ms,s,p,v,dv0,dv1,dv2,dv3,sum
6843.0,6.843,1.75,5.94,0.64,0.88,0.35,0.84,2.71
6941.0,6.941,-0.08,0.0,0.6,0.82,0.33,0.8,2.55
7040.0,7.04,-2.78,0.0,0.56,0.89,0.38,0.9,2.73
7138.0,7.138,1.47,5.44,0.65,0.89,0.34,0.82,2.7
7237.0,7.237,0.3,2.44,0.63,0.9,0.37,0.84,2.7399999999999998
7336.0,7.336,0.12,1.58,0.64,0.98,0.42,0.95,2.99
7435.0,7.435,1.48,5.45,0.59,0.85,0.5,0.92,2.86
7533.0,7.533,-1.31,0.0,0.57,0.85,0.43,0.82,2.67
7635.0,7.635,0.86,4.16,0.66,0.93,0.47,0.91,2.97
7735.0,7.735,1.92,6.22,0.6,0.9,0.27,0.77,2.54
7833.0,7.833,0.63,3.56,0.62,0.98,0.36,0.81,2.77
7931.0,7.931,-3.83,0.0,0.66,0.98,0.31,0.73,2.68
8030.0,8.03,-0.47,0.0,0.63,0.96,0.35,0.82,2.76
8128.0,8.128,-4.25,0.0,0.62,0.94,0.39,0.83,2.7800000000000002
8226.0,8.226,0.86,4.15,0.63,0.97,0.38,0.82,2.8
8326.0,8.326,-4.27,0.0,0.63,0.99,0.38,0.82,2.82
8424.0,8.424,-2.78,0.0,0.62,0.94,0.36,0.82,2.7399999999999998
8522.0,8.522,1.14,4.79,0.59,0.89,0.36,0.8,2.6399999999999997
8622.0,8.622,1.2,4.9,0.63,0.91,0.4,0.82,2.76
8721.0,8.721,-2.99,0.0,0.58,0.9,0.41,0.83,2.7199999999999998
8819.0,8.819,0.74,3.86,0.6,0.92,0.43,0.83,2.78
8919.0,8.919,0.12,1.58,0.59,0.94,0.43,0.87,2.8299999999999996
9020.0,9.02,-1.1,0.0,0.57,0.89,0.39,0.85,2.7
9118.0,9.118,1.53,5.55,0.61,0.89,0.35,0.81,2.66
9218.0,9.218,-3.2,0.0,0.57,0.89,0.42,0.84,2.7199999999999998
9316.0,9.316,1.76,5.94,0.59,0.97,0.41,0.86,2.83
9415.0,9.415,0.02,0.65,0.58,0.9,0.39,0.79,2.66
9515.0,9.515,-1.52,0.0,0.58,0.9,0.41,0.81,2.7
9613.0,9.613,1.36,5.23,0.59,0.97,0.38,0.87,2.81
9712.0,9.712,-3.62,0.0,0.61,0.9,0.45,0.82,2.78
9811.0,9.811,0.92,4.29,0.59,0.88,0.36,0.81,2.64
9911.0,9.911,-4.27,0.0,0.56,0.89,0.37,0.79,2.6100000000000003
10009.0,10.009,-3.41,0.0,0.63,1.03,0.43,0.84,2.93
10107.0,10.107,1.53,5.55,0.69,0.97,0.32,0.77,2.75
10207.0,10.207,-4.27,0.0,0.61,0.99,0.28,0.85,2.73
10305.0,10.305,1.65,5.75,0.62,0.92,0.44,0.81,2.79
10406.0,10.406,-4.25,0.0,0.58,0.94,0.34,0.87,2.73
10505.0,10.505,-0.47,0.0,0.63,0.92,0.47,0.83,2.85
10603.0,10.603,1.53,5.55,0.62,0.9,0.35,0.78,2.6500000000000004
10702.0,10.702,0.3,2.44,0.58,0.93,0.4,0.84,2.75
10802.0,10.802,-3.83,0.0,0.58,0.93,0.42,0.83,2.76
10900.0,10.9,1.48,5.45,0.6,0.95,0.43,0.84,2.82
10999.0,10.999,-2.57,0.0,0.61,0.91,0.42,0.85,2.79
11098.0,11.098,1.48,5.45,0.63,0.89,0.35,0.82,2.69
11197.0,11.197,-4.27,0.0,0.58,0.88,0.41,0.8,2.67
11295.0,11.295,1.7,5.85,0.6,0.96,0.42,0.81,2.79
11395.0,11.395,0.41,2.88,0.57,0.94,0.38,0.8,2.6899999999999995
11494.0,11.494,0.58,3.41,0.62,0.93,0.34,0.77,2.66
11593.0,11.593,-4.27,0.0,0.57,0.9,0.42,0.81,2.7
11692.0,11.692,1.36,5.23,0.61,0.95,0.41,0.84,2.81
11794.0,11.794,-3.83,0.0,0.56,0.89,0.38,0.81,2.64
11892.0,11.892,0.58,3.41,0.66,0.92,0.35,0.8,2.7300000000000004
11992.0,11.992,-4.27,0.0,0.58,0.88,0.39,0.77,2.62
12090.0,12.09,0.47,3.06,0.63,0.97,0.39,0.83,2.8200000000000003
12189.0,12.189,-0.26,0.0,0.57,0.9,0.33,0.81,2.6100000000000003
12288.0,12.288,-4.27,0.0,0.58,0.9,0.41,0.8,2.69
12386.0,12.386,1.76,5.94,0.59,0.94,0.4,0.8,2.7299999999999995
12485.0,12.485,-3.41,0.0,0.57,0.94,0.45,0.82,2.78
12584.0,12.584,-0.89,0.0,0.63,0.9,0.42,0.79,2.74
12683.0,12.683,1.48,5.45,0.6,0.97,0.39,0.83,2.79
12782.0,12.782,-3.2,0.0,0.57,0.93,0.44,0.81,2.75
12880.0,12.88,0.98,4.43,0.6,0.91,0.39,0.81,2.71
12980.0,12.98,-2.36,0.0,0.53,0.94,0.35,0.82,2.6399999999999997
13078.0,13.078,-4.27,0.0,0.6,1.0,0.37,0.83,2.8000000000000003
13179.0,13.179,0.24,2.18,0.58,0.92,0.39,0.81,2.7
13279.0,13.279,1.08,4.67,0.62,0.91,0.35,0.85,2.73
13378.0,13.378,-4.27,0.0,0.63,0.96,0.41,0.89,2.8899999999999997
13476.0,13.476,-3.63,0.0,0.57,0.92,0.39,0.88,2.76
13575.0,13.575,0.8,4.02,0.59,0.86,0.37,0.81,2.63
13674.0,13.674,0.98,4.43,0.59,0.88,0.4,0.82,2.69
13773.0,13.773,-4.27,0.0,0.56,0.92,0.41,0.81,2.7
13872.0,13.872,0.41,2.88,0.59,0.94,0.4,0.8,2.7299999999999995
13971.0,13.971,0.92,4.29,0.58,0.95,0.41,0.84,2.78
14070.0,14.07,-2.99,0.0,0.58,0.96,0.4,0.86,2.8
14169.0,14.169,0.92,4.29,0.6,0.89,0.33,0.78,2.6
14268.0,14.268,0.52,3.25,0.58,0.89,0.3,0.78,2.55
14367.0,14.367,-1.1,0.0,0.54,0.88,0.35,0.8,2.5700000000000003
14466.0,14.466,1.76,5.95,0.59,0.91,0.51,0.84,2.8499999999999996
14568.0,14.568,-1.1,0.0,0.57,0.93,0.4,0.77,2.67
14666.0,14.666,1.03,4.55,0.63,0.96,0.4,0.75,2.7399999999999998
14766.0,14.766,-0.26,0.0,0.58,0.97,0.4,0.81,2.76
14864.0,14.864,-1.73,0.0,0.64,0.94,0.38,0.78,2.74
14962.0,14.962,1.31,5.14,0.64,0.93,0.32,0.76,2.6500000000000004
15062.0,15.062,-4.27,0.0,0.6,0.92,0.39,0.77,2.68
15160.0,15.16,0.92,4.29,0.6,0.96,0.41,0.8,2.77
15259.0,15.259,-2.36,0.0,0.59,0.97,0.4,0.84,2.8
15358.0,15.358,0.41,2.88,0.59,0.89,0.39,0.81,2.68
15458.0,15.458,-1.31,0.0,0.61,0.88,0.39,0.81,2.69
15556.0,15.556,0.63,3.57,0.59,0.93,0.41,0.83,2.76
15656.0,15.656,-2.78,0.0,0.53,0.92,0.36,0.83,2.64
15755.0,15.755,-1.52,0.0,0.62,0.94,0.39,0.81,2.7600000000000002
15853.0,15.853,-2.58,0.0,0.54,0.93,0.45,0.86,2.7800000000000002
15955.0,15.955,-4.27,0.0,0.57,0.96,0.36,0.85,2.7399999999999998
16054.0,16.054,-4.27,0.0,0.57,0.93,0.4,0.86,2.76
16152.0,16.152,-1.1,0.0,0.6,0.92,0.38,0.83,2.73
16250.0,16.25,0.24,2.18,0.62,0.94,0.35,0.78,2.6900000000000004
16350.0,16.35,-1.95,0.0,0.6,0.97,0.37,0.84,2.78
16448.0,16.448,-2.36,0.0,0.59,0.9,0.33,0.81,2.63
16546.0,16.546,1.08,4.67,0.63,0.91,0.31,0.82,2.67
16646.0,16.646,-4.27,0.0,0.59,0.88,0.4,0.8,2.67
16744.0,16.744,1.93,6.23,0.6,0.96,0.39,0.81,2.7600000000000002
16843.0,16.843,0.24,2.18,0.59,0.93,0.42,0.79,2.73
16943.0,16.943,0.47,3.06,0.59,0.93,0.35,0.78,2.6500000000000004
17042.0,17.042,0.24,2.18,0.6,0.96,0.36,0.79,2.71
17141.0,17.141,-2.58,0.0,0.57,0.95,0.36,0.77,2.65
17240.0,17.24,0.92,4.29,0.63,0.93,0.36,0.79,2.71
17342.0,17.342,0.92,4.29,0.62,0.92,0.34,0.74,2.62
17441.0,17.441,-4.05,0.0,0.52,0.89,0.43,0.89,2.73
17540.0,17.54,0.86,4.15,0.62,0.93,0.42,0.8,2.77
17639.0,17.639,1.82,6.04,0.61,0.9,0.41,0.76,2.6799999999999997
17738.0,17.738,0.81,4.03,0.59,0.95,0.4,0.85,2.79
17838.0,17.838,-4.27,0.0,0.6,0.95,0.39,0.87,2.81
17936.0,17.936,0.47,3.06,0.6,0.89,0.37,0.83,2.69
18035.0,18.035,-0.08,0.0,0.6,0.91,0.38,0.85,2.74
18134.0,18.134,-4.27,0.0,0.55,0.89,0.38,0.84,2.6599999999999997
18232.0,18.232,0.47,3.06,0.58,0.93,0.42,0.88,2.81
18331.0,18.331,-4.27,0.0,0.6,0.89,0.41,0.87,2.77
18430.0,18.43,0.58,3.41,0.59,0.87,0.38,0.85,2.69
18530.0,18.53,-4.27,0.0,0.56,0.86,0.38,0.82,2.6199999999999997
18628.0,18.628,1.08,4.67,0.58,0.96,0.38,0.85,2.77
18725.0,18.725,-3.0,0.0,0.59,0.97,0.29,0.88,2.73
18824.0,18.824,0.81,4.03,0.6,0.86,0.51,0.89,2.86
18923.0,18.923,0.35,2.67,0.63,0.88,0.3,0.71,2.52
19022.0,19.022,-1.95,0.0,0.55,0.91,0.37,0.85,2.68
19121.0,19.121,-4.27,0.0,0.57,0.95,0.4,0.83,2.75
19219.0,19.219,-3.0,0.0,0.62,0.97,0.36,0.81,2.76
19317.0,19.317,-0.26,0.0,0.56,0.96,0.35,0.85,2.72
19416.0,19.416,1.08,4.67,0.59,0.9,0.35,0.78,2.62
19515.0,19.515,0.68,3.71,0.58,0.9,0.37,0.81,2.66
19614.0,19.614,-4.27,0.0,0.58,0.93,0.36,0.81,2.68
19713.0,19.713,0.98,4.43,0.57,0.97,0.36,0.85,2.75
19812.0,19.812,-3.0,0.0,0.62,0.93,0.42,0.83,2.8
19910.0,19.91,1.7,5.85,0.6,0.88,0.36,0.81,2.65
20013.0,20.013,0.52,3.25,0.57,0.9,0.36,0.81,2.64
20112.0,20.112,-4.27,0.0,0.54,0.92,0.36,0.86,2.6799999999999997
20210.0,20.21,0.58,3.41,0.57,0.89,0.4,0.79,2.65
20310.0,20.31,1.08,4.67,0.61,0.9,0.31,0.73,2.55
20409.0,20.409,1.37,5.24,0.59,0.92,0.37,0.78,2.66
20508.0,20.508,1.03,4.55,0.59,0.9,0.4,0.79,2.68
20608.0,20.608,-1.52,0.0,0.56,0.91,0.4,0.8,2.67
20706.0,20.706,0.02,0.65,0.56,0.89,0.37,0.8,2.62
20805.0,20.805,-2.15,0.0,0.58,0.93,0.42,0.84,2.77
20904.0,20.904,0.86,4.15,0.57,0.89,0.42,0.83,2.71
21004.0,21.004,-1.52,0.0,0.63,0.92,0.35,0.8,2.7
21102.0,21.102,-4.27,0.0,0.54,0.9,0.38,0.8,2.62
21200.0,21.2,-0.26,0.0,0.56,0.93,0.41,0.84,2.74
21299.0,21.299,0.63,3.57,0.57,0.86,0.37,0.82,2.6199999999999997
21401.0,21.401,-1.1,0.0,0.58,0.87,0.39,0.85,2.69
21499.0,21.499,-0.26,0.0,0.6,0.91,0.39,0.87,2.77
21598.0,21.598,-4.27,0.0,0.6,0.91,0.43,0.85,2.79
21696.0,21.696,1.26,5.03,0.59,0.88,0.37,0.79,2.63
21795.0,21.795,-2.78,0.0,0.54,0.91,0.39,0.82,2.66
21894.0,21.894,0.92,4.29,0.59,0.93,0.42,0.83,2.77
21993.0,21.993,0.12,1.58,0.59,0.9,0.4,0.83,2.72
22092.0,22.092,0.92,4.29,0.62,0.89,0.35,0.81,2.67
22192.0,22.192,-3.0,0.0,0.54,0.88,0.37,0.82,2.61
22290.0,22.29,-3.63,0.0,0.57,0.92,0.36,0.85,2.7
22388.0,22.388,1.08,4.67,0.62,0.91,0.36,0.83,2.72
22488.0,22.488,-4.27,0.0,0.57,0.87,0.38,0.81,2.63
22586.0,22.586,0.92,4.29,0.63,0.96,0.41,0.85,2.8499999999999996
22685.0,22.685,0.63,3.57,0.54,0.9,0.32,0.8,2.56
22788.0,22.788,-0.08,0.0,0.57,0.92,0.42,0.82,2.73
22886.0,22.886,1.83,6.06,0.57,0.92,0.38,0.83,2.7
22985.0,22.985,-4.27,0.0,0.6,0.93,0.41,0.84,2.78
23084.0,23.084,1.37,5.25,0.57,0.87,0.38,0.83,2.65
23183.0,23.183,-4.05,0.0,0.53,0.88,0.28,0.74,2.43
23281.0,23.281,0.12,1.58,0.58,0.92,0.29,0.76,2.55
23382.0,23.382,1.65,5.76,0.5,0.88,0.36,0.83,2.57
23481.0,23.481,-0.47,0.0,0.56,0.88,0.54,1.26,3.24
23579.0,23.579,0.86,4.16,0.57,0.89,0.43,0.84,2.73
23680.0,23.68,-3.21,0.0,0.55,0.97,0.32,0.92,2.7600000000000002
23778.0,23.778,-4.27,0.0,0.54,0.85,0.34,0.97,2.7
23876.0,23.876,0.92,4.29,0.56,0.82,0.49,0.99,2.86
23976.0,23.976,-3.42,0.0,0.48,0.82,0.44,1.02,2.76
24075.0,24.075,0.12,1.58,0.58,0.93,0.34,0.66,2.5100000000000002
24177.0,24.177,1.03,4.55,0.75,1.29,0.08,0.0,2.12
24278.0,24.278,0.35,2.67,0.78,1.3,0.01,0.0,2.09
24377.0,24.377,-2.36,0.0,0.77,1.27,0.0,0.0,2.04
24475.0,24.475,-1.74,0.0,0.48,0.11,0.12,0.03,0.74
24574.0,24.574,1.08,4.67,0.42,0.09,0.0,0.02,0.53
24674.0,24.674,-1.95,0.0,0.46,0.0,0.04,0.06,0.56
24772.0,24.772,-4.27,0.0,0.4,0.18,0.07,0.15,0.8000000000000002
24870.0,24.87,-1.52,0.0,0.41,0.19,0.09,0.27,0.96
24969.0,24.969,0.57,3.4,0.36,0.18,0.09,0.24,0.87
25068.0,25.068,-0.47,0.0,0.41,0.03,0.08,0.06,0.5799999999999998
25166.0,25.166,-2.36,0.0,0.41,0.08,0.09,0.18,0.76
25265.0,25.265,-0.68,0.0,0.44,0.1,0.12,0.19,0.8500000000000001
25363.0,25.363,-1.52,0.0,0.39,0.11,0.02,0.16,0.68
25461.0,25.461,0.18,1.92,0.45,0.07,0.2,0.21,0.9299999999999999
25564.0,25.564,1.08,4.67,0.39,0.06,0.01,0.08,0.54
25663.0,25.663,-4.27,0.0,0.4,0.08,0.09,0.19,0.76
25761.0,25.761,2.55,7.16,0.47,0.01,0.06,0.0,0.54
25861.0,25.861,0.41,2.88,0.48,0.04,0.08,0.15,0.75
25960.0,25.96,1.03,4.56,0.41,0.08,0.02,0.07,0.5800000000000001
26059.0,26.059,-3.0,0.0,0.31,0.08,0.1,0.14,0.63
26158.0,26.158,0.52,3.25,0.42,0.02,0.03,0.04,0.51
26257.0,26.257,-3.84,0.0,0.44,0.02,0.1,0.11,0.67
26355.0,26.355,-1.1,0.0,0.47,0.05,0.07,0.13,0.7200000000000001
26454.0,26.454,1.26,5.04,0.45,0.02,0.01,0.0,0.48000000000000004
26553.0,26.553,0.02,0.58,0.4,0.06,0.07,0.14,0.67
26652.0,26.652,1.83,6.06,0.37,0.03,0.04,0.0,0.44
26752.0,26.752,-4.27,0.0,0.4,0.04,0.09,0.15,0.68
26850.0,26.85,1.48,5.46,0.45,0.0,0.07,0.0,0.52
26952.0,26.952,-1.1,0.0,0.37,0.02,0.08,0.11,0.5800000000000001
27051.0,27.051,0.69,3.72,0.42,0.05,0.02,0.07,0.56
27150.0,27.15,-4.27,0.0,0.4,0.05,0.08,0.16,0.6900000000000001
27248.0,27.248,-0.08,0.0,0.44,0.09,0.0,0.04,0.5700000000000001
27347.0,27.347,0.52,3.25,0.43,0.06,0.06,0.13,0.68
27447.0,27.447,0.63,3.57,0.41,0.01,0.1,0.02,0.54
27546.0,27.546,-1.32,0.0,0.39,0.01,0.11,0.11,0.62
27644.0,27.644,-0.68,0.0,0.37,0.04,0.14,0.13,0.68
27743.0,27.743,0.75,3.88,0.38,0.09,0.03,0.12,0.62
27842.0,27.842,-3.0,0.0,0.35,0.04,0.02,0.14,0.55
27940.0,27.94,-4.27,0.0,0.4,0.03,0.01,0.08,0.52
28039.0,28.039,0.75,3.88,0.39,0.02,0.02,0.06,0.49000000000000005
28138.0,28.138,-4.27,0.0,0.43,0.09,0.01,0.14,0.67
28240.0,28.24,1.2,4.9,0.42,0.03,0.03,0.03,0.51
28340.0,28.34,-4.27,0.0,0.4,0.05,0.16,0.15,0.76
28438.0,28.438,0.12,1.58,0.41,0.0,0.11,0.08,0.6
28537.0,28.537,0.47,3.08,0.46,0.0,0.05,0.0,0.51
28637.0,28.637,-2.37,0.0,0.38,0.01,0.0,0.09,0.48
28735.0,28.735,-4.27,0.0,0.45,0.09,0.0,0.12,0.66
28833.0,28.833,0.18,1.92,0.4,0.08,0.0,0.02,0.5
28933.0,28.933,-1.32,0.0,0.42,0.0,0.06,0.11,0.59
29031.0,29.031,-2.15,0.0,0.44,0.02,0.07,0.06,0.5900000000000001
29129.0,29.129,1.14,4.79,0.41,0.0,0.05,0.02,0.48
29229.0,29.229,-2.58,0.0,0.4,0.03,0.11,0.14,0.68
29327.0,29.327,0.35,2.67,0.44,0.01,0.06,0.02,0.53
29426.0,29.426,0.52,3.25,0.42,0.0,0.03,0.0,0.44999999999999996
29526.0,29.526,-4.27,0.0,0.41,0.0,0.0,0.07,0.48
29628.0,29.628,0.41,2.88,0.42,0.01,0.09,0.07,0.5900000000000001
29727.0,29.727,1.32,5.14,0.42,0.0,0.04,0.0,0.45999999999999996
29827.0,29.827,-4.05,0.0,0.46,0.06,0.02,0.15,0.6900000000000001
29925.0,29.925,0.47,3.08,0.35,0.3,0.0,0.29,0.94
30024.0,30.024,0.86,4.16,0.4,0.01,0.25,0.22,0.88
30124.0,30.124,1.03,4.56,0.48,0.0,0.29,0.12,0.89
30223.0,30.223,-3.84,0.0,0.62,0.09,0.0,0.11,0.82
30321.0,30.321,-4.27,0.0,0.31,0.14,0.0,0.14,0.5900000000000001
30420.0,30.42,-3.63,0.0,0.43,0.14,0.0,0.19,0.76
30519.0,30.519,-2.58,0.0,0.48,0.0,0.14,0.14,0.76
30617.0,30.617,0.8,4.02,0.33,0.0,0.21,0.13,0.67
30716.0,30.716,1.03,4.56,0.41,0.0,0.13,0.09,0.63
30816.0,30.816,-4.27,0.0,0.37,0.22,0.0,0.15,0.74
30914.0,30.914,0.52,3.25,0.41,0.07,0.1,0.15,0.73
31017.0,31.017,0.63,3.57,0.42,0.0,0.06,0.0,0.48
31117.0,31.117,-4.27,0.0,0.46,0.0,0.02,0.0,0.48000000000000004
31215.0,31.215,-4.27,0.0,0.31,0.08,0.11,0.15,0.65
31313.0,31.313,1.54,5.57,0.42,0.03,0.1,0.07,0.6199999999999999
31413.0,31.413,-3.21,0.0,0.36,0.08,0.08,0.13,0.65
31511.0,31.511,-0.9,0.0,0.42,0.09,0.16,0.18,0.8500000000000001
31609.0,31.609,0.12,1.58,0.39,0.06,0.07,0.07,0.5900000000000001
31709.0,31.709,-4.27,0.0,0.43,0.04,0.07,0.1,0.64
31807.0,31.807,-3.21,0.0,0.37,0.08,0.13,0.18,0.76
31906.0,31.906,0.52,3.25,0.43,0.04,0.13,0.07,0.6699999999999999
32006.0,32.006,-4.27,0.0,0.37,0.09,0.07,0.12,0.65
32104.0,32.104,-0.47,0.0,0.39,0.06,0.1,0.11,0.66
32202.0,32.202,0.3,2.44,0.42,0.0,0.1,0.03,0.55
32302.0,32.302,-1.74,0.0,0.32,0.08,0.08,0.15,0.63
32404.0,32.404,1.65,5.77,0.45,0.04,0.06,0.03,0.5800000000000001
32503.0,32.503,-1.74,0.0,0.43,0.03,0.08,0.16,0.7
32602.0,32.602,0.92,4.29,0.42,0.0,0.11,0.03,0.56
32711.0,32.711,-0.9,0.0,0.45,0.02,0.06,0.06,0.5900000000000001
32811.0,32.811,-0.68,0.0,0.42,0.05,0.12,0.15,0.74
32909.0,32.909,-3.84,0.0,0.36,0.08,0.02,0.13,0.5900000000000001
33007.0,33.007,1.2,4.9,0.44,0.09,0.17,0.2,0.9000000000000001
33107.0,33.107,0.24,2.18,0.41,0.08,0.0,0.08,0.57
33207.0,33.207,-3.42,0.0,0.35,0.07,0.05,0.16,0.63
33305.0,33.305,1.54,5.57,0.45,0.0,0.06,0.0,0.51
33404.0,33.404,-2.79,0.0,0.39,0.02,0.06,0.13,0.6000000000000001
33503.0,33.503,-1.52,0.0,0.36,0.1,0.0,0.11,0.57
33601.0,33.601,-4.27,0.0,0.42,0.09,0.08,0.2,0.79
33699.0,33.699,1.26,5.04,0.44,0.06,0.08,0.05,0.63
33802.0,33.802,-0.47,0.0,0.37,0.03,0.11,0.12,0.63
33901.0,33.901,0.63,3.57,0.38,0.05,0.0,0.03,0.45999999999999996
34000.0,34.0,-3.0,0.0,0.47,0.0,0.05,0.04,0.56
34099.0,34.099,0.75,3.88,0.41,0.04,0.09,0.12,0.6599999999999999
34198.0,34.198,0.92,4.29,0.42,0.0,0.06,0.0,0.48
34297.0,34.297,-1.1,0.0,0.43,0.01,0.08,0.13,0.65
34396.0,34.396,1.37,5.25,0.38,0.05,0.0,0.04,0.47
34495.0,34.495,-4.27,0.0,0.45,0.05,0.1,0.14,0.74
34594.0,34.594,1.99,6.32,0.42,0.0,0.08,0.06,0.56
34694.0,34.694,-1.52,0.0,0.4,0.05,0.1,0.1,0.65
34793.0,34.793,0.69,3.72,0.41,0.06,0.01,0.05,0.53
34892.0,34.892,-4.05,0.0,0.44,0.03,0.09,0.12,0.6799999999999999
34992.0,34.992,-2.15,0.0,0.35,0.09,0.11,0.16,0.71
35091.0,35.091,0.3,2.44,0.41,0.03,0.06,0.03,0.5299999999999999
35193.0,35.193,-1.95,0.0,0.36,0.08,0.1,0.11,0.65
35293.0,35.293,0.52,3.25,0.41,0.07,0.05,0.1,0.63
35392.0,35.392,0.47,3.08,0.45,0.0,0.1,0.02,0.5700000000000001
35491.0,35.491,-0.68,0.0,0.36,0.07,0.05,0.17,0.65
35591.0,35.591,0.35,2.67,0.43,0.01,0.04,0.0,0.48
35690.0,35.69,-2.16,0.0,0.47,0.03,0.12,0.16,0.78
35789.0,35.789,0.98,4.44,0.34,0.08,0.05,0.07,0.54
35889.0,35.889,-4.27,0.0,0.43,0.06,0.09,0.1,0.6799999999999999
35988.0,35.988,0.24,2.18,0.44,0.03,0.12,0.1,0.69
36087.0,36.087,-2.58,0.0,0.33,0.04,0.09,0.12,0.58
36187.0,36.187,0.98,4.43,0.4,0.05,0.12,0.13,0.7000000000000001
