ms,s,p,v,dv0,dv1,dv2,dv3,sum
3385,3.385,-3.43,0.0,0.37,0.1,0.16,0.0,0.63
3485,3.485,-3.85,0.0,0.4,0.11,0.22,0.08,0.8099999999999999
3586,3.586,-2.38,0.0,0.4,0.15,0.32,0.15,1.02
3686,3.686,-1.32,0.0,0.43,0.2,0.36,0.2,1.19
3786,3.786,1.9,6.17,0.38,0.16,0.19,0.01,0.74
3888,3.888,-0.9,0.0,0.39,0.09,0.18,0.0,0.6599999999999999
3988,3.988,-1.11,0.0,0.38,0.08,0.09,0.0,0.55
4088,4.088,0.93,4.32,0.36,0.06,0.2,0.0,0.62
4190,4.19,0.64,3.58,0.42,0.07,0.14,0.0,0.63
4294,4.294,0.47,3.08,0.4,0.05,0.17,0.0,0.62
4396,4.396,-4.27,0.0,0.38,0.12,0.2,0.0,0.7
4496,4.496,-4.27,0.0,0.3,0.13,0.24,0.09,0.7599999999999999
4596,4.596,-3.43,0.0,0.38,0.13,0.25,0.13,0.89
4697,4.697,-2.59,0.0,0.37,0.09,0.31,0.01,0.78
4797,4.797,-0.48,0.0,0.37,0.09,0.15,0.0,0.61
4897,4.897,-4.27,0.0,0.39,0.13,0.13,0.0,0.65
4998,4.998,-4.27,0.0,0.42,0.15,0.16,0.07,0.8
5098,5.098,-0.9,0.0,0.39,0.17,0.37,0.14,1.07
5198,5.198,1.04,4.57,0.33,0.15,0.32,0.05,0.8500000000000001
5300,5.3,1.78,5.99,0.37,0.14,0.23,0.0,0.74
5401,5.401,0.24,2.18,0.39,0.09,0.15,0.0,0.63
5504,5.504,1.21,4.94,0.42,0.04,0.15,0.0,0.61
5605,5.605,1.21,4.94,0.44,0.05,0.18,0.0,0.6699999999999999
5709,5.709,0.75,3.89,0.41,0.06,0.18,0.0,0.6499999999999999
5811,5.811,0.93,4.32,0.41,0.05,0.17,0.0,0.63
5912,5.912,-4.27,0.0,0.25,0.13,0.2,0.15,0.7300000000000001
6012,6.012,-4.27,0.0,0.37,0.12,0.3,0.35,1.1400000000000001
6113,6.113,-3.86,0.0,0.29,0.03,0.23,0.44,0.99
6213,6.213,-0.48,0.0,0.35,0.0,0.35,0.54,1.24
6315,6.315,2.01,6.35,0.26,0.0,0.59,0.92,1.77
6416,6.416,0.81,4.04,0.25,0.03,0.7,1.11,2.09
6517,6.517,-0.27,0.0,0.4,0.1,0.63,1.04,2.17
6618,6.618,-0.48,0.0,0.45,0.21,0.73,0.97,2.3600000000000003
6718,6.718,0.02,0.58,0.57,0.52,0.63,0.81,2.53
6819,6.819,-4.27,0.0,0.59,0.93,0.62,0.63,2.77
6920,6.92,0.98,4.45,0.71,0.79,0.68,0.49,2.67
7021,7.021,0.36,2.68,0.52,1.0,0.51,0.6,2.6300000000000003
7126,7.126,1.21,4.94,0.55,0.96,0.58,0.51,2.5999999999999996
7227,7.227,1.44,5.38,0.56,0.87,0.66,0.56,2.6500000000000004
7328,7.328,1.21,4.94,0.53,0.93,0.62,0.66,2.74
7430,7.43,1.5,5.48,0.53,0.92,0.67,0.64,2.7600000000000002
7531,7.531,-2.17,0.0,0.58,0.91,0.69,0.64,2.82
7631,7.631,-4.27,0.0,0.56,0.94,0.65,0.72,2.87
7732,7.732,-0.69,0.0,0.62,0.9,0.67,0.67,2.86
7832,7.832,1.67,5.79,0.55,0.92,0.71,0.7,2.88
7934,7.934,-2.17,0.0,0.58,0.96,0.67,0.7,2.91
8035,8.035,-4.27,0.0,0.55,0.91,0.64,0.68,2.7800000000000002
8135,8.135,-4.07,0.0,0.56,0.93,0.63,0.64,2.7600000000000002
8236,8.236,-4.27,0.0,0.58,0.88,0.69,0.63,2.78
8336,8.336,-1.53,0.0,0.58,0.9,0.61,0.57,2.6599999999999997
8436,8.436,-1.11,0.0,0.58,0.91,0.58,0.53,2.5999999999999996
8537,8.537,-4.27,0.0,0.54,0.93,0.64,0.63,2.74
8640,8.64,-0.27,0.0,0.56,0.94,0.67,0.62,2.79
8740,8.74,-4.27,0.0,0.57,0.9,0.7,0.63,2.8
8841,8.841,-1.11,0.0,0.62,0.91,0.59,0.58,2.7
8941,8.941,0.93,4.32,0.61,0.93,0.65,0.63,2.82
9043,9.043,0.42,2.89,0.56,0.93,0.65,0.66,2.8000000000000003
9145,9.145,-2.59,0.0,0.6,0.94,0.67,0.66,2.87
9245,9.245,-1.53,0.0,0.57,0.93,0.68,0.7,2.88
9346,9.346,-2.38,0.0,0.53,0.88,0.63,0.71,2.75
9446,9.446,-4.27,0.0,0.55,0.84,0.66,0.65,2.7
9546,9.546,-1.11,0.0,0.54,0.86,0.75,0.66,2.81
9647,9.647,0.36,2.68,0.58,0.89,0.58,0.56,2.61
9748,9.748,0.64,3.58,0.59,0.89,0.63,0.58,2.69
9849,9.849,0.87,4.18,0.54,0.93,0.65,0.63,2.75
9951,9.951,0.24,2.18,0.59,0.94,0.63,0.61,2.7699999999999996
10055,10.055,0.3,2.47,0.54,0.96,0.65,0.63,2.78
10157,10.157,-4.27,0.0,0.62,0.95,0.63,0.59,2.7899999999999996
10257,10.257,-4.27,0.0,0.55,0.93,0.7,0.66,2.84
10357,10.357,-2.59,0.0,0.57,0.93,0.64,0.58,2.72
10459,10.459,0.18,1.92,0.57,0.92,0.64,0.63,2.76
10560,10.56,0.53,3.26,0.56,0.95,0.66,0.68,2.85
10661,10.661,0.53,3.26,0.57,0.92,0.65,0.68,2.8200000000000003
10763,10.763,-4.27,0.0,0.57,0.9,0.67,0.7,2.84
10863,10.863,-2.8,0.0,0.52,0.88,0.6,0.69,2.69
10964,10.964,0.7,3.74,0.53,0.87,0.63,0.63,2.6599999999999997
11066,11.066,-3.86,0.0,0.57,0.84,0.72,0.66,2.79
11166,11.166,0.02,0.58,0.53,0.88,0.72,0.64,2.77
11268,11.268,0.02,0.58,0.58,0.89,0.56,0.55,2.58
11369,11.369,0.53,3.26,0.6,0.91,0.65,0.63,2.79
11473,11.473,0.12,1.58,0.61,0.92,0.65,0.63,2.81
11575,11.575,0.93,4.32,0.57,0.93,0.67,0.66,2.83
11676,11.676,-1.54,0.0,0.6,0.95,0.66,0.64,2.85
11778,11.778,-4.27,0.0,0.54,0.93,0.66,0.65,2.7800000000000002
11879,11.879,-4.27,0.0,0.54,0.9,0.7,0.67,2.8099999999999996
11980,11.98,-4.27,0.0,0.58,0.89,0.61,0.61,2.69
12082,12.082,0.58,3.42,0.54,0.92,0.7,0.7,2.8600000000000003
12183,12.183,0.3,2.46,0.58,0.95,0.61,0.67,2.8099999999999996
12284,12.284,-0.27,0.0,0.58,0.92,0.65,0.71,2.86
12386,12.386,-4.27,0.0,0.56,0.87,0.58,0.66,2.6700000000000004
12487,12.487,-4.27,0.0,0.57,0.84,0.62,0.62,2.65
12589,12.589,0.87,4.18,0.55,0.84,0.69,0.65,2.73
12690,12.69,0.99,4.45,0.58,0.9,0.62,0.6,2.7
12791,12.791,0.75,3.89,0.58,0.91,0.6,0.58,2.67
12897,12.897,-4.27,0.0,0.57,0.96,0.65,0.63,2.8099999999999996
12998,12.998,-4.27,0.0,0.55,0.93,0.65,0.61,2.7399999999999998
13100,13.1,-4.27,0.0,0.58,0.9,0.69,0.63,2.8
13201,13.201,-4.27,0.0,0.53,0.92,0.58,0.59,2.62
13302,13.302,-1.11,0.0,0.62,0.95,0.62,0.6,2.79
13404,13.404,0.02,0.58,0.57,0.97,0.64,0.63,2.81
13505,13.505,-1.33,0.0,0.6,0.98,0.59,0.61,2.78
13606,13.606,-2.8,0.0,0.6,0.94,0.63,0.64,2.81
13708,13.708,-0.9,0.0,0.55,0.94,0.61,0.68,2.7800000000000002
13809,13.809,-4.27,0.0,0.52,0.94,0.6,0.67,2.73
13911,13.911,-4.27,0.0,0.54,0.96,0.63,0.68,2.81
14012,14.012,-4.27,0.0,0.6,0.92,0.67,0.66,2.85
14113,14.113,-3.44,0.0,0.58,0.9,0.72,0.65,2.85
14218,14.218,-0.08,0.0,0.62,0.92,0.7,0.67,2.91
14319,14.319,0.7,3.74,0.55,0.91,0.72,0.63,2.8099999999999996
14422,14.422,0.58,3.42,0.57,0.92,0.71,0.63,2.83
14523,14.523,0.24,2.18,0.6,0.92,0.55,0.55,2.62
14624,14.624,1.61,5.69,0.59,0.88,0.62,0.59,2.6799999999999997
14726,14.726,1.56,5.6,0.55,0.9,0.65,0.64,2.74
14827,14.827,1.1,4.69,0.57,0.92,0.65,0.62,2.7600000000000002
14928,14.928,-4.27,0.0,0.53,0.91,0.68,0.63,2.75
15030,15.03,-4.27,0.0,0.57,0.91,0.68,0.63,2.79
15131,15.131,-4.27,0.0,0.57,0.93,0.64,0.62,2.7600000000000002
15233,15.233,-1.33,0.0,0.6,0.97,0.6,0.57,2.7399999999999998
15334,15.334,-1.75,0.0,0.59,0.9,0.65,0.58,2.72
15435,15.435,-3.44,0.0,0.54,0.91,0.61,0.58,2.64
15537,15.537,0.81,4.04,0.6,0.93,0.63,0.6,2.7600000000000002
15642,15.642,-2.38,0.0,0.58,0.95,0.66,0.63,2.82
15744,15.744,-0.9,0.0,0.62,0.93,0.63,0.62,2.8000000000000003
15845,15.845,1.9,6.19,0.57,0.92,0.68,0.7,2.87
15946,15.946,-1.11,0.0,0.59,0.94,0.62,0.66,2.81
16048,16.048,0.36,2.68,0.54,0.94,0.6,0.66,2.74
16149,16.149,-0.9,0.0,0.52,0.91,0.63,0.67,2.73
16250,16.25,-4.27,0.0,0.59,0.89,0.63,0.62,2.73
16352,16.352,0.36,2.68,0.57,0.89,0.72,0.64,2.82
16453,16.453,1.1,4.69,0.58,0.89,0.59,0.57,2.63
16555,16.555,0.53,3.26,0.55,0.89,0.57,0.56,2.57
16656,16.656,1.39,5.28,0.53,0.88,0.63,0.6,2.64
16757,16.757,0.65,3.6,0.59,0.9,0.74,0.67,2.9
16859,16.859,-4.27,0.0,0.59,0.93,0.62,0.66,2.8000000000000003
16960,16.96,1.95,6.27,0.57,1.01,0.63,0.63,2.84
17067,17.067,-0.48,0.0,0.54,0.93,0.58,0.57,2.62
17168,17.168,-2.59,0.0,0.63,0.97,0.61,0.65,2.86
17269,17.269,-0.69,0.0,0.53,0.89,0.68,0.62,2.72
17371,17.371,1.61,5.69,0.57,0.87,0.68,0.6,2.72
17472,17.472,1.22,4.94,0.53,0.86,0.73,0.69,2.81
17573,17.573,2.24,6.71,0.56,0.86,0.76,0.66,2.84
17675,17.675,0.53,3.26,0.52,0.84,0.63,0.62,2.61
17776,17.776,0.3,2.46,0.62,0.91,0.65,0.59,2.77
17878,17.878,0.18,1.92,0.49,0.87,0.67,0.65,2.6799999999999997
17979,17.979,-4.27,0.0,0.53,0.87,0.65,0.64,2.69
18080,18.08,-1.75,0.0,0.53,0.96,0.62,0.67,2.78
18182,18.182,-4.27,0.0,0.52,0.86,0.71,0.64,2.73
18283,18.283,-4.27,0.0,0.6,0.98,0.63,0.64,2.85
18384,18.384,1.85,6.09,0.54,0.97,0.65,0.62,2.7800000000000002
18490,18.49,-4.27,0.0,0.56,0.93,0.7,0.63,2.8200000000000003
18591,18.591,-4.27,0.0,0.57,0.92,0.7,0.67,2.86
18693,18.693,-3.65,0.0,0.5,0.9,0.69,0.68,2.77
18794,18.794,-4.27,0.0,0.53,0.89,0.71,0.69,2.82
18895,18.895,-4.27,0.0,0.53,0.88,0.7,0.67,2.7800000000000002
18997,18.997,-4.27,0.0,0.51,0.92,0.69,0.66,2.7800000000000002
19098,19.098,-4.27,0.0,0.5,0.92,0.7,0.64,2.7600000000000002
19200,19.2,-4.27,0.0,0.55,0.94,0.69,0.63,2.8099999999999996
19301,19.301,-3.86,0.0,0.58,0.95,0.67,0.63,2.8299999999999996
19402,19.402,-4.27,0.0,0.59,0.98,0.63,0.56,2.76
19504,19.504,-0.27,0.0,0.63,0.97,0.63,0.6,2.83
19605,19.605,0.99,4.45,0.61,0.97,0.65,0.62,2.85
19706,19.706,1.1,4.69,0.53,0.97,0.63,0.62,2.75
19808,19.808,0.75,3.89,0.58,0.97,0.68,0.67,2.9
19913,19.913,1.39,5.28,0.53,0.96,0.69,0.69,2.8699999999999997
20015,20.015,0.93,4.32,0.57,0.95,0.71,0.68,2.91
20116,20.116,-2.59,0.0,0.58,1.0,0.63,0.64,2.85
20217,20.217,-2.17,0.0,0.59,0.97,0.68,0.71,2.95
20319,20.319,-4.27,0.0,0.55,0.95,0.63,0.67,2.8
20420,20.42,-4.27,0.0,0.57,0.96,0.63,0.64,2.8
20523,20.523,-4.27,0.0,0.6,0.95,0.62,0.61,2.78
20624,20.624,-0.9,0.0,0.57,0.9,0.68,0.63,2.78
20725,20.725,1.04,4.57,0.57,0.91,0.59,0.55,2.62
20827,20.827,-1.96,0.0,0.52,0.92,0.65,0.63,2.7199999999999998
20928,20.928,0.53,3.26,0.56,0.95,0.68,0.62,2.81
21029,21.029,-1.33,0.0,0.58,0.95,0.66,0.64,2.83
21131,21.131,0.12,1.58,0.58,0.94,0.67,0.68,2.87
21232,21.232,-4.27,0.0,0.54,0.9,0.74,0.7,2.88
21337,21.337,-4.27,0.0,0.55,0.87,0.72,0.68,2.82
21438,21.438,-3.65,0.0,0.55,0.89,0.61,0.62,2.67
21539,21.539,1.04,4.57,0.53,0.9,0.7,0.67,2.8
21641,21.641,0.93,4.32,0.57,0.96,0.69,0.69,2.9099999999999997
21742,21.742,1.04,4.57,0.59,0.97,0.67,0.65,2.88
21844,21.844,0.42,2.89,0.61,0.99,0.66,0.64,2.9000000000000004
21946,21.946,-3.86,0.0,0.6,0.97,0.65,0.63,2.8499999999999996
22047,22.047,-2.38,0.0,0.56,0.96,0.63,0.67,2.82
22149,22.149,-4.27,0.0,0.61,0.94,0.63,0.6,2.78
22250,22.25,0.53,3.26,0.55,0.9,0.68,0.6,2.7300000000000004
22351,22.351,0.36,2.68,0.57,0.92,0.6,0.55,2.6399999999999997
22453,22.453,-2.38,0.0,0.59,0.91,0.67,0.63,2.8
22554,22.554,0.93,4.32,0.53,0.94,0.69,0.64,2.8000000000000003
22660,22.66,0.3,2.46,0.52,0.95,0.68,0.64,2.79
22762,22.762,-0.48,0.0,0.58,0.93,0.68,0.64,2.83
22863,22.863,-4.27,0.0,0.52,0.93,0.7,0.67,2.8200000000000003
22965,22.965,-4.27,0.0,0.52,0.89,0.71,0.64,2.7600000000000002
23066,23.066,-1.33,0.0,0.51,0.89,0.61,0.63,2.6399999999999997
23168,23.168,-0.08,0.0,0.57,0.92,0.63,0.61,2.73
23269,23.269,-0.27,0.0,0.62,0.9,0.65,0.6,2.77
23370,23.37,0.36,2.68,0.54,0.95,0.66,0.68,2.83
23473,23.473,1.27,5.06,0.53,0.96,0.65,0.64,2.7800000000000002
23575,23.575,0.58,3.42,0.58,0.97,0.68,0.65,2.88
23678,23.678,0.02,0.65,0.56,0.98,0.62,0.63,2.79
23781,23.781,-0.9,0.0,0.52,0.95,0.63,0.7,2.8
23882,23.882,-4.27,0.0,0.58,0.86,0.56,0.58,2.58
23984,23.984,-4.27,0.0,0.55,0.88,0.7,0.66,2.79
24088,24.088,-4.07,0.0,0.54,0.88,0.73,0.66,2.81
24190,24.19,0.3,2.46,0.55,0.89,0.58,0.56,2.58
24293,24.293,-4.27,0.0,0.57,0.93,0.63,0.58,2.71
24394,24.394,-0.48,0.0,0.55,0.94,0.69,0.66,2.84
24496,24.496,-4.07,0.0,0.59,0.94,0.67,0.63,2.8299999999999996
24597,24.597,-4.27,0.0,0.54,0.91,0.7,0.64,2.7900000000000005
24698,24.698,-4.27,0.0,0.52,0.88,0.68,0.65,2.73
24800,24.8,0.12,1.58,0.54,0.9,0.61,0.6,2.65
24902,24.902,0.36,2.68,0.59,0.94,0.67,0.64,2.84
25005,25.005,2.14,6.55,0.57,0.94,0.69,0.69,2.8899999999999997
25107,25.107,-3.86,0.0,0.6,0.97,0.65,0.66,2.88
25208,25.208,-4.27,0.0,0.59,0.96,0.64,0.66,2.85
25310,25.31,-2.8,0.0,0.58,0.97,0.61,0.7,2.8599999999999994
25411,25.411,-1.33,0.0,0.53,0.94,0.62,0.63,2.7199999999999998
25516,25.516,-4.27,0.0,0.54,0.92,0.63,0.9,2.9899999999999998
25617,25.617,-1.12,0.0,0.54,0.83,0.69,0.69,2.75
25718,25.718,0.42,2.89,0.5,0.87,0.63,0.81,2.81
25821,25.821,-0.9,0.0,0.53,0.93,0.71,0.78,2.95
25922,25.922,-3.65,0.0,0.55,0.9,0.72,0.84,3.01
26024,26.024,-3.23,0.0,0.51,0.89,0.7,1.05,3.1499999999999995
26126,26.126,-3.86,0.0,0.51,0.87,0.74,0.94,3.06
26227,26.227,0.36,2.68,0.48,0.9,0.66,0.82,2.86
26330,26.33,-0.48,0.0,0.52,1.08,0.55,0.71,2.8600000000000003
26431,26.431,2.14,6.55,0.54,1.24,0.62,0.68,3.08
26533,26.533,3.05,7.82,0.6,1.54,0.65,0.47,3.26
26636,26.636,1.1,4.69,0.15,0.41,0.6,1.06,2.2199999999999998
26738,26.738,1.85,6.1,0.18,0.02,0.44,0.71,1.35
26841,26.841,0.24,2.18,0.37,0.18,0.28,0.09,0.92
26946,26.946,-1.96,0.0,0.35,0.16,0.28,0.09,0.88
27048,27.048,-4.27,0.0,0.34,0.17,0.33,0.07,0.9100000000000001
27150,27.15,0.64,3.59,0.32,0.19,0.35,0.05,0.91
27252,27.252,1.16,4.82,0.34,0.15,0.11,0.0,0.6
27355,27.355,1.27,5.06,0.34,0.12,0.18,0.0,0.64
27457,27.457,2.19,6.64,0.39,0.09,0.21,0.0,0.69
27560,27.56,-4.27,0.0,0.36,0.15,0.28,0.0,0.79
27662,27.662,-4.27,0.0,0.27,0.19,0.3,0.03,0.79
27763,27.763,0.58,3.42,0.34,0.16,0.31,0.03,0.8400000000000001
27866,27.866,1.9,6.19,0.37,0.12,0.23,0.0,0.72
27968,27.968,-1.12,0.0,0.35,0.11,0.15,0.0,0.61
28069,28.069,0.47,3.09,0.31,0.18,0.26,0.0,0.75
28172,28.172,-0.9,0.0,0.35,0.18,0.31,0.04,0.8800000000000001
28273,28.273,0.99,4.46,0.29,0.16,0.18,0.0,0.6299999999999999
28379,28.379,1.05,4.58,0.36,0.15,0.15,0.0,0.66
28481,28.481,0.75,3.89,0.31,0.12,0.25,0.0,0.6799999999999999
28584,28.584,0.36,2.68,0.37,0.11,0.23,0.0,0.71
28687,28.687,-0.48,0.0,0.3,0.19,0.28,0.04,0.81
28788,28.788,1.67,5.8,0.39,0.14,0.38,0.03,0.9400000000000001
28891,28.891,1.67,5.8,0.33,0.14,0.19,0.0,0.66
28993,28.993,0.58,3.42,0.31,0.17,0.22,0.0,0.7
29096,29.096,0.47,3.09,0.4,0.14,0.23,0.01,0.78
29199,29.199,1.67,5.8,0.32,0.16,0.36,0.0,0.84
29301,29.301,0.42,2.89,0.37,0.14,0.14,0.0,0.65
29404,29.404,0.7,3.74,0.32,0.14,0.28,0.0,0.74
29506,29.506,1.16,4.82,0.37,0.13,0.21,0.0,0.71
29617,29.617,1.27,5.06,0.31,0.12,0.31,0.0,0.74
29718,29.718,-4.27,0.0,0.38,0.1,0.21,0.0,0.69
29824,29.824,-4.27,0.0,0.34,0.13,0.27,0.0,0.74
29925,29.925,-4.27,0.0,0.27,0.19,0.26,0.0,0.72
30026,30.026,2.48,7.05,0.33,0.13,0.3,0.0,0.76
30129,30.129,-4.27,0.0,0.33,0.12,0.15,0.0,0.6
30230,30.23,-4.27,0.0,0.3,0.21,0.31,0.0,0.8200000000000001
30331,30.331,-4.27,0.0,0.38,0.16,0.29,0.05,0.8800000000000001
30433,30.433,-1.75,0.0,0.31,0.13,0.21,0.0,0.65
30534,30.534,-4.27,0.0,0.33,0.15,0.27,0.0,0.75
30636,30.636,-3.86,0.0,0.33,0.17,0.26,0.0,0.76
30737,30.737,-4.27,0.0,0.32,0.17,0.29,0.04,0.8200000000000001
30838,30.838,1.16,4.82,0.35,0.16,0.29,0.0,0.8
30941,30.941,-4.27,0.0,0.33,0.12,0.16,0.0,0.61
31042,31.042,-4.27,0.0,0.35,0.16,0.3,0.03,0.8400000000000001
31147,31.147,-4.27,0.0,0.37,0.16,0.29,0.07,0.8900000000000001
31248,31.248,-0.9,0.0,0.31,0.19,0.18,0.0,0.6799999999999999
31349,31.349,-2.38,0.0,0.39,0.16,0.24,0.0,0.79
31451,31.451,-4.27,0.0,0.29,0.22,0.32,0.06,0.8900000000000001
31552,31.552,-4.27,0.0,0.38,0.14,0.27,0.04,0.8300000000000001
31653,31.653,-1.54,0.0,0.32,0.17,0.28,0.0,0.77
31755,31.755,-4.27,0.0,0.29,0.2,0.26,0.0,0.75
31856,31.856,-4.27,0.0,0.37,0.18,0.28,0.02,0.8500000000000001
31958,31.958,2.19,6.64,0.31,0.19,0.36,0.01,0.87
32060,32.06,0.75,3.89,0.37,0.15,0.15,0.0,0.67
32162,32.162,-0.69,0.0,0.29,0.14,0.3,0.0,0.73
32264,32.264,-4.27,0.0,0.37,0.1,0.23,0.0,0.7
32365,32.365,-4.27,0.0,0.3,0.19,0.33,0.05,0.8700000000000001
32467,32.467,-3.23,0.0,0.35,0.15,0.24,0.03,0.77
32572,32.572,0.3,2.46,0.32,0.13,0.37,0.0,0.8200000000000001
32674,32.674,-1.75,0.0,0.33,0.1,0.17,0.0,0.6000000000000001
32776,32.776,-4.27,0.0,0.26,0.17,0.2,0.0,0.6300000000000001
32877,32.877,1.22,4.94,0.36,0.19,0.25,0.02,0.8200000000000001
32980,32.98,0.36,2.68,0.32,0.17,0.36,0.03,0.88
33083,33.083,0.53,3.26,0.34,0.16,0.21,0.0,0.71
33185,33.185,0.18,1.92,0.4,0.12,0.26,0.0,0.78
33287,33.287,-4.27,0.0,0.24,0.19,0.3,0.03,0.76
33388,33.388,-0.08,0.0,0.34,0.16,0.35,0.0,0.85
33489,33.489,1.16,4.82,0.36,0.09,0.19,0.0,0.6399999999999999
33592,33.592,-4.27,0.0,0.35,0.12,0.14,0.0,0.61
33693,33.693,-3.02,0.0,0.39,0.16,0.21,0.01,0.77
33795,33.795,-1.12,0.0,0.3,0.14,0.3,0.0,0.74
33896,33.896,-2.8,0.0,0.41,0.11,0.17,0.0,0.6900000000000001
34000,34.0,-4.27,0.0,0.33,0.14,0.28,0.0,0.75
34100,34.1,-4.27,0.0,0.32,0.21,0.28,0.04,0.8500000000000001
34200,34.2,-0.9,0.0,0.41,0.16,0.26,0.04,0.87
34300,34.3,0.36,2.68,0.35,0.14,0.3,0.0,0.79
34401,34.401,-1.54,0.0,0.35,0.1,0.14,0.0,0.59
34501,34.501,-3.02,0.0,0.31,0.18,0.35,0.0,0.84
34603,34.603,-2.17,0.0,0.37,0.16,0.35,0.06,0.94
34703,34.703,-4.27,0.0,0.35,0.16,0.19,0.0,0.7
34803,34.803,-4.27,0.0,0.39,0.11,0.18,0.0,0.6799999999999999
34904,34.904,-4.27,0.0,0.25,0.21,0.32,0.07,0.8500000000000001
35004,35.004,-4.27,0.0,0.39,0.15,0.25,0.09,0.88
35104,35.104,-0.9,0.0,0.35,0.1,0.29,0.0,0.74
35205,35.205,-4.27,0.0,0.32,0.08,0.14,0.0,0.54
35305,35.305,-4.27,0.0,0.26,0.18,0.24,0.0,0.6799999999999999
35408,35.408,-4.27,0.0,0.29,0.2,0.26,0.0,0.75
35509,35.509,-4.27,0.0,0.39,0.18,0.27,0.05,0.8900000000000001
35609,35.609,-2.8,0.0,0.33,0.19,0.42,0.07,1.01
35710,35.71,-4.27,0.0,0.31,0.13,0.17,0.0,0.61
35811,35.811,-2.17,0.0,0.3,0.11,0.29,0.0,0.7
35911,35.911,-4.27,0.0,0.37,0.13,0.18,0.0,0.6799999999999999
36012,36.012,-4.27,0.0,0.34,0.18,0.27,0.03,0.8200000000000001
36112,36.112,-4.27,0.0,0.34,0.17,0.23,0.04,0.78
36212,36.212,-4.27,0.0,0.32,0.12,0.31,0.0,0.75
36313,36.313,-4.27,0.0,0.34,0.11,0.18,0.0,0.63
36413,36.413,-4.27,0.0,0.27,0.2,0.29,0.0,0.76
36513,36.513,-4.27,0.0,0.36,0.17,0.36,0.01,0.9
36614,36.614,-4.27,0.0,0.36,0.14,0.12,0.0,0.62
36714,36.714,-4.27,0.0,0.39,0.09,0.23,0.0,0.71
36817,36.817,-4.27,0.0,0.35,0.18,0.28,0.03,0.8400000000000001
36918,36.918,-4.27,0.0,0.39,0.15,0.28,0.04,0.8600000000000001
37018,37.018,-4.27,0.0,0.36,0.11,0.27,0.0,0.74
37120,37.12,-4.27,0.0,0.36,0.13,0.17,0.0,0.66
37220,37.22,-4.27,0.0,0.4,0.13,0.25,0.0,0.78
37320,37.32,-4.27,0.0,0.3,0.17,0.31,0.02,0.8
37421,37.421,-4.27,0.0,0.3,0.18,0.27,0.0,0.75
37521,37.521,-4.27,0.0,0.35,0.17,0.27,0.0,0.79
37621,37.621,-4.07,0.0,0.39,0.14,0.25,0.0,0.78
37722,37.722,0.18,1.92,0.33,0.15,0.25,0.0,0.73
37823,37.823,-4.27,0.0,0.35,0.14,0.17,0.0,0.66
37923,37.923,-4.27,0.0,0.41,0.15,0.27,0.01,0.84
38024,38.024,-4.27,0.0,0.3,0.19,0.27,0.02,0.78
38124,38.124,-4.27,0.0,0.3,0.16,0.28,0.0,0.74
38228,38.228,-3.86,0.0,0.38,0.13,0.24,0.0,0.75
38329,38.329,-4.27,0.0,0.31,0.19,0.28,0.04,0.8200000000000001
