ms,s,p,v,dv0,dv1,dv2,dv3,sum
38717,38.717,0.47,3.09,0.69,0.0,0.0,0.52,1.21
38816,38.816,-4.27,0.0,0.63,0.0,0.0,0.5,1.13
38915,38.915,-0.48,0.0,0.72,0.0,0.0,0.35,1.0699999999999998
39013,39.013,-1.33,0.0,0.68,0.0,0.0,0.41,1.09
39111,39.111,0.02,0.65,0.66,0.0,0.0,0.55,1.21
39211,39.211,-1.12,0.0,0.62,0.0,0.0,0.53,1.15
39309,39.309,-0.27,0.0,0.58,0.0,0.0,0.65,1.23
39410,39.41,-3.23,0.0,0.65,0.0,0.0,0.43,1.08
39510,39.51,1.05,4.58,0.72,0.0,0.0,0.33,1.05
39609,39.609,-4.27,0.0,0.6,0.0,0.0,0.57,1.17
39707,39.707,1.68,5.81,0.63,0.0,0.0,0.49,1.12
39808,39.808,-4.27,0.0,0.64,0.0,0.0,0.58,1.22
39906,39.906,0.64,3.59,0.7,0.0,0.0,0.4,1.1
40005,40.005,-3.02,0.0,0.63,0.0,0.0,0.43,1.06
40104,40.104,0.76,3.9,0.75,0.0,0.0,0.26,1.01
40204,40.204,0.47,3.09,0.61,0.0,0.0,0.43,1.04
40303,40.303,0.36,2.68,0.71,0.0,0.0,0.43,1.14
40403,40.403,-1.12,0.0,0.66,0.0,0.0,0.51,1.17
40502,40.502,-1.12,0.0,0.71,0.0,0.0,0.55,1.26
40600,40.6,0.88,4.19,0.64,0.0,0.0,0.42,1.06
40699,40.699,-4.27,0.0,0.62,0.0,0.0,0.48,1.1
40801,40.801,1.45,5.4,0.65,0.0,0.0,0.42,1.07
40900,40.9,-1.33,0.0,0.7,0.0,0.0,0.49,1.19
40998,40.998,0.59,3.44,0.67,0.0,0.0,0.53,1.2000000000000002
41098,41.098,-3.02,0.0,0.75,0.0,0.0,0.42,1.17
41196,41.196,-4.27,0.0,0.61,0.0,0.0,0.43,1.04
41294,41.294,0.12,1.58,0.64,0.0,0.0,0.38,1.02
41394,41.394,-4.27,0.0,0.66,0.0,0.0,0.41,1.07
41492,41.492,0.88,4.19,0.71,0.0,0.0,0.32,1.03
41591,41.591,0.02,0.65,0.67,0.0,0.0,0.44,1.11
41691,41.691,0.18,1.92,0.69,0.0,0.0,0.49,1.18
41790,41.79,-1.12,0.0,0.66,0.0,0.0,0.51,1.17
41888,41.888,-2.18,0.0,0.62,0.0,0.0,0.55,1.17
41987,41.987,1.05,4.58,0.67,0.0,0.0,0.47,1.1400000000000001
42086,42.086,-2.18,0.0,0.68,0.0,0.0,0.4,1.08
42187,42.187,-1.54,0.0,0.63,0.0,0.0,0.39,1.02
42286,42.286,1.05,4.58,0.68,0.0,0.0,0.33,1.01
42385,42.385,-4.27,0.0,0.62,0.0,0.0,0.48,1.1
42483,42.483,1.62,5.71,0.63,0.0,0.0,0.54,1.17
42583,42.583,0.88,4.19,0.66,0.0,0.0,0.56,1.2200000000000002
42682,42.682,0.76,3.9,0.66,0.0,0.0,0.5,1.1600000000000001
42781,42.781,-3.65,0.0,0.65,0.0,0.0,0.46,1.11
42880,42.88,-0.08,0.0,0.71,0.0,0.0,0.29,1.0
42978,42.978,0.42,2.91,0.65,0.0,0.0,0.42,1.07
43077,43.077,-0.48,0.0,0.7,0.0,0.0,0.4,1.1
43176,43.176,0.18,1.92,0.65,0.0,0.0,0.47,1.12
43276,43.276,-1.33,0.0,0.59,0.0,0.0,0.54,1.13
43374,43.374,-3.44,0.0,0.77,0.0,0.0,0.35,1.12
43472,43.472,-3.44,0.0,0.63,0.0,0.0,0.44,1.07
43574,43.574,2.48,7.06,0.64,0.0,0.0,0.56,1.2000000000000002
43673,43.673,-1.33,0.0,0.69,0.0,0.0,0.56,1.25
43771,43.771,0.82,4.05,0.73,0.0,0.0,0.47,1.2
43871,43.871,1.28,5.07,0.86,0.0,0.0,0.41,1.27
43970,43.97,0.3,2.46,0.82,0.0,0.0,0.5,1.3199999999999998
44069,44.069,-4.27,0.0,0.84,0.0,0.0,0.17,1.01
44168,44.168,1.22,4.94,0.6,0.0,0.0,0.45,1.05
44267,44.267,2.25,6.72,0.54,0.0,0.0,0.52,1.06
44366,44.366,1.5,5.5,0.95,0.0,0.0,0.21,1.16
44466,44.466,-0.48,0.0,1.04,0.0,0.07,0.31,1.4200000000000002
44564,44.564,-3.02,0.0,0.87,0.0,0.0,0.42,1.29
44662,44.662,1.16,4.82,0.63,0.0,0.0,0.5,1.13
44762,44.762,-4.27,0.0,0.83,0.03,0.0,0.44,1.3
44863,44.863,-2.6,0.0,0.78,0.0,0.0,0.56,1.34
44961,44.961,2.42,6.97,0.81,0.0,0.0,0.48,1.29
45061,45.061,-4.27,0.0,0.63,0.0,0.0,0.83,1.46
45159,45.159,1.22,4.94,0.55,0.0,0.0,0.46,1.01
45258,45.258,-1.33,0.0,0.81,0.0,0.0,0.61,1.42
45357,45.357,1.1,4.7,0.81,0.0,0.23,0.66,1.7000000000000002
45456,45.456,0.02,0.65,0.49,0.0,0.0,0.46,0.95
45555,45.555,-4.27,0.0,0.62,0.0,0.0,0.34,0.96
45654,45.654,-4.27,0.0,0.84,0.0,0.0,0.41,1.25
45752,45.752,-4.27,0.0,0.94,0.0,0.0,0.31,1.25
45850,45.85,-4.27,0.0,0.76,0.0,0.0,0.31,1.07
45948,45.948,0.7,3.74,0.69,0.0,0.0,0.45,1.14
46048,46.048,-1.54,0.0,0.82,0.0,0.0,0.53,1.35
46146,46.146,1.22,4.94,0.95,0.0,0.0,0.46,1.41
46249,46.249,0.93,4.33,0.6,0.0,0.0,0.29,0.8899999999999999
46349,46.349,0.7,3.74,0.53,0.0,0.0,0.41,0.94
46448,46.448,0.24,2.18,0.79,0.0,0.0,0.39,1.1800000000000002
46548,46.548,-1.12,0.0,0.83,0.0,0.0,0.5,1.33
46647,46.647,-1.96,0.0,0.71,0.0,0.0,0.44,1.15
46745,46.745,0.76,3.9,0.96,0.0,0.23,0.29,1.48
46844,46.844,0.12,1.58,0.79,0.0,0.0,0.33,1.12
46944,46.944,-0.9,0.0,0.5,0.0,0.0,0.46,0.96
47042,47.042,-0.9,0.0,0.96,0.0,0.0,0.32,1.28
47140,47.14,0.47,3.09,0.5,0.0,0.09,0.33,0.9199999999999999
47240,47.24,-0.48,0.0,0.47,0.0,0.05,0.22,0.74
47338,47.338,-1.33,0.0,0.84,0.0,0.0,0.49,1.33
47436,47.436,-3.65,0.0,0.81,0.0,0.0,0.47,1.28
47535,47.535,1.28,5.07,0.85,0.0,0.26,0.44,1.5499999999999998
47637,47.637,2.77,7.46,0.83,0.0,0.0,0.15,0.98
47736,47.736,3.74,8.67,0.88,0.0,0.0,0.32,1.2
47836,47.836,5.23,10.25,0.89,0.07,0.0,0.03,0.99
47935,47.935,3.86,8.81,0.69,0.0,0.0,0.3,0.99
48034,48.034,-0.69,0.0,0.47,0.09,0.0,0.36,0.9199999999999999
48133,48.133,6.53,11.46,0.37,0.0,0.02,0.64,1.03
48232,48.232,5.75,10.75,0.71,0.0,0.0,0.38,1.0899999999999999
48331,48.331,7.81,12.53,0.45,0.0,0.0,0.5,0.95
48431,48.431,10.96,14.84,0.54,0.0,0.0,0.27,0.81
48530,48.53,9.78,14.02,0.89,0.0,0.15,0.62,1.6600000000000001
48629,48.629,14.2,16.89,0.86,0.12,0.06,0.5,1.54
48729,48.729,14.2,16.89,0.64,0.0,0.0,0.25,0.89
48828,48.828,20.78,20.44,0.37,0.0,0.0,0.89,1.26
48927,48.927,24.12,22.01,0.58,0.28,0.0,0.21,1.07
49030,49.03,22.11,21.08,0.61,0.0,0.0,0.52,1.13
49129,49.129,31.01,24.96,0.89,0.0,0.46,0.31,1.6600000000000001
49228,49.228,31.5,25.16,0.2,0.0,0.0,0.4,0.6000000000000001
49328,49.328,31.01,24.96,1.04,0.34,0.51,0.08,1.9700000000000002
49427,49.427,32.25,25.45,0.58,0.0,0.0,0.48,1.06
49526,49.526,40.93,28.68,0.66,0.0,0.13,0.2,0.99
49626,49.626,40.43,28.5,0.75,0.0,0.13,1.41,2.29
49725,49.725,41.48,28.87,0.66,0.0,0.0,0.56,1.2200000000000002
49824,49.824,47.5,30.89,1.04,0.21,0.0,0.0,1.25
49924,49.924,43.78,29.66,0.51,0.0,0.0,0.36,0.87
50023,50.023,40.51,28.53,0.79,0.07,0.0,0.26,1.12
50122,50.122,40.1,28.38,0.93,0.0,0.0,1.23,2.16
50222,50.222,41.06,28.72,0.68,0.0,0.0,0.64,1.32
50324,50.324,46.21,30.47,0.54,0.0,0.0,0.27,0.81
50423,50.423,45.25,30.15,0.94,0.17,0.01,0.22,1.3399999999999999
50523,50.523,44.14,29.78,0.81,0.0,0.0,0.39,1.2000000000000002
50622,50.622,47.65,30.94,1.11,0.02,0.0,0.42,1.55
50721,50.721,42.12,29.09,0.83,0.0,0.0,1.02,1.85
50821,50.821,47.72,30.97,0.6,0.17,0.0,0.44,1.21
50920,50.92,48.42,31.19,1.07,0.0,0.0,0.42,1.49
51019,51.019,48.26,31.14,0.73,0.0,0.0,0.81,1.54
51119,51.119,42.77,29.31,0.48,0.01,0.0,1.03,1.52
51218,51.218,48.42,31.19,1.07,0.12,0.49,0.14,1.8199999999999998
51317,51.317,49.04,31.39,0.84,1.04,0.0,0.0,1.88
51417,51.417,51.63,32.21,1.16,0.0,0.0,0.0,1.16
51516,51.516,50.77,31.94,0.88,0.31,0.59,0.23,2.01
51618,51.618,50.29,31.79,0.8,0.57,0.0,0.0,1.37
51718,51.718,54.32,33.04,0.81,0.34,0.0,0.25,1.4000000000000001
51817,51.817,57.33,33.94,1.3,0.06,0.0,0.0,1.36
51916,51.916,58.88,34.4,0.74,0.0,0.0,0.63,1.37
52016,52.016,66.89,36.66,0.83,0.0,0.0,0.0,0.83
52115,52.115,63.62,35.75,1.23,0.0,0.0,0.16,1.39
52214,52.214,66.52,36.56,0.85,0.32,0.49,0.29,1.95
52314,52.314,60.96,35.0,0.67,0.49,0.03,0.22,1.4100000000000001
52413,52.413,67.45,36.81,1.05,0.0,0.0,0.65,1.7000000000000002
52512,52.512,58.7,34.34,0.58,0.0,0.37,0.8,1.75
52612,52.612,62.38,35.4,1.05,0.0,0.0,1.01,2.06
52711,52.711,60.26,34.8,0.27,0.0,0.0,0.53,0.8
52810,52.81,63.8,35.8,0.64,0.0,0.0,0.67,1.31
52913,52.913,59.05,34.44,0.94,0.21,0.27,0.35,1.77
53012,53.012,53.99,32.94,0.83,0.33,0.0,0.13,1.29
53111,53.111,59.05,34.44,0.8,0.0,0.0,0.77,1.57
53211,53.211,60.43,34.85,0.54,0.0,0.09,0.99,1.62
53310,53.31,67.63,36.86,1.06,0.52,0.3,0.0,1.8800000000000001
53409,53.409,59.22,34.5,0.65,0.0,0.0,0.68,1.33
53509,53.509,63.62,35.75,0.46,0.0,0.0,0.54,1.0
53608,53.608,59.91,34.7,0.88,0.02,0.09,0.27,1.26
53707,53.707,57.0,33.84,0.74,0.09,0.0,0.21,1.04
53807,53.807,60.61,34.9,1.1,0.0,0.0,0.72,1.82
53906,53.906,55.99,33.54,0.71,0.0,0.0,0.92,1.63
54005,54.005,55.48,33.39,0.98,0.0,0.01,0.2,1.19
54105,54.105,55.65,33.44,0.66,0.0,0.0,0.65,1.31
54207,54.207,50.29,31.79,0.43,0.0,0.0,1.16,1.5899999999999999
54306,54.306,49.66,31.59,0.95,0.0,0.29,0.27,1.51
54406,54.406,50.77,31.94,0.23,0.0,0.0,0.46,0.6900000000000001
54505,54.505,55.15,33.29,0.67,0.0,0.22,0.44,1.33
54604,54.604,45.69,30.3,0.3,0.35,0.05,0.5,1.2
54704,54.704,54.15,32.99,0.73,0.0,0.0,0.32,1.05
54803,54.803,49.51,31.54,0.02,0.0,0.0,1.0,1.02
54902,54.902,49.04,31.39,0.73,0.04,0.0,0.53,1.3
55002,55.002,49.97,31.69,1.1,0.0,0.0,0.48,1.58
55101,55.101,54.49,33.09,0.68,0.0,0.0,0.97,1.65
55200,55.2,53.83,32.89,1.36,0.0,0.0,1.06,2.42
55300,55.3,50.29,31.79,0.62,0.0,0.0,0.0,0.62
55399,55.399,52.53,32.49,0.63,0.34,0.04,0.47,1.48
55501,55.501,52.04,32.34,0.57,0.04,0.0,0.12,0.73
55601,55.601,51.72,32.24,0.81,0.09,0.0,0.25,1.15
55700,55.7,47.35,30.84,0.96,0.0,0.0,0.65,1.6099999999999999
55799,55.799,48.26,31.14,0.85,0.07,0.0,0.58,1.5
55899,55.899,52.04,32.34,0.75,0.48,0.0,0.11,1.34
55998,55.998,47.05,30.75,0.14,0.0,0.0,0.34,0.48000000000000004
56097,56.097,51.72,32.24,0.55,0.0,0.0,1.47,2.02
56197,56.197,50.77,31.94,0.73,0.0,0.0,0.38,1.1099999999999999
56296,56.296,44.66,29.96,1.29,0.0,0.0,0.38,1.67
56395,56.395,48.26,31.14,0.69,0.0,0.0,0.62,1.31
56495,56.495,46.74,30.65,0.7,0.0,0.39,0.0,1.0899999999999999
56594,56.594,55.32,33.34,0.73,0.17,0.0,0.64,1.54
56693,56.693,57.0,33.84,0.82,0.0,0.0,0.51,1.33
56797,56.797,55.99,33.54,0.76,0.0,0.0,0.84,1.6
56896,56.896,50.93,31.99,1.02,0.0,0.0,0.37,1.3900000000000001
56995,56.995,51.56,32.19,0.51,0.0,0.18,0.74,1.43
57095,57.095,55.65,33.44,0.53,0.0,0.0,0.54,1.07
57194,57.194,56.66,33.74,0.63,0.0,0.0,0.22,0.85
57293,57.293,55.82,33.49,1.29,0.0,0.0,0.0,1.29
57393,57.393,56.32,33.64,1.09,0.01,0.49,0.41,2.0
57492,57.492,57.85,34.09,0.46,0.0,0.0,0.34,0.8
57591,57.591,54.49,33.09,0.81,0.0,0.0,0.43,1.24
57691,57.691,57.17,33.89,0.85,0.0,0.26,0.65,1.7599999999999998
57790,57.79,60.79,34.95,1.03,0.0,0.0,0.21,1.24
57889,57.889,67.63,36.86,0.93,0.14,0.0,0.28,1.35
57989,57.989,60.61,34.9,0.42,0.0,0.0,0.48,0.8999999999999999
58092,58.092,59.74,34.65,0.79,0.0,0.81,0.86,2.46
58191,58.191,60.43,34.85,1.25,0.38,0.21,0.0,1.8399999999999999
58291,58.291,59.91,34.7,1.17,0.19,0.12,0.0,1.48
58390,58.39,66.71,36.61,0.77,0.0,0.0,0.6,1.37
58489,58.489,65.6,36.31,0.82,0.0,0.0,0.28,1.1
58589,58.589,68.38,37.07,1.1,0.0,0.0,0.58,1.6800000000000002
58688,58.688,72.39,38.14,0.53,0.16,0.0,0.0,0.6900000000000001
58787,58.787,73.76,38.5,1.13,0.23,0.18,0.0,1.5399999999999998
58887,58.887,75.74,39.01,0.98,0.0,0.22,0.4,1.6
58986,58.986,66.34,36.51,0.93,0.0,0.0,0.2,1.1300000000000001
59085,59.085,72.97,38.29,1.15,0.48,0.03,0.0,1.66
59185,59.185,67.45,36.81,0.81,0.0,0.0,0.3,1.11
59284,59.284,76.74,39.27,1.04,0.0,0.0,0.21,1.25
59383,59.383,76.24,39.14,0.43,0.0,0.2,0.39,1.02
59487,59.487,78.77,39.78,1.15,0.0,0.0,1.12,2.27
59586,59.586,73.76,38.5,0.6,0.01,0.0,0.43,1.04
59685,59.685,70.85,37.73,0.63,0.04,0.0,0.59,1.26
59785,59.785,68.3,37.04,0.58,0.47,0.0,0.1,1.15
59884,59.884,67.63,36.86,0.98,0.0,0.28,0.07,1.33
59983,59.983,65.7,36.33,1.02,0.0,0.0,0.58,1.6
60083,60.083,58.45,34.27,0.64,0.0,0.47,0.15,1.2599999999999998
60182,60.182,56.42,33.67,0.9,0.03,0.0,0.0,0.93
60281,60.281,59.74,34.65,0.7,0.44,0.14,0.25,1.5299999999999998
60381,60.381,55.15,33.29,0.92,0.12,0.0,0.0,1.04
60480,60.48,51.97,32.31,1.15,0.0,0.0,0.43,1.5799999999999998
60579,60.579,49.44,31.52,1.08,0.24,0.0,0.0,1.32
60680,60.68,53.99,32.94,1.16,0.0,0.0,0.2,1.3599999999999999
60783,60.783,50.93,31.99,0.74,0.0,0.0,0.83,1.5699999999999998
60883,60.883,47.43,30.87,0.88,0.0,0.37,0.63,1.88
60983,60.983,43.72,29.64,0.59,0.58,0.36,0.0,1.5299999999999998
61082,61.082,46.54,30.58,0.6,0.33,0.22,0.05,1.2
61182,61.182,43.72,29.64,1.27,0.0,0.0,0.26,1.53
61282,61.282,42.86,29.35,1.38,0.0,0.0,1.08,2.46
61381,61.381,47.28,30.82,0.86,0.63,0.0,0.0,1.49
61481,61.481,46.38,30.53,0.87,0.0,0.0,0.96,1.83
61581,61.581,48.82,31.32,0.93,0.05,0.31,0.21,1.5
61680,61.68,48.05,31.07,0.58,0.0,0.11,0.0,0.69
61782,61.782,54.75,33.17,0.84,0.0,0.0,0.11,0.95
61881,61.881,50.06,31.72,0.89,0.0,0.22,0.38,1.4900000000000002
61981,61.981,41.57,28.9,1.0,0.0,0.23,0.53,1.76
62085,62.085,42.86,29.35,0.62,0.0,0.0,0.85,1.47
62184,62.184,46.83,30.67,0.75,0.01,0.0,0.53,1.29
62283,62.283,52.13,32.37,1.27,0.71,0.43,0.0,2.41
62383,62.383,46.08,30.43,0.51,0.0,0.0,0.99,1.5
62482,62.482,55.92,33.52,1.22,0.0,0.69,1.05,2.96
62581,62.581,50.7,31.92,0.72,0.0,0.0,1.45,2.17
62681,62.681,43.29,29.49,0.62,0.0,0.0,1.22,1.8399999999999999
62780,62.78,49.6,31.57,1.06,0.0,0.0,0.52,1.58
62879,62.879,48.51,31.22,0.65,0.66,0.0,0.0,1.31
62979,62.979,54.08,32.97,0.98,0.04,0.0,0.5,1.52
63078,63.078,49.6,31.57,1.02,0.04,0.0,0.2,1.26
63177,63.177,51.97,32.31,0.91,0.0,0.25,0.56,1.7200000000000002
63278,63.278,52.94,32.61,0.57,0.0,0.0,0.0,0.57
63381,63.381,54.91,33.22,0.7,0.0,0.0,0.0,0.7
63480,63.48,57.43,33.97,0.97,0.59,0.36,0.0,1.92
63580,63.58,48.66,31.27,0.64,0.0,0.0,0.77,1.4100000000000001
63680,63.68,54.08,32.97,1.09,0.03,0.53,0.35,2.0
63779,63.779,52.13,32.37,1.1,0.0,0.09,0.01,1.2000000000000002
63880,63.88,54.75,33.17,0.67,0.0,0.0,0.23,0.9
63979,63.979,57.1,33.87,1.0,0.04,0.37,0.1,1.5100000000000002
64079,64.079,51.81,32.26,1.5,0.45,0.21,0.0,2.16
64180,64.18,55.58,33.42,1.25,0.0,0.0,0.0,1.25
64280,64.28,58.28,34.22,0.51,0.0,0.0,0.15,0.66
64379,64.379,63.72,35.78,0.91,0.0,0.0,1.01,1.92
64480,64.48,53.27,32.72,0.62,0.0,0.0,0.63,1.25
64580,64.58,62.65,35.48,0.81,0.0,0.27,0.84,1.92
64684,64.684,68.76,37.17,0.84,0.0,0.0,0.38,1.22
64783,64.783,61.76,35.23,0.52,0.15,0.13,0.14,0.9400000000000001
64883,64.883,63.18,35.63,0.93,0.01,0.0,0.13,1.07
64983,64.983,53.84,32.89,0.49,0.0,0.0,0.84,1.33
65082,65.082,60.09,34.75,0.91,0.0,0.0,0.69,1.6
65181,65.181,65.06,36.16,0.83,0.47,0.0,0.0,1.2999999999999998
65281,65.281,64.98,36.13,0.77,0.05,0.0,0.34,1.1600000000000001
65380,65.38,65.06,36.16,0.75,0.0,0.21,0.3,1.26
65479,65.479,48.13,31.1,1.04,0.32,0.0,0.0,1.36
65579,65.579,61.32,35.1,1.53,0.0,0.0,0.31,1.84
65678,65.678,61.67,35.2,0.38,0.0,0.0,0.95,1.33
65777,65.777,60.62,34.9,0.64,0.0,0.0,0.22,0.86
65878,65.878,53.35,32.74,1.29,0.1,0.0,0.22,1.61
65981,65.981,58.71,34.35,1.15,0.0,0.37,0.71,2.23
66081,66.081,55.83,33.49,1.09,0.0,0.0,0.7,1.79
66182,66.182,54.17,32.99,0.56,0.0,0.0,0.4,0.9600000000000001
66282,66.282,52.22,32.39,0.93,0.43,0.0,0.0,1.36
66382,66.382,56.0,33.54,0.93,0.07,0.0,0.02,1.02
66483,66.483,60.09,34.75,1.11,0.0,0.0,0.87,1.98
66583,66.583,61.14,35.05,0.82,0.0,0.1,0.9,1.8199999999999998
66683,66.683,58.2,34.2,1.28,0.0,0.0,0.0,1.28
66784,66.784,59.06,34.45,0.9,0.09,0.01,0.0,1.0
66884,66.884,58.03,34.15,0.89,0.0,0.0,0.29,1.18
66985,66.985,55.83,33.49,0.91,0.0,0.1,0.15,1.16
67086,67.086,50.78,31.94,0.86,0.0,0.14,0.38,1.38
67186,67.186,55.83,33.49,0.29,0.0,0.0,1.05,1.34
67290,67.29,63.26,35.65,1.34,0.32,0.0,0.15,1.81
67390,67.39,53.35,32.74,0.58,0.0,0.0,0.4,0.98
67490,67.49,46.17,30.46,0.43,0.0,0.0,1.11,1.54
67591,67.591,51.89,32.29,0.87,0.0,0.0,0.75,1.62
67691,67.691,44.98,30.06,0.66,0.41,0.0,0.0,1.07
67791,67.791,45.13,30.11,0.35,0.0,0.0,0.77,1.12
67892,67.892,47.37,30.85,0.33,0.0,0.0,0.81,1.1400000000000001
67992,67.992,47.67,30.95,0.21,0.28,0.0,0.0,0.49
68092,68.092,51.73,32.24,0.69,0.82,0.0,0.0,1.5099999999999998
68193,68.193,51.73,32.24,1.05,0.2,0.16,0.27,1.68
68293,68.293,50.78,31.94,1.14,0.0,0.0,0.46,1.5999999999999999
68395,68.395,51.89,32.29,1.01,0.0,0.18,0.08,1.27
68495,68.495,53.84,32.89,0.96,0.0,0.34,0.37,1.67
68595,68.595,49.37,31.49,0.79,0.0,0.0,0.34,1.1300000000000001
68694,68.694,55.16,33.29,0.57,0.08,0.0,0.0,0.6499999999999999
68794,68.794,56.0,33.54,1.54,0.0,0.0,0.27,1.81
68894,68.894,53.84,32.89,1.31,0.0,0.0,0.66,1.9700000000000002
68995,68.995,54.0,32.94,1.02,0.34,0.0,0.36,1.7200000000000002
69095,69.095,54.66,33.14,0.67,0.0,0.45,0.46,1.58
69195,69.195,52.7,32.54,0.43,0.26,0.0,0.0,0.69
69296,69.296,53.03,32.64,0.46,0.0,0.0,0.89,1.35
69396,69.396,55.75,33.47,1.14,0.0,0.0,0.65,1.79
69496,69.496,48.52,31.22,0.95,0.0,0.0,0.67,1.62
69597,69.597,52.05,32.34,0.73,0.0,0.0,0.11,0.84
69697,69.697,52.62,32.52,0.26,0.0,0.0,0.38,0.64
69797,69.797,53.11,32.67,0.61,0.0,0.0,0.82,1.43
69906,69.906,51.97,32.32,1.08,0.01,0.05,0.0,1.1400000000000001
70009,70.009,52.14,32.37,0.59,0.0,0.06,0.7,1.3499999999999999
70110,70.11,52.38,32.44,0.92,0.0,0.0,0.0,0.92
70210,70.21,59.49,34.57,1.04,0.37,0.0,0.0,1.4100000000000001
70310,70.31,55.58,33.42,0.76,0.0,0.0,0.64,1.4
70411,70.411,55.25,33.32,1.12,0.0,0.0,1.38,2.5
70511,70.511,59.83,34.67,0.97,0.0,0.0,1.09,2.06
70612,70.612,47.3,30.83,0.86,0.0,0.46,0.1,1.4200000000000002
70713,70.713,59.32,34.52,1.04,0.0,0.0,1.2,2.24
70813,70.813,51.34,32.12,0.58,0.0,0.0,0.32,0.8999999999999999
70914,70.914,55.25,33.32,0.94,0.0,0.0,0.49,1.43
71014,71.014,56.25,33.62,0.83,0.0,0.07,0.84,1.7399999999999998
71114,71.114,55.75,33.47,0.62,0.24,0.0,0.31,1.17
71215,71.215,62.28,35.38,0.67,0.0,0.0,0.39,1.06
71318,71.318,66.97,36.68,0.83,0.23,0.0,0.0,1.06
71418,71.418,57.26,33.92,1.14,0.24,0.0,0.05,1.43
71519,71.519,57.6,34.02,0.79,0.0,0.34,0.81,1.9400000000000002
71619,71.619,59.49,34.57,1.04,0.0,0.12,0.8,1.9600000000000002
71720,71.72,60.88,34.97,0.88,0.09,0.0,0.0,0.97
71821,71.821,62.82,35.53,0.94,0.0,0.86,0.66,2.46
71921,71.921,61.75,35.23,1.51,0.15,0.0,0.0,1.66
72022,72.022,59.83,34.67,0.91,0.31,0.22,0.0,1.44
72122,72.122,55.41,33.37,0.22,0.06,0.0,0.0,0.28
72222,72.222,59.83,34.67,1.12,0.0,0.0,0.3,1.4200000000000002
72323,72.323,60.7,34.92,1.05,0.43,0.0,0.0,1.48
72423,72.423,63.53,35.73,1.06,0.13,0.46,0.0,1.65
72523,72.523,61.93,35.28,1.03,0.0,0.0,0.0,1.03
72627,72.627,56.42,33.67,0.81,0.0,0.0,0.83,1.6400000000000001
72727,72.727,64.61,36.03,1.09,0.04,0.0,0.0,1.1300000000000001
72827,72.827,61.05,35.02,0.9,0.08,0.52,0.0,1.5
72928,72.928,63.53,35.73,0.64,0.0,0.0,0.59,1.23
73028,73.028,57.77,34.07,0.42,0.13,0.0,0.57,1.12
73129,73.129,60.7,34.92,0.91,0.0,0.0,0.0,0.91
73230,73.23,58.63,34.32,0.6,0.24,0.0,0.19,1.03
73330,73.33,52.23,32.4,0.49,0.2,0.0,1.05,1.74
73431,73.431,49.3,31.47,0.74,0.0,0.09,0.74,1.5699999999999998
73531,73.531,45.65,30.28,0.9,0.0,0.0,0.22,1.12
73631,73.631,45.06,30.09,1.18,0.0,0.04,0.63,1.85
73732,73.732,45.35,30.19,0.51,0.0,0.0,1.22,1.73
73832,73.832,41.59,28.91,0.82,0.0,0.17,0.97,1.96
73935,73.935,45.35,30.19,0.82,0.31,0.0,0.01,1.14
74036,74.036,41.82,28.99,0.36,0.0,0.32,0.45,1.13
74136,74.136,48.61,31.25,0.46,0.0,0.0,0.43,0.89
74236,74.236,44.85,30.02,1.39,0.09,0.0,0.14,1.62
74337,74.337,44.12,29.77,0.87,0.27,0.0,0.0,1.1400000000000001
74437,74.437,49.54,31.55,1.05,0.0,0.0,0.48,1.53
74539,74.539,44.03,29.74,0.89,0.0,0.1,0.0,0.99
74639,74.639,44.56,29.92,0.67,0.1,0.06,0.76,1.59
74739,74.739,47.39,30.86,0.96,0.0,0.0,0.07,1.03
74840,74.84,46.34,30.51,0.63,0.0,0.03,0.36,1.02
74940,74.94,54.84,33.19,0.49,0.0,0.0,0.69,1.18
75040,75.04,51.11,32.05,0.93,0.09,0.42,0.19,1.63
75141,75.141,59.41,34.55,1.06,0.0,0.0,0.0,1.06
75244,75.244,57.19,33.9,0.86,0.0,0.0,0.99,1.85
75344,75.344,58.21,34.2,0.98,0.46,0.33,0.0,1.77
75445,75.445,57.53,34.0,1.37,0.69,0.34,0.0,2.4
75545,75.545,48.92,31.35,1.25,0.0,0.11,0.45,1.81
75646,75.646,54.84,33.19,1.04,0.0,0.0,0.66,1.7000000000000002
75747,75.747,57.87,34.1,0.8,0.0,0.55,0.71,2.06
75847,75.847,53.04,32.65,0.92,0.24,0.0,0.0,1.1600000000000001
75948,75.948,50.8,31.95,0.41,0.25,0.0,0.67,1.33
76048,76.048,51.91,32.3,0.95,0.26,0.0,0.0,1.21
76148,76.148,56.01,33.55,1.13,0.0,0.08,0.33,1.54
76249,76.249,45.59,30.27,0.5,0.0,0.0,0.63,1.13
76349,76.349,56.35,33.65,0.62,0.0,0.0,0.75,1.37
76449,76.449,58.21,34.2,0.54,0.33,0.0,0.0,0.8700000000000001
76553,76.553,58.03,34.15,1.17,0.0,0.0,0.15,1.3199999999999998
76651,76.651,63.63,35.75,1.07,0.0,0.0,0.4,1.4700000000000002
76750,76.75,63.45,35.7,1.21,0.0,0.0,0.39,1.6
76850,76.85,66.34,36.51,0.96,0.1,0.0,0.63,1.69
76949,76.949,57.7,34.05,0.49,0.0,0.0,0.15,0.64
77048,77.048,64.52,36.01,0.74,0.0,0.0,0.88,1.62
