ms,s,p,v,dv0,dv1,dv2,dv3,sum
10073,10.073,0.3,2.46,0.57,0.89,0.7,0.6,2.7600000000000002
10171,10.171,0.24,2.18,0.61,0.91,0.74,0.62,2.88
10270,10.27,-4.27,0.0,0.59,0.89,0.68,0.61,2.77
10369,10.369,-1.33,0.0,0.66,0.93,0.71,0.6,2.9
10470,10.47,-4.27,0.0,0.57,0.93,0.72,0.62,2.84
10568,10.568,-4.27,0.0,0.59,0.94,0.69,0.62,2.84
10667,10.667,0.53,3.26,0.62,0.93,0.67,0.55,2.7700000000000005
10765,10.765,-1.54,0.0,0.59,0.91,0.67,0.56,2.73
10863,10.863,0.93,4.33,0.61,0.97,0.67,0.58,2.83
10961,10.961,0.02,0.65,0.63,0.95,0.68,0.55,2.8100000000000005
11060,11.06,-0.69,0.0,0.63,0.92,0.7,0.57,2.82
11158,11.158,-1.96,0.0,0.62,0.93,0.74,0.61,2.9
11256,11.256,-2.6,0.0,0.57,0.89,0.71,0.65,2.82
11355,11.355,1.1,4.71,0.6,0.88,0.67,0.59,2.7399999999999998
11453,11.453,-3.44,0.0,0.57,0.85,0.66,0.55,2.63
11551,11.551,-4.27,0.0,0.55,0.91,0.69,0.64,2.79
11650,11.65,-4.27,0.0,0.65,0.95,0.65,0.56,2.81
11751,11.751,-4.27,0.0,0.63,0.91,0.65,0.54,2.73
11849,11.849,-4.27,0.0,0.59,0.92,0.68,0.61,2.8
11948,11.948,-0.48,0.0,0.63,0.92,0.68,0.58,2.81
12046,12.046,-3.65,0.0,0.61,0.93,0.76,0.67,2.9699999999999998
12144,12.144,-4.27,0.0,0.56,0.85,0.7,0.67,2.7800000000000002
12243,12.243,0.36,2.68,0.61,0.87,0.65,0.59,2.7199999999999998
12343,12.343,-4.27,0.0,0.52,0.87,0.71,0.58,2.68
12441,12.441,-4.07,0.0,0.59,0.94,0.7,0.6,2.8299999999999996
12539,12.539,0.18,1.92,0.63,0.88,0.65,0.53,2.6900000000000004
12639,12.639,-4.27,0.0,0.62,0.89,0.73,0.55,2.79
12737,12.737,0.75,3.89,0.65,0.97,0.71,0.6,2.93
12836,12.836,-0.48,0.0,0.59,0.92,0.77,0.56,2.8400000000000003
12935,12.935,-0.48,0.0,0.62,0.91,0.69,0.51,2.7299999999999995
13033,13.033,0.64,3.59,0.67,0.97,0.72,0.58,2.9400000000000004
13135,13.135,0.12,1.58,0.63,0.97,0.69,0.55,2.84
13235,13.235,0.7,3.74,0.61,0.93,0.66,0.53,2.7300000000000004
13334,13.334,-3.44,0.0,0.59,0.91,0.67,0.55,2.7199999999999998
13432,13.432,-1.12,0.0,0.56,0.92,0.7,0.63,2.8099999999999996
13531,13.531,0.12,1.58,0.61,0.87,0.65,0.57,2.6999999999999997
13630,13.63,-4.27,0.0,0.54,0.88,0.7,0.56,2.68
13728,13.728,-1.96,0.0,0.61,0.95,0.72,0.6,2.8800000000000003
13827,13.827,0.58,3.42,0.62,0.9,0.63,0.54,2.69
13926,13.926,-1.54,0.0,0.62,0.93,0.68,0.55,2.7800000000000002
14024,14.024,0.82,4.05,0.62,0.95,0.68,0.6,2.85
14124,14.124,-3.86,0.0,0.56,0.86,0.74,0.61,2.77
14222,14.222,0.36,2.68,0.57,0.88,0.7,0.57,2.7199999999999998
14321,14.321,0.64,3.59,0.58,0.92,0.7,0.65,2.85
14422,14.422,-4.27,0.0,0.58,0.83,0.75,0.6,2.7600000000000002
14523,14.523,1.5,5.5,0.56,0.84,0.64,0.57,2.61
14622,14.622,-2.6,0.0,0.56,0.84,0.7,0.56,2.6599999999999997
14721,14.721,-1.54,0.0,0.6,0.91,0.69,0.58,2.7800000000000002
14819,14.819,-2.8,0.0,0.67,0.94,0.66,0.56,2.83
14917,14.917,-3.86,0.0,0.62,0.92,0.65,0.54,2.73
15016,15.016,-4.27,0.0,0.59,0.91,0.72,0.6,2.82
15115,15.115,-0.08,0.0,0.57,0.89,0.61,0.52,2.59
15213,15.213,-3.44,0.0,0.57,0.89,0.69,0.52,2.67
15311,15.311,0.82,4.05,0.6,0.94,0.69,0.57,2.8
15411,15.411,-4.27,0.0,0.6,0.9,0.72,0.53,2.75
15509,15.509,-4.27,0.0,0.63,0.93,0.67,0.49,2.7199999999999998
15607,15.607,1.34,5.18,0.6,0.99,0.7,0.58,2.87
15707,15.707,-4.27,0.0,0.63,0.95,0.68,0.57,2.83
15805,15.805,0.18,1.92,0.64,0.91,0.66,0.53,2.74
15907,15.907,0.64,3.59,0.6,0.9,0.71,0.56,2.77
16007,16.007,-4.27,0.0,0.58,0.95,0.63,0.56,2.7199999999999998
16105,16.105,0.42,2.91,0.65,0.97,0.62,0.51,2.75
16204,16.204,-4.27,0.0,0.62,0.94,0.73,0.53,2.8200000000000003
16303,16.303,1.22,4.94,0.62,0.97,0.7,0.56,2.85
16402,16.402,-4.27,0.0,0.62,0.92,0.67,0.57,2.78
16500,16.5,0.12,1.58,0.64,0.91,0.67,0.58,2.8000000000000003
16600,16.6,-4.27,0.0,0.57,0.9,0.7,0.6,2.77
16698,16.698,-4.27,0.0,0.57,0.87,0.67,0.61,2.7199999999999998
16796,16.796,-1.33,0.0,0.6,0.88,0.68,0.58,2.74
16896,16.896,-4.27,0.0,0.55,0.87,0.65,0.54,2.61
16994,16.994,-4.27,0.0,0.57,0.9,0.71,0.6,2.78
17092,17.092,-0.48,0.0,0.58,0.89,0.66,0.52,2.65
17190,17.19,-4.07,0.0,0.62,0.91,0.7,0.55,2.7800000000000002
17292,17.292,-4.27,0.0,0.63,0.91,0.68,0.55,2.7700000000000005
17390,17.39,0.42,2.91,0.62,0.92,0.66,0.55,2.75
17489,17.489,-4.27,0.0,0.63,0.93,0.69,0.57,2.82
17588,17.588,-3.44,0.0,0.57,0.89,0.69,0.6,2.75
17686,17.686,-0.48,0.0,0.61,0.89,0.63,0.55,2.6799999999999997
17784,17.784,-4.27,0.0,0.58,0.9,0.62,0.52,2.62
17883,17.883,-4.27,0.0,0.57,0.93,0.68,0.56,2.74
17981,17.981,-2.6,0.0,0.59,0.93,0.68,0.54,2.74
18079,18.079,-4.27,0.0,0.61,0.92,0.69,0.54,2.76
18178,18.178,-4.27,0.0,0.56,0.85,0.68,0.59,2.68
18276,18.276,0.24,2.18,0.57,0.86,0.67,0.59,2.69
18375,18.375,-1.33,0.0,0.56,0.87,0.68,0.54,2.6500000000000004
18475,18.475,-4.27,0.0,0.62,0.94,0.67,0.55,2.7800000000000002
18573,18.573,-1.12,0.0,0.63,0.94,0.63,0.48,2.6799999999999997
18674,18.674,0.47,3.09,0.61,0.91,0.63,0.45,2.6
18774,18.774,-0.27,0.0,0.62,0.93,0.71,0.54,2.8
18872,18.872,-4.27,0.0,0.61,0.91,0.72,0.5,2.74
18970,18.97,0.24,2.18,0.6,0.91,0.68,0.51,2.7
19070,19.07,1.05,4.58,0.61,0.97,0.69,0.61,2.88
19170,19.17,-4.27,0.0,0.58,0.86,0.74,0.57,2.7499999999999996
19268,19.268,-3.87,0.0,0.63,0.87,0.7,0.5,2.7
19366,19.366,0.99,4.46,0.6,0.93,0.67,0.52,2.72
19466,19.466,-2.18,0.0,0.63,0.92,0.63,0.48,2.66
19564,19.564,-3.02,0.0,0.67,0.94,0.66,0.53,2.8
19662,19.662,-2.6,0.0,0.63,0.95,0.67,0.51,2.76
19761,19.761,-4.27,0.0,0.62,0.95,0.68,0.56,2.81
19859,19.859,0.18,1.92,0.61,0.92,0.68,0.54,2.75
19961,19.961,-3.02,0.0,0.58,0.91,0.68,0.56,2.73
20060,20.06,-4.27,0.0,0.56,0.9,0.72,0.66,2.84
20158,20.158,-2.38,0.0,0.64,0.92,0.66,0.59,2.81
20256,20.256,-4.07,0.0,0.62,0.91,0.68,0.57,2.78
20355,20.355,-3.02,0.0,0.62,0.87,0.66,0.55,2.7
20453,20.453,0.24,2.18,0.58,0.89,0.71,0.63,2.8099999999999996
20552,20.552,-2.6,0.0,0.61,0.91,0.73,0.68,2.93
20651,20.651,-4.27,0.0,0.58,0.82,0.69,0.59,2.6799999999999997
20749,20.749,0.53,3.27,0.57,0.88,0.69,0.61,2.7499999999999996
20848,20.848,-1.96,0.0,0.6,0.91,0.73,0.64,2.8800000000000003
20947,20.947,-4.27,0.0,0.57,0.89,0.68,0.61,2.75
21046,21.046,0.36,2.68,0.61,0.9,0.71,0.6,2.82
21145,21.145,0.02,0.65,0.6,0.89,0.74,0.61,2.84
21244,21.244,-3.23,0.0,0.64,0.93,0.7,0.6,2.87
21346,21.346,-4.27,0.0,0.68,0.94,0.62,0.52,2.7600000000000002
21444,21.444,-3.87,0.0,0.62,0.94,0.7,0.57,2.8299999999999996
21542,21.542,-1.12,0.0,0.59,0.86,0.66,0.55,2.66
21641,21.641,0.88,4.19,0.58,0.84,0.69,0.61,2.7199999999999998
21740,21.74,-4.27,0.0,0.56,0.83,0.66,0.53,2.58
21838,21.838,-4.07,0.0,0.62,0.93,0.69,0.6,2.8400000000000003
21946,21.946,-2.6,0.0,0.63,0.92,0.66,0.58,2.79
22044,22.044,0.82,4.05,0.65,0.91,0.6,0.52,2.68
22144,22.144,-4.27,0.0,0.62,0.93,0.71,0.55,2.8099999999999996
22242,22.242,0.02,0.65,0.66,0.98,0.7,0.57,2.9099999999999997
22341,22.341,0.93,4.33,0.61,0.91,0.64,0.52,2.68
22441,22.441,-0.27,0.0,0.61,0.93,0.69,0.55,2.7800000000000002
22540,22.54,0.88,4.19,0.62,0.94,0.66,0.63,2.85
22639,22.639,-4.27,0.0,0.57,0.85,0.73,0.58,2.73
22742,22.742,0.64,3.59,0.58,0.84,0.68,0.58,2.68
22841,22.841,-3.65,0.0,0.6,0.89,0.7,0.6,2.79
22939,22.939,-3.44,0.0,0.59,0.9,0.66,0.58,2.73
23038,23.038,0.7,3.74,0.63,0.9,0.6,0.53,2.66
23138,23.138,-1.12,0.0,0.63,0.93,0.68,0.51,2.75
23236,23.236,0.42,2.91,0.62,0.91,0.71,0.59,2.83
23336,23.336,-0.9,0.0,0.6,0.89,0.64,0.55,2.6799999999999997
23435,23.435,0.36,2.68,0.61,0.85,0.68,0.59,2.73
23534,23.534,-4.27,0.0,0.6,0.9,0.62,0.57,2.69
23632,23.632,-4.27,0.0,0.59,0.91,0.67,0.59,2.76
23731,23.731,-4.27,0.0,0.64,0.96,0.64,0.54,2.7800000000000002
23829,23.829,-4.27,0.0,0.61,0.95,0.69,0.53,2.7800000000000002
23927,23.927,-1.33,0.0,0.58,0.91,0.69,0.62,2.8
24026,24.026,0.64,3.59,0.62,0.86,0.66,0.57,2.71
24128,24.128,-4.27,0.0,0.52,0.87,0.68,0.58,2.6500000000000004
24226,24.226,-4.27,0.0,0.55,0.91,0.65,0.61,2.7199999999999998
24325,24.325,0.3,2.46,0.67,0.94,0.63,0.52,2.76
24424,24.424,-4.27,0.0,0.63,0.93,0.72,0.57,2.85
24522,24.522,-1.12,0.0,0.64,0.93,0.68,0.61,2.86
24621,24.621,1.1,4.7,0.59,0.86,0.66,0.59,2.6999999999999997
24720,24.72,-4.27,0.0,0.56,0.92,0.73,0.64,2.85
24818,24.818,-4.27,0.0,0.61,0.88,0.75,0.68,2.9200000000000004
24918,24.918,-0.27,0.0,0.54,0.84,0.66,0.63,2.67
25016,25.016,-4.27,0.0,0.55,0.82,0.7,0.6,2.6700000000000004
25114,25.114,-0.27,0.0,0.58,0.86,0.68,0.64,2.7600000000000002
25212,25.212,-0.69,0.0,0.62,0.9,0.63,0.58,2.73
25311,25.311,-4.27,0.0,0.58,0.91,0.68,0.57,2.7399999999999998
25409,25.409,-1.75,0.0,0.6,0.91,0.71,0.61,2.8299999999999996
25510,25.51,-1.12,0.0,0.63,0.9,0.66,0.62,2.81
25609,25.609,-4.27,0.0,0.54,0.89,0.69,0.57,2.69
25707,25.707,-2.81,0.0,0.62,0.95,0.66,0.54,2.77
25805,25.805,-2.38,0.0,0.62,0.91,0.66,0.56,2.75
25904,25.904,-4.27,0.0,0.61,0.9,0.74,0.62,2.87
26002,26.002,1.39,5.28,0.6,0.91,0.72,0.65,2.88
26101,26.101,-4.27,0.0,0.59,0.89,0.7,0.73,2.9099999999999997
26200,26.2,0.59,3.44,0.61,0.9,0.63,0.47,2.6100000000000003
26299,26.299,-4.27,0.0,0.69,1.01,0.6,0.15,2.4499999999999997
26397,26.397,-4.27,0.0,0.75,1.11,0.38,0.0,2.24
26496,26.496,-2.6,0.0,0.82,1.27,0.21,0.0,2.3
26594,26.594,-4.27,0.0,0.79,1.26,0.27,0.0,2.32
26692,26.692,-4.27,0.0,0.82,1.31,0.23,0.0,2.36
26790,26.79,0.76,3.9,0.32,0.04,0.19,0.03,0.5800000000000001
26893,26.893,-4.27,0.0,0.37,0.15,0.25,0.0,0.77
26991,26.991,1.05,4.58,0.38,0.2,0.28,0.0,0.8600000000000001
27091,27.091,-4.27,0.0,0.39,0.21,0.39,0.0,0.99
27190,27.19,0.02,0.65,0.4,0.16,0.29,0.0,0.8500000000000001
27289,27.289,-3.87,0.0,0.35,0.18,0.36,0.05,0.9400000000000001
27387,27.387,-4.27,0.0,0.39,0.17,0.32,0.02,0.9000000000000001
27486,27.486,-4.27,0.0,0.37,0.18,0.27,0.0,0.8200000000000001
27584,27.584,-1.96,0.0,0.36,0.16,0.41,0.01,0.94
27682,27.682,-4.27,0.0,0.3,0.16,0.36,0.0,0.82
27781,27.781,0.18,1.92,0.35,0.21,0.25,0.0,0.8099999999999999
27880,27.88,-4.27,0.0,0.27,0.21,0.31,0.02,0.81
27978,27.978,-4.08,0.0,0.32,0.21,0.27,0.0,0.8
28077,28.077,-0.9,0.0,0.33,0.22,0.26,0.0,0.81
28178,28.178,-1.75,0.0,0.25,0.21,0.33,0.0,0.79
28276,28.276,-1.54,0.0,0.26,0.19,0.15,0.0,0.6
28375,28.375,-2.6,0.0,0.29,0.27,0.47,0.01,1.04
28473,28.473,-4.07,0.0,0.2,0.18,0.06,0.0,0.44
28571,28.571,-4.27,0.0,0.46,0.17,0.34,0.04,1.01
28670,28.67,-0.9,0.0,0.46,0.25,0.25,0.04,1.0
28769,28.769,-1.12,0.0,0.36,0.05,0.45,0.0,0.86
28867,28.867,-4.27,0.0,0.34,0.25,0.23,0.07,0.8900000000000001
28965,28.965,-4.27,0.0,0.34,0.25,0.36,0.14,1.09
29064,29.064,-1.75,0.0,0.34,0.21,0.33,0.03,0.9100000000000001
29162,29.162,-4.27,0.0,0.36,0.19,0.2,0.0,0.75
29260,29.26,-4.27,0.0,0.38,0.19,0.35,0.03,0.9500000000000001
29359,29.359,0.18,1.92,0.34,0.15,0.22,0.0,0.71
29458,29.458,-4.27,0.0,0.39,0.14,0.25,0.0,0.78
29559,29.559,-4.27,0.0,0.28,0.22,0.31,0.07,0.8800000000000001
29658,29.658,0.18,1.92,0.36,0.17,0.26,0.0,0.79
29757,29.757,-3.02,0.0,0.37,0.2,0.32,0.03,0.9200000000000002
29855,29.855,0.47,3.09,0.33,0.21,0.23,0.0,0.77
29955,29.955,-4.27,0.0,0.32,0.25,0.48,0.1,1.1500000000000001
30053,30.053,-3.87,0.0,0.21,0.39,0.1,0.15,0.85
30151,30.151,-4.27,0.0,0.41,0.21,0.44,0.07,1.1300000000000001
30251,30.251,-4.27,0.0,0.22,0.17,0.16,0.0,0.55
30349,30.349,-4.27,0.0,0.46,0.21,0.18,0.0,0.8500000000000001
30447,30.447,-4.27,0.0,0.34,0.29,0.18,0.03,0.8400000000000001
30545,30.545,-4.08,0.0,0.35,0.23,0.36,0.04,0.98
30644,30.644,-4.27,0.0,0.35,0.24,0.28,0.04,0.91
30742,30.742,-4.27,0.0,0.29,0.26,0.37,0.18,1.1
30840,30.84,-0.9,0.0,0.32,0.22,0.35,0.06,0.95
30942,30.942,-4.27,0.0,0.33,0.2,0.23,0.0,0.76
31040,31.04,-4.27,0.0,0.37,0.21,0.35,0.05,0.98
31138,31.138,-1.54,0.0,0.33,0.2,0.3,0.0,0.8300000000000001
31237,31.237,-3.66,0.0,0.34,0.19,0.31,0.01,0.8500000000000001
31335,31.335,-4.27,0.0,0.35,0.18,0.25,0.0,0.78
31433,31.433,-0.9,0.0,0.33,0.2,0.32,0.0,0.8500000000000001
31532,31.532,-3.23,0.0,0.4,0.13,0.27,0.0,0.8
31630,31.63,0.02,0.65,0.39,0.17,0.35,0.0,0.91
31729,31.729,-4.27,0.0,0.31,0.19,0.33,0.01,0.8400000000000001
31828,31.828,-0.27,0.0,0.34,0.13,0.4,0.0,0.8700000000000001
31927,31.927,-2.18,0.0,0.51,0.03,0.53,0.0,1.07
32025,32.025,-2.18,0.0,0.28,0.21,0.11,0.0,0.6
32123,32.123,-2.81,0.0,0.19,0.19,0.15,0.0,0.53
32222,32.222,-3.45,0.0,0.44,0.2,0.28,0.0,0.92
32323,32.323,-4.27,0.0,0.52,0.19,0.22,0.0,0.9299999999999999
32421,32.421,0.47,3.09,0.39,0.2,0.26,0.0,0.8500000000000001
32521,32.521,-3.45,0.0,0.37,0.2,0.42,0.08,1.07
32619,32.619,-1.54,0.0,0.37,0.14,0.16,0.0,0.67
32717,32.717,-4.27,0.0,0.37,0.19,0.29,0.0,0.8500000000000001
32816,32.816,-3.87,0.0,0.37,0.17,0.29,0.02,0.8500000000000001
32914,32.914,-0.48,0.0,0.34,0.14,0.22,0.0,0.7000000000000001
33012,33.012,-4.27,0.0,0.34,0.21,0.33,0.04,0.9200000000000002
33111,33.111,-1.12,0.0,0.28,0.18,0.22,0.0,0.68
33209,33.209,-4.27,0.0,0.4,0.14,0.28,0.0,0.8200000000000001
33307,33.307,0.82,4.06,0.4,0.18,0.38,0.03,0.9900000000000001
33408,33.408,-4.08,0.0,0.31,0.21,0.3,0.02,0.8400000000000001
33506,33.506,-0.27,0.0,0.31,0.18,0.25,0.0,0.74
33604,33.604,-4.27,0.0,0.38,0.19,0.3,0.02,0.8900000000000001
33707,33.707,-2.18,0.0,0.39,0.18,0.34,0.0,0.9100000000000001
33806,33.806,-4.08,0.0,0.35,0.17,0.29,0.0,0.81
33904,33.904,-0.7,0.0,0.31,0.17,0.37,0.0,0.85
34004,34.004,-4.27,0.0,0.29,0.21,0.34,0.07,0.9100000000000001
34104,34.104,-4.27,0.0,0.32,0.26,0.17,0.0,0.7500000000000001
34203,34.203,-4.27,0.0,0.38,0.23,0.35,0.06,1.02
34304,34.304,0.93,4.33,0.35,0.21,0.26,0.0,0.82
34403,34.403,-4.27,0.0,0.32,0.21,0.33,0.07,0.9300000000000002
34502,34.502,-0.27,0.0,0.36,0.18,0.23,0.0,0.77
34603,34.603,-4.27,0.0,0.16,0.25,0.15,0.08,0.64
34702,34.702,-4.27,0.0,0.47,0.18,0.37,0.11,1.1300000000000001
34801,34.801,0.7,3.75,0.17,0.32,0.34,0.18,1.01
34902,34.902,0.7,3.75,0.12,0.29,0.49,0.01,0.9099999999999999
35001,35.001,0.99,4.46,0.63,0.21,0.47,0.0,1.31
35104,35.104,-4.27,0.0,0.38,0.16,0.62,0.0,1.1600000000000001
35204,35.204,1.74,5.91,0.34,0.19,0.19,0.0,0.72
35303,35.303,2.25,6.72,0.46,0.22,0.28,0.0,0.9600000000000001
35402,35.402,-4.27,0.0,0.46,0.21,0.28,0.0,0.9500000000000001
35502,35.502,0.47,3.09,0.33,0.13,0.42,0.03,0.91
35601,35.601,0.87,4.18,0.48,0.12,0.36,0.0,0.96
35700,35.7,-4.27,0.0,0.31,0.37,0.13,0.01,0.82
35800,35.8,1.05,4.58,0.4,0.07,0.37,0.0,0.8400000000000001
35899,35.899,0.93,4.33,0.37,0.05,0.31,0.0,0.73
35998,35.998,0.18,1.92,0.33,0.1,0.19,0.0,0.6200000000000001
36098,36.098,-2.18,0.0,0.29,0.2,0.32,0.0,0.81
36197,36.197,-1.96,0.0,0.37,0.21,0.4,0.09,1.07
36296,36.296,1.45,5.39,0.32,0.19,0.33,0.01,0.8500000000000001
36400,36.4,1.16,4.82,0.33,0.15,0.21,0.0,0.69
36499,36.499,1.28,5.08,0.34,0.16,0.3,0.0,0.8
36598,36.598,-3.66,0.0,0.33,0.21,0.3,0.06,0.9000000000000001
36698,36.698,0.7,3.75,0.36,0.17,0.34,0.0,0.8700000000000001
36797,36.797,-2.6,0.0,0.31,0.21,0.25,0.0,0.77
36896,36.896,-1.12,0.0,0.35,0.21,0.37,0.05,0.98
36996,36.996,1.5,5.5,0.33,0.18,0.32,0.0,0.8300000000000001
37095,37.095,-4.27,0.0,0.25,0.21,0.27,0.04,0.77
37194,37.194,1.57,5.61,0.37,0.18,0.25,0.0,0.8
