ms,s,p,v,dv0,dv1,dv2,dv3,sum
4310,4.31,1.49,5.47,0.34,0.05,0.29,0.0,0.6799999999999999
4411,4.411,0.35,2.67,0.34,0.13,0.22,0.03,0.7200000000000001
4512,4.512,-4.27,0.0,0.37,0.1,0.18,0.0,0.6499999999999999
4613,4.613,0.75,3.88,0.37,0.09,0.12,0.0,0.58
4714,4.714,-4.27,0.0,0.29,0.12,0.17,0.04,0.62
4814,4.814,0.92,4.3,0.36,0.12,0.12,0.0,0.6
4916,4.916,-3.21,0.0,0.39,0.03,0.21,0.0,0.63
5019,5.019,0.81,4.03,0.31,0.07,0.16,0.0,0.54
5121,5.121,1.55,5.57,0.36,0.1,0.25,0.07,0.78
5222,5.222,0.42,2.89,0.27,0.12,0.25,0.18,0.8200000000000001
5323,5.323,1.32,5.15,0.34,0.1,0.24,0.0,0.68
5425,5.425,-1.32,0.0,0.4,0.09,0.23,0.0,0.72
5525,5.525,-1.95,0.0,0.33,0.11,0.31,0.12,0.87
5625,5.625,0.18,1.92,0.38,0.07,0.25,0.0,0.7
5727,5.727,-0.9,0.0,0.39,0.06,0.26,0.0,0.71
5827,5.827,-2.37,0.0,0.35,0.11,0.17,0.0,0.63
5928,5.928,0.92,4.3,0.34,0.08,0.21,0.0,0.63
6030,6.03,0.18,1.92,0.32,0.12,0.23,0.07,0.74
6131,6.131,-4.27,0.0,0.33,0.09,0.32,0.13,0.87
6232,6.232,1.72,5.87,0.39,0.09,0.25,0.0,0.73
6333,6.333,0.13,1.61,0.36,0.11,0.23,0.03,0.73
6437,6.437,-2.79,0.0,0.33,0.14,0.22,0.05,0.7400000000000001
6538,6.538,1.03,4.56,0.31,0.18,0.08,0.02,0.59
6639,6.639,-3.43,0.0,0.29,0.12,0.26,0.08,0.7499999999999999
6740,6.74,-1.11,0.0,0.33,0.13,0.24,0.04,0.74
6841,6.841,1.15,4.8,0.3,0.21,0.1,0.03,0.64
6942,6.942,-4.27,0.0,0.25,0.13,0.11,0.03,0.52
7043,7.043,-2.79,0.0,0.32,0.12,0.21,0.02,0.67
7143,7.143,1.43,5.36,0.3,0.16,0.14,0.0,0.6
7244,7.244,1.15,4.8,0.38,0.09,0.19,0.01,0.6699999999999999
7346,7.346,0.92,4.3,0.41,0.07,0.27,0.0,0.75
7447,7.447,0.24,2.18,0.29,0.14,0.22,0.03,0.68
7548,7.548,0.92,4.3,0.31,0.17,0.08,0.0,0.5599999999999999
7650,7.65,-4.06,0.0,0.32,0.1,0.05,0.0,0.47000000000000003
7750,7.75,-2.37,0.0,0.32,0.14,0.18,0.04,0.68
7854,7.854,-0.47,0.0,0.33,0.15,0.11,0.0,0.59
7954,7.954,-2.58,0.0,0.41,0.13,0.15,0.02,0.7100000000000001
8054,8.054,1.72,5.87,0.43,0.54,0.34,0.0,1.31
8156,8.156,-0.27,0.0,0.59,0.67,0.34,0.0,1.6
8256,8.256,0.92,4.3,0.65,1.35,0.35,0.0,2.35
8357,8.357,1.27,5.05,0.51,1.2,0.55,0.19,2.4499999999999997
8459,8.459,-1.11,0.0,0.5,0.97,0.6,0.45,2.52
8559,8.559,1.37,5.26,0.48,0.92,0.63,0.59,2.6199999999999997
8662,8.662,-0.07,0.0,0.42,1.07,0.59,0.56,2.64
8762,8.762,-4.27,0.0,0.44,1.1,0.65,0.62,2.81
8862,8.862,-2.38,0.0,0.49,1.04,0.6,0.56,2.69
8963,8.963,0.3,2.44,0.45,0.98,0.66,0.65,2.7399999999999998
9064,9.064,-4.27,0.0,0.48,1.02,0.65,0.63,2.78
9164,9.164,-2.8,0.0,0.44,1.05,0.61,0.6,2.7
9265,9.265,-1.74,0.0,0.44,1.06,0.65,0.65,2.8
9368,9.368,-1.74,0.0,0.44,1.03,0.66,0.69,2.82
9468,9.468,0.58,3.42,0.45,0.99,0.54,0.6,2.58
9570,9.57,-1.95,0.0,0.42,0.99,0.63,0.57,2.61
9670,9.67,1.49,5.47,0.44,1.11,0.67,0.64,2.8600000000000003
9772,9.772,0.52,3.25,0.42,1.04,0.63,0.56,2.65
9873,9.873,-0.07,0.0,0.49,1.04,0.65,0.61,2.79
9973,9.973,1.72,5.87,0.49,1.07,0.63,0.59,2.78
10075,10.075,-0.48,0.0,0.5,1.04,0.61,0.58,2.73
10176,10.176,-4.27,0.0,0.45,1.02,0.66,0.57,2.6999999999999997
10276,10.276,2.0,6.33,0.47,1.05,0.65,0.62,2.79
10378,10.378,-2.38,0.0,0.41,0.99,0.58,0.55,2.5300000000000002
10478,10.478,-4.27,0.0,0.45,0.98,0.63,0.56,2.62
10579,10.579,1.37,5.26,0.44,1.07,0.63,0.59,2.73
10681,10.681,0.02,0.58,0.47,1.04,0.61,0.57,2.69
10785,10.785,1.33,5.16,0.46,1.01,0.64,0.6,2.71
10887,10.887,1.33,5.16,0.48,1.02,0.66,0.65,2.81
10988,10.988,-4.27,0.0,0.4,0.97,0.69,0.66,2.72
11088,11.088,1.77,5.97,0.45,1.0,0.61,0.59,2.65
11190,11.19,0.13,1.61,0.43,1.05,0.61,0.64,2.73
11291,11.291,0.69,3.72,0.45,1.04,0.6,0.62,2.71
11393,11.393,0.24,2.18,0.46,1.01,0.59,0.62,2.68
11494,11.494,-1.53,0.0,0.45,1.03,0.61,0.61,2.6999999999999997
11595,11.595,-4.27,0.0,0.46,1.04,0.6,0.61,2.71
11696,11.696,0.36,2.68,0.49,1.02,0.61,0.58,2.7
11797,11.797,-4.27,0.0,0.46,0.99,0.66,0.62,2.73
11897,11.897,-1.95,0.0,0.42,1.01,0.63,0.63,2.69
11998,11.998,1.04,4.57,0.46,1.03,0.56,0.58,2.63
12102,12.102,-0.27,0.0,0.45,1.02,0.63,0.61,2.71
12204,12.204,1.95,6.25,0.5,1.07,0.68,0.65,2.9
12305,12.305,0.42,2.89,0.42,1.0,0.64,0.6,2.66
12406,12.406,0.64,3.58,0.44,1.02,0.64,0.6,2.7
12508,12.508,-3.22,0.0,0.47,1.01,0.62,0.59,2.69
12609,12.609,-0.69,0.0,0.41,0.98,0.63,0.63,2.65
12709,12.709,1.15,4.81,0.47,1.04,0.58,0.61,2.6999999999999997
12811,12.811,-4.27,0.0,0.44,1.04,0.59,0.58,2.65
12912,12.912,1.37,5.26,0.47,1.09,0.62,0.65,2.83
13014,13.014,-0.48,0.0,0.45,1.04,0.66,0.65,2.8
13115,13.115,-0.48,0.0,0.47,1.03,0.58,0.6,2.68
13216,13.216,-4.27,0.0,0.48,1.01,0.59,0.57,2.65
13317,13.317,-1.95,0.0,0.4,1.02,0.6,0.63,2.65
13418,13.418,0.87,4.17,0.5,1.04,0.61,0.62,2.77
13523,13.523,0.98,4.44,0.45,1.02,0.64,0.64,2.75
13625,13.625,0.18,1.92,0.45,1.04,0.61,0.62,2.72
13726,13.726,-3.85,0.0,0.44,1.03,0.6,0.59,2.6599999999999997
13828,13.828,-3.85,0.0,0.47,1.03,0.62,0.59,2.71
13929,13.929,0.13,1.61,0.46,1.05,0.67,0.68,2.8600000000000003
14030,14.03,-3.22,0.0,0.44,1.0,0.59,0.61,2.6399999999999997
14132,14.132,-1.11,0.0,0.49,1.06,0.59,0.63,2.77
14233,14.233,-4.27,0.0,0.48,1.01,0.6,0.59,2.6799999999999997
14336,14.336,-2.58,0.0,0.42,1.04,0.6,0.64,2.7
14437,14.437,0.75,3.88,0.47,1.01,0.57,0.58,2.63
14538,14.538,0.58,3.42,0.43,1.03,0.62,0.61,2.69
14640,14.64,2.23,6.7,0.49,1.05,0.66,0.63,2.83
14741,14.741,-1.53,0.0,0.46,1.0,0.58,0.62,2.66
14842,14.842,0.42,2.89,0.44,1.0,0.62,0.64,2.7
14947,14.947,0.13,1.61,0.44,1.01,0.69,0.7,2.84
15048,15.048,-0.69,0.0,0.44,0.98,0.62,0.64,2.68
15149,15.149,1.09,4.67,0.48,1.0,0.59,0.63,2.6999999999999997
15250,15.25,-3.64,0.0,0.46,1.01,0.59,0.56,2.62
15350,15.35,-4.27,0.0,0.4,1.01,0.6,0.58,2.5900000000000003
15451,15.451,0.47,3.08,0.48,1.04,0.6,0.58,2.7
15552,15.552,-1.11,0.0,0.45,1.0,0.64,0.63,2.7199999999999998
15653,15.653,-1.74,0.0,0.45,0.99,0.62,0.61,2.67
15755,15.755,-0.27,0.0,0.53,1.01,0.6,0.6,2.74
15855,15.855,-3.0,0.0,0.43,1.0,0.62,0.61,2.6599999999999997
15956,15.956,2.35,6.87,0.47,1.05,0.66,0.64,2.8200000000000003
16058,16.058,0.24,2.18,0.42,1.02,0.57,0.59,2.5999999999999996
16159,16.159,0.64,3.58,0.45,1.01,0.64,0.62,2.72
16261,16.261,1.72,5.87,0.49,1.02,0.67,0.65,2.83
16375,16.375,-4.27,0.0,0.42,1.02,0.55,0.62,2.61
16476,16.476,0.93,4.31,0.49,1.02,0.6,0.61,2.7199999999999998
16577,16.577,-3.64,0.0,0.42,0.99,0.63,0.61,2.65
16677,16.677,2.12,6.53,0.48,1.02,0.69,0.66,2.85
16779,16.779,-0.9,0.0,0.43,1.0,0.67,0.64,2.74
16879,16.879,0.99,4.45,0.43,0.99,0.63,0.58,2.63
16982,16.982,1.33,5.16,0.46,1.05,0.62,0.62,2.75
17083,17.083,-4.27,0.0,0.47,1.04,0.63,0.63,2.77
17183,17.183,-3.64,0.0,0.51,1.05,0.59,0.6,2.75
17284,17.284,-2.8,0.0,0.48,1.0,0.63,0.63,2.7399999999999998
17384,17.384,0.93,4.31,0.45,0.97,0.62,0.62,2.66
17485,17.485,1.33,5.16,0.47,1.0,0.54,0.59,2.5999999999999996
17587,17.587,-1.95,0.0,0.43,1.04,0.6,0.55,2.62
17687,17.687,-4.27,0.0,0.42,1.06,0.59,0.56,2.63
17792,17.792,1.33,5.16,0.49,1.07,0.62,0.61,2.79
17893,17.893,-4.06,0.0,0.43,0.99,0.64,0.6,2.66
17993,17.993,-0.08,0.0,0.45,1.04,0.65,0.68,2.8200000000000003
18094,18.094,1.09,4.67,0.51,1.02,0.61,0.64,2.7800000000000002
18195,18.195,-4.27,0.0,0.38,0.98,0.62,0.59,2.57
18295,18.295,2.18,6.61,0.44,1.07,0.65,0.6,2.7600000000000002
18397,18.397,0.02,0.58,0.46,1.07,0.59,0.61,2.73
18498,18.498,1.04,4.57,0.51,1.02,0.57,0.61,2.71
18600,18.6,-4.27,0.0,0.4,0.97,0.61,0.58,2.56
18701,18.701,0.87,4.17,0.48,1.07,0.64,0.62,2.81
18802,18.802,-0.27,0.0,0.45,1.04,0.58,0.56,2.63
18903,18.903,-1.11,0.0,0.46,1.02,0.61,0.57,2.6599999999999997
19003,19.003,1.04,4.57,0.45,1.01,0.66,0.64,2.7600000000000002
19104,19.104,-0.07,0.0,0.48,1.02,0.62,0.65,2.77
19208,19.208,0.64,3.58,0.5,1.02,0.59,0.63,2.7399999999999998
19309,19.309,-2.59,0.0,0.47,1.02,0.6,0.62,2.71
19409,19.409,1.38,5.27,0.47,1.07,0.62,0.67,2.83
19511,19.511,-4.27,0.0,0.41,0.99,0.63,0.61,2.6399999999999997
19611,19.611,1.09,4.68,0.46,1.0,0.57,0.58,2.61
19713,19.713,-4.27,0.0,0.43,1.02,0.54,0.55,2.54
19813,19.813,-3.64,0.0,0.4,1.05,0.57,0.6,2.62
19913,19.913,0.24,2.18,0.5,1.09,0.62,0.62,2.83
20015,20.015,-2.58,0.0,0.47,1.03,0.62,0.63,2.75
20115,20.115,-1.74,0.0,0.45,1.0,0.64,0.67,2.76
20215,20.215,0.87,4.17,0.53,1.01,0.56,0.6,2.7
20317,20.317,-3.64,0.0,0.45,1.02,0.61,0.59,2.67
20417,20.417,1.89,6.17,0.48,1.11,0.64,0.65,2.88
20521,20.521,-1.32,0.0,0.43,1.07,0.69,0.66,2.85
20622,20.622,1.95,6.25,0.47,1.01,0.6,0.58,2.66
20723,20.723,-4.27,0.0,0.46,0.99,0.57,0.6,2.62
20824,20.824,-1.32,0.0,0.45,1.04,0.63,0.65,2.77
20924,20.924,0.53,3.26,0.48,1.05,0.62,0.63,2.78
21025,21.025,-4.27,0.0,0.46,1.03,0.63,0.62,2.74
21126,21.126,1.27,5.05,0.49,1.07,0.64,0.67,2.87
21227,21.227,-0.08,0.0,0.43,1.0,0.59,0.6,2.62
21327,21.327,-3.85,0.0,0.42,1.01,0.64,0.64,2.71
21428,21.428,0.13,1.61,0.44,1.02,0.68,0.66,2.8000000000000003
21529,21.529,-3.22,0.0,0.44,1.02,0.65,0.65,2.76
21630,21.63,0.87,4.17,0.43,0.97,0.63,0.57,2.5999999999999996
21732,21.732,0.69,3.73,0.43,1.02,0.61,0.61,2.67
21833,21.833,-3.64,0.0,0.4,1.03,0.65,0.63,2.71
21937,21.937,0.99,4.45,0.45,1.02,0.59,0.56,2.62
22038,22.038,-0.9,0.0,0.44,1.04,0.65,0.63,2.76
22138,22.138,-3.22,0.0,0.47,1.07,0.62,0.64,2.8000000000000003
22239,22.239,-3.43,0.0,0.45,1.02,0.64,0.63,2.7399999999999998
22339,22.339,0.36,2.68,0.53,1.0,0.57,0.59,2.69
22441,22.441,-3.43,0.0,0.46,1.02,0.63,0.62,2.73
22542,22.542,-1.74,0.0,0.47,1.04,0.62,0.62,2.75
22642,22.642,0.3,2.44,0.49,1.05,0.63,0.65,2.82
22744,22.744,-1.95,0.0,0.45,1.01,0.57,0.59,2.6199999999999997
22844,22.844,0.99,4.45,0.47,1.01,0.52,0.56,2.56
22945,22.945,0.58,3.42,0.46,1.02,0.62,0.59,2.69
23047,23.047,-4.27,0.0,0.42,1.04,0.58,0.61,2.65
23147,23.147,1.72,5.88,0.43,1.04,0.68,0.65,2.8
23248,23.248,-4.27,0.0,0.42,1.04,0.61,0.65,2.7199999999999998
23352,23.352,0.58,3.42,0.45,1.0,0.57,0.58,2.6
23453,23.453,1.04,4.57,0.46,1.02,0.63,0.62,2.73
23555,23.555,0.53,3.26,0.48,1.05,0.67,0.69,2.89
23656,23.656,-1.53,0.0,0.46,1.01,0.63,0.62,2.72
23756,23.756,0.87,4.17,0.49,1.03,0.55,0.63,2.7
23858,23.858,-4.27,0.0,0.45,1.01,0.56,0.57,2.59
23958,23.958,-4.27,0.0,0.42,1.05,0.56,0.63,2.66
24058,24.058,0.93,4.31,0.51,1.05,0.61,0.62,2.79
24160,24.16,-4.27,0.0,0.45,1.0,0.63,0.61,2.69
24260,24.26,0.53,3.26,0.45,1.03,0.62,0.67,2.77
24363,24.363,-4.27,0.0,0.46,0.99,0.66,0.65,2.76
24463,24.463,1.04,4.57,0.43,1.01,0.63,0.61,2.6799999999999997
24564,24.564,-1.32,0.0,0.44,1.05,0.63,0.69,2.81
24665,24.665,-4.27,0.0,0.43,1.01,0.6,0.64,2.68
24768,24.768,0.75,3.88,0.5,1.04,0.59,0.64,2.77
24869,24.869,-4.27,0.0,0.43,0.99,0.59,0.62,2.63
24970,24.97,-2.59,0.0,0.42,1.02,0.63,0.68,2.75
25070,25.07,0.69,3.73,0.5,1.02,0.56,0.6,2.68
25172,25.172,-4.27,0.0,0.4,1.02,0.56,0.55,2.5300000000000002
25273,25.273,-0.48,0.0,0.44,1.09,0.63,0.65,2.81
25373,25.373,0.24,2.18,0.45,1.04,0.57,0.56,2.62
25475,25.475,-4.27,0.0,0.47,1.04,0.59,0.58,2.68
25575,25.575,1.95,6.25,0.45,1.03,0.6,0.6,2.68
25676,25.676,-4.27,0.0,0.45,1.01,0.62,0.63,2.71
25777,25.777,-3.43,0.0,0.48,0.99,0.58,0.55,2.5999999999999996
25877,25.877,1.04,4.57,0.51,1.12,0.68,0.66,2.97
25978,25.978,1.33,5.16,0.44,1.04,0.61,0.59,2.6799999999999997
26080,26.08,0.75,3.88,0.46,1.04,0.64,0.61,2.75
26183,26.183,-0.27,0.0,0.49,1.0,0.63,0.73,2.85
26284,26.284,-1.11,0.0,0.43,1.0,0.74,0.79,2.96
26384,26.384,1.21,4.93,0.45,1.01,0.65,0.66,2.77
26485,26.485,-3.43,0.0,0.43,1.01,0.64,0.75,2.83
26586,26.586,0.13,1.61,0.42,1.02,0.71,0.79,2.94
26687,26.687,0.24,2.18,0.44,0.98,0.63,0.78,2.83
26788,26.788,-1.95,0.0,0.45,0.99,0.69,0.7,2.83
26889,26.889,-0.27,0.0,0.5,1.23,0.36,0.0,2.09
26989,26.989,0.99,4.45,0.63,1.44,0.08,0.0,2.15
27089,27.089,-3.22,0.0,0.54,1.29,0.22,0.0,2.0500000000000003
27190,27.19,-4.27,0.0,0.31,0.26,0.23,0.0,0.8
27290,27.29,0.81,4.04,0.25,0.12,0.25,0.0,0.62
27392,27.392,-4.27,0.0,0.23,0.13,0.19,0.0,0.55
27492,27.492,-0.48,0.0,0.27,0.15,0.12,0.0,0.54
27595,27.595,-4.06,0.0,0.35,0.1,0.31,0.0,0.76
27696,27.696,0.75,3.88,0.28,0.14,0.23,0.0,0.65
27797,27.797,1.5,5.49,0.3,0.14,0.29,0.01,0.74
27898,27.898,-4.27,0.0,0.27,0.14,0.27,0.0,0.68
27999,27.999,0.59,3.44,0.27,0.17,0.19,0.0,0.6300000000000001
28100,28.1,-4.27,0.0,0.33,0.16,0.21,0.03,0.73
28201,28.201,0.87,4.17,0.28,0.23,0.2,0.02,0.73
28303,28.303,-0.48,0.0,0.3,0.17,0.19,0.0,0.6599999999999999
28403,28.403,0.47,3.08,0.33,0.11,0.26,0.0,0.7
28505,28.505,0.53,3.26,0.35,0.09,0.29,0.0,0.73
28606,28.606,-2.38,0.0,0.3,0.16,0.23,0.06,0.75
28706,28.706,-0.9,0.0,0.32,0.17,0.15,0.0,0.64
28807,28.807,-4.27,0.0,0.24,0.17,0.22,0.0,0.63
28907,28.907,-1.11,0.0,0.25,0.23,0.2,0.0,0.6799999999999999
29005,29.005,1.04,4.57,0.29,0.16,0.23,0.0,0.6799999999999999
29107,29.107,0.36,2.68,0.35,0.11,0.28,0.0,0.74
29208,29.208,-2.8,0.0,0.35,0.11,0.25,0.0,0.71
29308,29.308,-0.9,0.0,0.26,0.15,0.2,0.0,0.6100000000000001
29409,29.409,0.18,1.92,0.26,0.18,0.21,0.0,0.65
29510,29.51,-4.27,0.0,0.24,0.18,0.16,0.01,0.59
29611,29.611,-4.07,0.0,0.24,0.19,0.14,0.0,0.5700000000000001
29711,29.711,0.81,4.04,0.29,0.14,0.18,0.0,0.61
29812,29.812,0.42,2.89,0.32,0.15,0.27,0.02,0.76
29914,29.914,0.3,2.44,0.32,0.15,0.29,0.0,0.76
30015,30.015,-0.9,0.0,0.25,0.17,0.25,0.0,0.67
30115,30.115,0.47,3.08,0.27,0.19,0.13,0.0,0.5900000000000001
30217,30.217,-4.27,0.0,0.28,0.12,0.21,0.0,0.61
30320,30.32,1.15,4.82,0.35,0.14,0.21,0.0,0.7
30422,30.422,-1.95,0.0,0.3,0.09,0.21,0.0,0.6
30522,30.522,-4.27,0.0,0.35,0.17,0.18,0.02,0.72
30622,30.622,0.36,2.68,0.27,0.17,0.18,0.0,0.6200000000000001
30724,30.724,-4.27,0.0,0.37,0.12,0.36,0.0,0.85
30824,30.824,1.33,5.17,0.32,0.1,0.27,0.0,0.6900000000000001
30925,30.925,-1.75,0.0,0.26,0.14,0.26,0.01,0.67
31026,31.026,-4.27,0.0,0.3,0.13,0.21,0.0,0.64
31126,31.126,-0.08,0.0,0.33,0.16,0.17,0.0,0.66
31226,31.226,-4.27,0.0,0.28,0.14,0.2,0.0,0.6200000000000001
31327,31.327,-1.75,0.0,0.29,0.17,0.27,0.0,0.73
31427,31.427,0.42,2.89,0.29,0.19,0.17,0.0,0.65
31529,31.529,-4.27,0.0,0.32,0.16,0.2,0.0,0.6799999999999999
31630,31.63,0.81,4.04,0.32,0.21,0.12,0.0,0.65
31734,31.734,1.15,4.82,0.32,0.16,0.32,0.05,0.8500000000000001
31836,31.836,1.04,4.57,0.29,0.15,0.29,0.0,0.73
31937,31.937,-0.9,0.0,0.36,0.09,0.27,0.0,0.72
32037,32.037,-0.48,0.0,0.29,0.13,0.19,0.05,0.66
32138,32.138,0.02,0.58,0.27,0.16,0.21,0.0,0.64
32239,32.239,-4.27,0.0,0.23,0.18,0.18,0.01,0.6000000000000001
32340,32.34,-4.27,0.0,0.26,0.18,0.23,0.0,0.67
32441,32.441,0.02,0.58,0.28,0.19,0.2,0.0,0.67
32542,32.542,-4.27,0.0,0.31,0.15,0.21,0.0,0.6699999999999999
32643,32.643,0.75,3.88,0.3,0.19,0.23,0.04,0.76
32744,32.744,1.04,4.57,0.3,0.19,0.01,0.0,0.5
32845,32.845,-4.27,0.0,0.28,0.16,0.21,0.0,0.65
32946,32.946,1.15,4.82,0.33,0.15,0.15,0.0,0.63
33047,33.047,0.87,4.18,0.32,0.13,0.2,0.0,0.65
33152,33.152,0.53,3.26,0.28,0.14,0.26,0.0,0.68
33253,33.253,-2.17,0.0,0.23,0.16,0.22,0.02,0.63
33353,33.353,-4.27,0.0,0.26,0.16,0.25,0.01,0.68
33454,33.454,0.64,3.58,0.31,0.17,0.16,0.0,0.64
33555,33.555,-1.53,0.0,0.21,0.2,0.19,0.04,0.6400000000000001
33655,33.655,-4.27,0.0,0.23,0.17,0.17,0.0,0.5700000000000001
33756,33.756,0.75,3.88,0.32,0.16,0.18,0.0,0.6599999999999999
33857,33.857,-4.27,0.0,0.36,0.15,0.2,0.01,0.72
33957,33.957,1.33,5.17,0.29,0.19,0.14,0.0,0.62
34059,34.059,-3.01,0.0,0.36,0.11,0.3,0.0,0.77
34159,34.159,1.55,5.59,0.33,0.12,0.27,0.0,0.72
34262,34.262,0.13,1.61,0.25,0.16,0.2,0.0,0.6100000000000001
34363,34.363,-1.53,0.0,0.26,0.15,0.14,0.0,0.55
34463,34.463,0.18,1.92,0.3,0.19,0.15,0.0,0.64
34568,34.568,0.13,1.61,0.33,0.14,0.23,0.0,0.7000000000000001
34669,34.669,1.9,6.17,0.34,0.12,0.27,0.0,0.73
34771,34.771,-4.27,0.0,0.25,0.14,0.23,0.0,0.62
34872,34.872,0.7,3.74,0.24,0.21,0.17,0.0,0.62
34973,34.973,-4.27,0.0,0.33,0.16,0.2,0.01,0.7
35074,35.074,0.99,4.45,0.29,0.17,0.14,0.0,0.6
35175,35.175,-2.17,0.0,0.33,0.13,0.24,0.0,0.7
35275,35.275,-0.9,0.0,0.29,0.12,0.24,0.0,0.6499999999999999
35376,35.376,0.53,3.26,0.37,0.08,0.27,0.0,0.72
35477,35.477,-1.75,0.0,0.27,0.16,0.22,0.0,0.65
35577,35.577,0.64,3.58,0.29,0.14,0.13,0.0,0.56
35679,35.679,-1.95,0.0,0.39,0.1,0.23,0.0,0.72
35779,35.779,1.61,5.68,0.38,0.12,0.32,0.01,0.8300000000000001
35881,35.881,-2.38,0.0,0.25,0.17,0.16,0.0,0.5800000000000001
35985,35.985,-0.9,0.0,0.33,0.17,0.24,0.04,0.78
36085,36.085,0.87,4.18,0.28,0.17,0.2,0.0,0.6500000000000001
36187,36.187,0.36,2.68,0.32,0.12,0.24,0.0,0.6799999999999999
36288,36.288,1.38,5.26,0.31,0.18,0.31,0.05,0.8500000000000001
36389,36.389,-3.01,0.0,0.22,0.17,0.17,0.0,0.56
36490,36.49,1.67,5.79,0.31,0.16,0.33,0.04,0.8400000000000001
36591,36.591,-1.32,0.0,0.32,0.13,0.21,0.0,0.66
36692,36.692,-3.43,0.0,0.22,0.19,0.22,0.04,0.67
36793,36.793,2.13,6.54,0.29,0.12,0.21,0.0,0.62
36894,36.894,-3.23,0.0,0.36,0.15,0.25,0.0,0.76
36995,36.995,0.93,4.32,0.28,0.18,0.15,0.0,0.61
37096,37.096,0.42,2.89,0.27,0.13,0.22,0.0,0.62
37197,37.197,-4.27,0.0,0.29,0.18,0.3,0.03,0.8
37298,37.298,0.81,4.04,0.27,0.18,0.17,0.0,0.62
37402,37.402,-4.27,0.0,0.27,0.18,0.27,0.0,0.72
37504,37.504,0.24,2.18,0.28,0.18,0.35,0.01,0.8200000000000001
37605,37.605,0.42,2.89,0.34,0.11,0.06,0.0,0.51
37706,37.706,-2.17,0.0,0.29,0.08,0.23,0.0,0.6
37807,37.807,-3.65,0.0,0.25,0.16,0.24,0.0,0.65
37907,37.907,1.33,5.17,0.29,0.14,0.16,0.0,0.59
38008,38.008,-3.64,0.0,0.32,0.16,0.29,0.0,0.77
38109,38.109,1.27,5.06,0.29,0.16,0.18,0.0,0.6299999999999999
38210,38.21,0.36,2.68,0.34,0.11,0.25,0.0,0.7
38312,38.312,-4.27,0.0,0.33,0.19,0.21,0.03,0.76
38413,38.413,0.7,3.74,0.31,0.18,0.27,0.07,0.8300000000000001
38514,38.514,0.36,2.68,0.27,0.17,0.2,0.0,0.6400000000000001
38616,38.616,-0.27,0.0,0.26,0.19,0.29,0.0,0.74
