ms,s,p,v,dv0,dv1,dv2,dv3,sum
4395,4.395,0.48,3.12,0.65,0.0,0.13,0.04,0.8200000000000001
4494,4.494,-1.77,0.0,0.5,0.0,0.0,0.05,0.55
4593,4.593,-1.56,0.0,0.63,0.0,0.09,0.08,0.7999999999999999
4694,4.694,0.48,3.12,0.59,0.0,0.12,0.13,0.84
4793,4.793,0.95,4.37,0.61,0.0,0.0,0.0,0.61
4896,4.896,1.07,4.63,0.61,0.0,0.03,0.0,0.64
4996,4.996,-4.27,0.0,0.52,0.01,0.04,0.11,0.68
5095,5.095,0.3,2.47,0.6,0.0,0.03,0.09,0.72
5194,5.194,0.83,4.09,0.59,0.0,0.0,0.0,0.59
5294,5.294,-0.92,0.0,0.59,0.0,0.14,0.05,0.78
5393,5.393,0.66,3.64,0.55,0.0,0.12,0.1,0.77
5492,5.492,0.77,3.94,0.64,0.0,0.03,0.0,0.67
5592,5.592,-3.48,0.0,0.51,0.02,0.05,0.1,0.68
5691,5.691,0.12,1.58,0.67,0.0,0.08,0.05,0.8
5790,5.79,0.77,3.94,0.55,0.0,0.0,0.0,0.55
5890,5.89,-0.49,0.0,0.62,0.0,0.14,0.03,0.79
5989,5.989,0.71,3.78,0.54,0.0,0.08,0.05,0.67
6088,6.088,0.71,3.78,0.63,0.0,0.07,0.0,0.7
6188,6.188,-4.27,0.0,0.55,0.0,0.01,0.08,0.64
6290,6.29,-2.62,0.0,0.5,0.0,0.06,0.12,0.68
6389,6.389,1.42,5.34,0.63,0.0,0.1,0.0,0.73
6489,6.489,-3.26,0.0,0.55,0.0,0.0,0.07,0.6200000000000001
6588,6.588,-1.56,0.0,0.73,0.0,0.18,0.31,1.22
6687,6.687,1.12,4.75,0.51,0.0,0.02,0.31,0.8400000000000001
6787,6.787,0.54,3.29,0.62,0.0,0.13,0.54,1.29
6886,6.886,-3.48,0.0,0.59,0.0,0.13,0.63,1.35
6985,6.985,0.19,1.94,0.67,0.0,0.11,0.63,1.4100000000000001
7085,7.085,0.48,3.12,0.72,0.39,0.05,0.49,1.65
7184,7.184,-0.92,0.0,0.8,0.36,0.05,0.56,1.7700000000000002
7283,7.283,-3.26,0.0,1.06,0.48,0.1,0.45,2.0900000000000003
7383,7.383,1.89,6.17,1.04,0.71,0.0,0.33,2.08
7482,7.482,0.36,2.7,0.96,0.71,0.23,0.42,2.32
7581,7.581,-3.26,0.0,1.01,0.72,0.14,0.59,2.46
7684,7.684,-1.13,0.0,0.7,0.74,0.12,1.12,2.68
7783,7.783,0.77,3.94,0.86,0.73,0.33,0.83,2.75
7882,7.882,-2.41,0.0,0.8,0.72,0.37,0.88,2.77
7982,7.982,-1.13,0.0,0.94,0.66,0.39,0.81,2.8000000000000003
8081,8.081,1.42,5.34,0.77,0.65,0.32,0.87,2.61
8180,8.18,1.6,5.66,0.85,0.66,0.33,0.91,2.75
8280,8.28,0.02,0.58,0.78,0.68,0.39,0.99,2.84
8379,8.379,-1.77,0.0,0.77,0.67,0.36,0.97,2.7699999999999996
8478,8.478,1.48,5.45,0.84,0.69,0.36,0.9,2.7899999999999996
8578,8.578,-3.05,0.0,0.87,0.69,0.39,0.92,2.87
8677,8.677,-3.05,0.0,0.86,0.63,0.35,0.86,2.6999999999999997
8776,8.776,0.95,4.37,0.81,0.64,0.37,0.89,2.7100000000000004
8876,8.876,1.6,5.66,0.77,0.66,0.32,0.89,2.64
8975,8.975,-4.27,0.0,0.77,0.63,0.37,0.91,2.68
9077,9.077,-0.08,0.0,0.79,0.66,0.35,0.94,2.74
9177,9.177,1.25,5.0,0.79,0.7,0.33,0.98,2.8
9276,9.276,-0.49,0.0,0.8,0.66,0.34,0.95,2.75
9375,9.375,0.25,2.22,0.83,0.65,0.42,0.91,2.81
9476,9.476,0.3,2.47,0.82,0.65,0.31,0.85,2.63
9576,9.576,-1.13,0.0,0.75,0.63,0.33,0.88,2.59
9675,9.675,-4.27,0.0,0.79,0.64,0.4,0.93,2.7600000000000002
9775,9.775,0.48,3.12,0.81,0.64,0.3,0.88,2.6300000000000003
9874,9.874,1.42,5.34,0.8,0.67,0.3,0.91,2.68
9973,9.973,0.25,2.22,0.8,0.66,0.35,0.96,2.77
10073,10.073,0.02,0.58,0.77,0.66,0.33,0.95,2.71
10172,10.172,-1.99,0.0,0.86,0.63,0.36,0.88,2.73
10271,10.271,1.19,4.88,0.8,0.63,0.39,0.9,2.72
10372,10.372,1.31,5.13,0.85,0.67,0.33,0.89,2.74
10472,10.472,-2.41,0.0,0.79,0.66,0.39,0.94,2.7800000000000002
10569,10.569,-0.08,0.0,0.83,0.67,0.37,0.91,2.7800000000000002
10669,10.669,0.37,2.71,0.82,0.69,0.35,0.95,2.8099999999999996
10768,10.768,-3.27,0.0,0.82,0.7,0.36,0.98,2.86
10867,10.867,-0.92,0.0,0.83,0.66,0.42,0.93,2.84
10967,10.967,1.42,5.34,0.8,0.66,0.31,0.88,2.65
11066,11.066,0.48,3.12,0.79,0.66,0.38,0.92,2.75
11165,11.165,-4.27,0.0,0.8,0.64,0.4,0.92,2.76
11265,11.265,0.6,3.47,0.85,0.66,0.39,0.91,2.81
11364,11.364,0.71,3.78,0.85,0.72,0.39,0.96,2.92
11464,11.464,-2.63,0.0,0.82,0.67,0.37,0.95,2.8099999999999996
11564,11.564,-1.99,0.0,0.82,0.67,0.36,0.97,2.8200000000000003
11663,11.663,-2.41,0.0,0.8,0.63,0.4,0.98,2.81
11762,11.762,0.66,3.64,0.77,0.65,0.36,0.95,2.7299999999999995
11866,11.866,-0.08,0.0,0.77,0.64,0.39,0.92,2.72
11963,11.963,-4.27,0.0,0.83,0.66,0.33,0.87,2.69
12061,12.061,-3.69,0.0,0.8,0.67,0.34,0.95,2.7600000000000002
12160,12.16,1.12,4.75,0.76,0.64,0.37,0.93,2.7
12259,12.259,0.95,4.38,0.8,0.65,0.37,0.91,2.7300000000000004
12357,12.357,0.9,4.24,0.83,0.63,0.38,0.88,2.7199999999999998
12457,12.457,0.19,1.94,0.85,0.68,0.3,0.93,2.7600000000000002
12556,12.556,-1.13,0.0,0.8,0.65,0.35,0.96,2.7600000000000002
12654,12.654,0.84,4.1,0.82,0.66,0.36,0.91,2.75
12752,12.752,-0.28,0.0,0.79,0.66,0.38,0.91,2.74
12851,12.851,-4.27,0.0,0.82,0.69,0.31,0.89,2.71
12949,12.949,0.71,3.78,0.78,0.67,0.38,0.95,2.7800000000000002
13048,13.048,0.95,4.37,0.79,0.68,0.36,0.9,2.73
13148,13.148,1.66,5.77,0.9,0.69,0.44,0.9,2.9299999999999997
13249,13.249,-4.27,0.0,0.82,0.72,0.36,0.94,2.84
13347,13.347,0.6,3.47,0.82,0.71,0.4,0.97,2.8999999999999995
13447,13.447,0.95,4.37,0.85,0.67,0.35,0.9,2.77
13546,13.546,-1.99,0.0,0.84,0.68,0.38,0.91,2.81
13644,13.644,-4.27,0.0,0.83,0.68,0.35,0.91,2.77
13743,13.743,0.6,3.47,0.79,0.67,0.4,0.95,2.8099999999999996
13842,13.842,0.84,4.1,0.8,0.65,0.33,0.87,2.6500000000000004
13941,13.941,1.13,4.76,0.87,0.69,0.45,0.94,2.95
14041,14.041,-0.28,0.0,0.81,0.67,0.33,0.91,2.72
14139,14.139,-4.27,0.0,0.83,0.69,0.37,0.94,2.83
14237,14.237,-0.08,0.0,0.79,0.68,0.42,0.99,2.88
14336,14.336,1.31,5.14,0.84,0.66,0.36,0.91,2.77
14435,14.435,-4.27,0.0,0.83,0.68,0.32,0.9,2.73
14533,14.533,-4.27,0.0,0.79,0.63,0.3,0.9,2.62
14635,14.635,-1.56,0.0,0.79,0.6,0.31,0.88,2.58
14733,14.733,0.77,3.95,0.83,0.63,0.45,0.96,2.87
14832,14.832,1.19,4.88,0.83,0.63,0.38,0.93,2.77
14932,14.932,0.6,3.47,0.78,0.62,0.41,0.93,2.7399999999999998
15032,15.032,0.66,3.64,0.83,0.65,0.34,0.88,2.7
15131,15.131,0.49,3.13,0.77,0.65,0.39,0.95,2.76
15232,15.232,-4.27,0.0,0.79,0.64,0.39,0.91,2.7300000000000004
15330,15.33,-2.2,0.0,0.77,0.66,0.34,0.93,2.7
15428,15.428,0.95,4.37,0.8,0.67,0.35,0.96,2.7800000000000002
15528,15.528,-4.27,0.0,0.83,0.65,0.37,0.95,2.8
15627,15.627,-1.99,0.0,0.85,0.63,0.37,0.93,2.7800000000000002
15725,15.725,0.71,3.78,0.83,0.64,0.31,0.91,2.69
15824,15.824,-0.08,0.0,0.74,0.64,0.37,0.91,2.66
15923,15.923,-3.48,0.0,0.76,0.64,0.37,0.89,2.66
16024,16.024,0.66,3.64,0.82,0.63,0.35,0.85,2.65
16123,16.123,0.25,2.22,0.81,0.67,0.35,0.96,2.79
16223,16.223,-3.7,0.0,0.82,0.65,0.36,0.95,2.7800000000000002
16321,16.321,-2.84,0.0,0.84,0.63,0.33,0.92,2.72
16419,16.419,0.96,4.39,0.81,0.64,0.41,0.93,2.79
16519,16.519,1.25,5.01,0.83,0.64,0.29,0.85,2.61
16618,16.618,1.13,4.76,0.73,0.63,0.32,0.9,2.58
16717,16.717,-4.27,0.0,0.8,0.62,0.39,0.9,2.71
16816,16.816,-1.13,0.0,0.74,0.66,0.36,0.95,2.71
16914,16.914,1.6,5.67,0.82,0.67,0.36,0.95,2.8
17012,17.012,1.25,5.01,0.79,0.68,0.41,0.96,2.84
17111,17.111,1.25,5.01,0.86,0.69,0.35,0.92,2.82
17209,17.209,-4.27,0.0,0.85,0.71,0.31,0.87,2.74
17307,17.307,1.19,4.89,0.83,0.65,0.25,0.83,2.56
17409,17.409,0.25,2.22,0.81,0.66,0.35,0.96,2.7800000000000002
17508,17.508,1.78,5.98,0.79,0.62,0.4,0.92,2.73
17607,17.607,0.12,1.58,0.76,0.64,0.37,0.92,2.69
17707,17.707,-0.92,0.0,0.84,0.71,0.28,0.91,2.7399999999999998
17805,17.805,0.77,3.95,0.83,0.72,0.32,0.94,2.8099999999999996
17904,17.904,-4.27,0.0,0.77,0.64,0.36,0.94,2.71
18003,18.003,0.66,3.65,0.83,0.63,0.45,0.94,2.8499999999999996
18103,18.103,-0.92,0.0,0.81,0.67,0.36,0.95,2.79
18201,18.201,-1.13,0.0,0.77,0.67,0.38,0.98,2.8
18299,18.299,0.77,3.95,0.83,0.63,0.35,0.9,2.71
18399,18.399,-4.13,0.0,0.84,0.69,0.34,0.94,2.8099999999999996
18497,18.497,-2.2,0.0,0.79,0.67,0.38,0.95,2.79
18595,18.595,0.43,2.94,0.82,0.65,0.34,0.86,2.67
18695,18.695,1.78,5.98,0.88,0.7,0.47,0.95,3.0
18805,18.805,0.83,4.09,0.81,0.7,0.34,0.95,2.8
18904,18.904,0.02,0.58,0.78,0.63,0.38,0.93,2.72
19002,19.002,-4.27,0.0,0.8,0.66,0.36,0.93,2.75
19100,19.1,0.77,3.95,0.76,0.61,0.33,0.87,2.5700000000000003
19200,19.2,0.9,4.24,0.81,0.63,0.45,0.95,2.84
19298,19.298,0.77,3.95,0.84,0.64,0.28,0.9,2.66
19396,19.396,0.3,2.47,0.75,0.65,0.35,0.95,2.7
19494,19.494,0.37,2.71,0.75,0.62,0.39,0.93,2.6900000000000004
19593,19.593,-4.27,0.0,0.8,0.67,0.33,0.9,2.7
19691,19.691,0.3,2.47,0.77,0.66,0.4,0.97,2.8
19789,19.789,1.08,4.65,0.81,0.65,0.38,0.9,2.7399999999999998
19888,19.888,1.48,5.46,0.86,0.65,0.42,0.89,2.82
19986,19.986,-3.7,0.0,0.81,0.7,0.34,0.93,2.7800000000000002
20087,20.087,0.37,2.71,0.79,0.68,0.39,0.95,2.8100000000000005
20186,20.186,1.72,5.88,0.84,0.66,0.33,0.89,2.72
20285,20.285,0.3,2.47,0.81,0.64,0.29,0.86,2.6
20383,20.383,0.3,2.47,0.75,0.63,0.35,0.93,2.66
20482,20.482,-1.13,0.0,0.8,0.63,0.39,0.93,2.7500000000000004
20580,20.58,-1.99,0.0,0.82,0.63,0.4,0.93,2.7800000000000002
20678,20.678,-3.7,0.0,0.84,0.65,0.37,0.9,2.76
20777,20.777,-4.27,0.0,0.8,0.66,0.36,0.92,2.7399999999999998
20876,20.876,-4.27,0.0,0.83,0.65,0.37,0.94,2.79
20974,20.974,-4.27,0.0,0.83,0.64,0.38,0.94,2.79
21072,21.072,-4.13,0.0,0.84,0.64,0.4,0.94,2.82
21171,21.171,-4.27,0.0,0.84,0.66,0.41,0.94,2.8499999999999996
21269,21.269,-4.27,0.0,0.8,0.68,0.32,0.9,2.7
21367,21.367,-3.91,0.0,0.8,0.67,0.34,0.93,2.74
21469,21.469,-2.63,0.0,0.82,0.64,0.36,0.88,2.6999999999999997
21567,21.567,-4.27,0.0,0.79,0.68,0.38,0.91,2.7600000000000002
21665,21.665,-4.27,0.0,0.81,0.68,0.34,0.91,2.74
21764,21.764,-4.27,0.0,0.83,0.68,0.34,0.92,2.77
21862,21.862,-4.27,0.0,0.86,0.68,0.38,0.92,2.84
21960,21.96,-4.27,0.0,0.84,0.68,0.38,0.92,2.82
22059,22.059,-4.27,0.0,0.82,0.67,0.34,0.88,2.71
22157,22.157,-4.27,0.0,0.78,0.66,0.34,0.86,2.64
22255,22.255,-4.27,0.0,0.81,0.66,0.37,0.94,2.7800000000000002
22353,22.353,-2.85,0.0,0.8,0.66,0.34,0.89,2.69
22452,22.452,-4.27,0.0,0.78,0.65,0.33,0.92,2.68
22550,22.55,-3.27,0.0,0.78,0.64,0.36,0.93,2.71
22648,22.648,-3.06,0.0,0.79,0.64,0.36,0.94,2.73
22747,22.747,-3.49,0.0,0.78,0.65,0.38,0.92,2.73
22848,22.848,0.12,1.58,0.76,0.64,0.36,0.91,2.67
22947,22.947,2.38,6.91,0.83,0.65,0.36,0.88,2.7199999999999998
23047,23.047,-0.5,0.0,0.81,0.67,0.35,0.94,2.77
23145,23.145,-0.71,0.0,0.81,0.71,0.34,1.0,2.8600000000000003
23243,23.243,-2.63,0.0,0.86,0.64,0.37,0.9,2.77
23342,23.342,1.49,5.47,0.79,0.63,0.27,0.85,2.54
23441,23.441,0.9,4.24,0.79,0.68,0.34,0.91,2.72
23540,23.54,-4.27,0.0,0.78,0.63,0.38,0.91,2.7
23639,23.639,-3.91,0.0,0.63,0.63,0.38,1.19,2.83
23737,23.737,2.2,6.65,0.79,0.62,0.37,1.03,2.8100000000000005
23836,23.836,0.25,2.22,0.78,0.64,0.41,1.0,2.83
23936,23.936,0.77,3.95,0.75,0.63,0.4,1.03,2.8099999999999996
24035,24.035,-0.28,0.0,0.73,0.59,0.51,1.21,3.04
24133,24.133,1.25,5.02,0.73,0.61,0.35,1.15,2.84
24236,24.236,-1.14,0.0,0.83,0.68,0.33,0.9,2.74
24334,24.334,-3.49,0.0,0.85,0.72,0.32,0.69,2.58
24432,24.432,0.02,0.58,0.94,0.77,0.15,0.4,2.26
24532,24.532,1.13,4.76,0.97,0.85,0.13,0.18,2.13
24632,24.632,-2.2,0.0,1.01,0.89,0.0,0.0,1.9
24730,24.73,-1.78,0.0,1.05,0.83,0.0,0.0,1.88
24828,24.828,1.37,5.25,0.49,0.0,0.0,0.02,0.51
24928,24.928,0.9,4.24,0.57,0.0,0.04,0.0,0.61
25027,25.027,-1.99,0.0,0.58,0.0,0.02,0.0,0.6
25125,25.125,-3.91,0.0,0.51,0.01,0.06,0.17,0.7500000000000001
25224,25.224,0.96,4.39,0.64,0.0,0.08,0.03,0.75
25323,25.323,0.19,1.94,0.53,0.0,0.0,0.0,0.53
25422,25.422,-0.28,0.0,0.56,0.0,0.14,0.08,0.78
25521,25.521,0.37,2.71,0.58,0.01,0.13,0.14,0.86
25623,25.623,1.25,5.02,0.52,0.0,0.0,0.0,0.52
25722,25.722,1.02,4.53,0.61,0.0,0.01,0.0,0.62
25822,25.822,-2.63,0.0,0.6,0.0,0.1,0.0,0.7
25920,25.92,-2.21,0.0,0.55,0.0,0.06,0.09,0.7000000000000001
26018,26.018,0.96,4.39,0.59,0.0,0.06,0.0,0.6499999999999999
26118,26.118,-3.7,0.0,0.55,0.0,0.0,0.0,0.55
26216,26.216,-2.21,0.0,0.68,0.0,0.14,0.13,0.9500000000000001
26314,26.314,0.96,4.39,0.51,0.0,0.0,0.0,0.51
26414,26.414,0.55,3.31,0.55,0.0,0.0,0.0,0.55
26513,26.513,-1.78,0.0,0.63,0.0,0.03,0.0,0.66
26611,26.611,-4.27,0.0,0.53,0.02,0.07,0.17,0.7900000000000001
26710,26.71,1.43,5.36,0.62,0.0,0.07,0.03,0.72
26809,26.809,0.19,1.94,0.53,0.0,0.0,0.0,0.53
26908,26.908,-1.35,0.0,0.54,0.0,0.13,0.11,0.78
27010,27.01,-1.57,0.0,0.61,0.0,0.06,0.1,0.7699999999999999
27108,27.108,0.96,4.39,0.6,0.04,0.14,0.13,0.91
27207,27.207,1.84,6.08,0.54,0.0,0.0,0.0,0.54
27307,27.307,1.37,5.26,0.61,0.0,0.05,0.0,0.66
27406,27.406,-4.27,0.0,0.63,0.0,0.07,0.05,0.75
27504,27.504,-1.78,0.0,0.51,0.02,0.09,0.12,0.74
27603,27.603,1.73,5.89,0.63,0.0,0.13,0.06,0.8200000000000001
27703,27.703,0.55,3.31,0.58,0.0,0.03,0.0,0.61
27802,27.802,-1.14,0.0,0.49,0.0,0.0,0.0,0.49
27900,27.9,0.02,0.58,0.53,0.0,0.12,0.05,0.7000000000000001
28000,28.0,-1.78,0.0,0.6,0.0,0.04,0.08,0.72
28098,28.098,0.9,4.24,0.63,0.07,0.13,0.11,0.94
28197,28.197,1.55,5.58,0.55,0.01,0.0,0.0,0.56
28300,28.3,1.37,5.26,0.63,0.0,0.08,0.0,0.71
28399,28.399,-0.93,0.0,0.51,0.0,0.04,0.08,0.63
28497,28.497,0.66,3.64,0.66,0.0,0.13,0.07,0.8600000000000001
28597,28.597,0.9,4.24,0.54,0.0,0.0,0.0,0.54
28696,28.696,-0.5,0.0,0.53,0.0,0.13,0.09,0.75
28794,28.794,0.78,3.96,0.55,0.0,0.13,0.13,0.81
28894,28.894,1.13,4.77,0.57,0.0,0.0,0.0,0.57
28993,28.993,-0.93,0.0,0.63,0.0,0.04,0.0,0.67
29091,29.091,-3.7,0.0,0.5,0.0,0.06,0.08,0.64
29190,29.19,2.2,6.65,0.61,0.0,0.01,0.01,0.63
29289,29.289,-0.93,0.0,0.49,0.0,0.0,0.0,0.49
29387,29.387,-2.85,0.0,0.65,0.0,0.11,0.09,0.85
29486,29.486,1.25,5.02,0.56,0.03,0.06,0.09,0.7400000000000001
29585,29.585,-1.99,0.0,0.57,0.0,0.0,0.0,0.57
29686,29.686,0.9,4.24,0.61,0.0,0.09,0.0,0.7
29786,29.786,-4.27,0.0,0.57,0.04,0.13,0.19,0.9299999999999999
29884,29.884,0.19,1.94,0.59,0.0,0.06,0.08,0.7299999999999999
29983,29.983,1.61,5.68,0.62,0.0,0.05,0.0,0.67
30083,30.083,-1.99,0.0,0.5,0.0,0.0,0.0,0.5
30181,30.181,0.02,0.58,0.6,0.0,0.09,0.07,0.76
30280,30.28,1.25,5.02,0.57,0.01,0.12,0.09,0.7899999999999999
30380,30.38,0.96,4.39,0.58,0.0,0.0,0.0,0.58
30479,30.479,0.9,4.24,0.57,0.0,0.07,0.0,0.6399999999999999
30578,30.578,-4.13,0.0,0.61,0.0,0.05,0.06,0.72
30678,30.678,-1.57,0.0,0.49,0.01,0.03,0.09,0.62
30776,30.776,1.49,5.47,0.66,0.0,0.03,0.0,0.6900000000000001
30875,30.875,1.32,5.14,0.62,0.0,0.08,0.0,0.7
30976,30.976,-4.13,0.0,0.43,0.0,0.02,0.14,0.5900000000000001
31077,31.077,1.79,5.99,0.7,0.0,0.08,0.06,0.8399999999999999
31176,31.176,1.2,4.9,0.49,0.0,0.0,0.0,0.49
31276,31.276,1.61,5.68,0.52,0.0,0.08,0.0,0.6
31375,31.375,-2.42,0.0,0.59,0.0,0.04,0.0,0.63
31473,31.473,-2.63,0.0,0.55,0.0,0.07,0.1,0.7200000000000001
31572,31.572,0.78,3.96,0.63,0.0,0.04,0.0,0.67
31672,31.672,1.32,5.14,0.6,0.0,0.07,0.0,0.6699999999999999
31771,31.771,-3.06,0.0,0.49,0.0,0.0,0.0,0.49
31870,31.87,-0.28,0.0,0.55,0.0,0.07,0.07,0.6900000000000002
31969,31.969,-0.08,0.0,0.61,0.0,0.12,0.11,0.84
32067,32.067,1.49,5.47,0.51,0.0,0.0,0.0,0.51
32166,32.166,1.08,4.66,0.58,0.0,0.07,0.0,0.6499999999999999
32266,32.266,-1.78,0.0,0.57,0.0,0.06,0.0,0.6299999999999999
32364,32.364,0.3,2.47,0.6,0.0,0.07,0.05,0.72
32467,32.467,1.61,5.68,0.64,0.0,0.16,0.0,0.8
32567,32.567,0.25,2.22,0.56,0.0,0.0,0.0,0.56
32666,32.666,1.49,5.47,0.63,0.0,0.06,0.03,0.72
32766,32.766,1.43,5.36,0.58,0.04,0.13,0.1,0.85
32866,32.866,1.2,4.9,0.54,0.0,0.0,0.0,0.54
32965,32.965,1.2,4.9,0.54,0.0,0.11,0.0,0.65
33065,33.065,-3.49,0.0,0.63,0.0,0.07,0.01,0.71
33164,33.164,-1.14,0.0,0.5,0.02,0.05,0.11,0.68
33262,33.262,0.78,3.96,0.62,0.0,0.14,0.0,0.76
33361,33.361,0.02,0.58,0.53,0.0,0.0,0.0,0.53
33461,33.461,-3.28,0.0,0.55,0.0,0.15,0.06,0.76
33559,33.559,1.32,5.14,0.52,0.0,0.02,0.0,0.54
33658,33.658,1.55,5.58,0.55,0.0,0.12,0.0,0.67
33758,33.758,-0.08,0.0,0.53,0.0,0.03,0.02,0.5800000000000001
33859,33.859,-0.93,0.0,0.57,0.01,0.05,0.07,0.7
33957,33.957,0.78,3.96,0.61,0.01,0.04,0.07,0.73
34057,34.057,2.55,7.16,0.58,0.0,0.03,0.0,0.61
34156,34.156,-2.63,0.0,0.46,0.0,0.01,0.08,0.55
34254,34.254,0.96,4.39,0.6,0.01,0.11,0.11,0.83
34354,34.354,2.02,6.37,0.53,0.0,0.0,0.0,0.53
34453,34.453,1.97,6.29,0.6,0.0,0.02,0.0,0.62
34552,34.552,2.15,6.57,0.55,0.0,0.13,0.0,0.68
34652,34.652,-3.92,0.0,0.61,0.0,0.04,0.0,0.65
34750,34.75,1.02,4.53,0.54,0.0,0.0,0.01,0.55
34849,34.849,2.2,6.65,0.63,0.0,0.05,0.0,0.68
34949,34.949,0.19,1.94,0.52,0.0,0.0,0.0,0.52
35048,35.048,0.19,1.94,0.62,0.0,0.06,0.05,0.73
35147,35.147,2.2,6.65,0.61,0.02,0.18,0.05,0.8600000000000001
35250,35.25,2.68,7.34,0.59,0.05,0.11,0.08,0.83
35349,35.349,2.44,7.0,0.51,0.02,0.07,0.04,0.6400000000000001
35448,35.448,-2.21,0.0,0.59,0.0,0.05,0.06,0.7
35547,35.547,0.3,2.47,0.52,0.0,0.0,0.05,0.5700000000000001
35646,35.646,2.2,6.65,0.59,0.0,0.08,0.0,0.6699999999999999
35745,35.745,0.3,2.47,0.51,0.0,0.0,0.0,0.51
35845,35.845,0.49,3.13,0.54,0.0,0.14,0.09,0.77
35944,35.944,0.78,3.96,0.62,0.03,0.15,0.11,0.91
36043,36.043,2.2,6.65,0.55,0.0,0.0,0.0,0.55
36143,36.143,0.96,4.39,0.57,0.0,0.06,0.0,0.6299999999999999
36242,36.242,-1.78,0.0,0.61,0.0,0.05,0.0,0.66
36340,36.34,-4.27,0.0,0.53,0.04,0.06,0.12,0.7500000000000001
36439,36.439,0.96,4.39,0.63,0.01,0.08,0.02,0.74
36541,36.541,1.61,5.68,0.59,0.0,0.07,0.0,0.6599999999999999
36640,36.64,-0.71,0.0,0.54,0.0,0.0,0.0,0.54
36739,36.739,-0.71,0.0,0.54,0.02,0.14,0.11,0.81
36837,36.837,1.67,5.79,0.57,0.02,0.13,0.09,0.8099999999999999
36936,36.936,1.37,5.26,0.56,0.0,0.0,0.0,0.56
37036,37.036,1.37,5.26,0.54,0.0,0.12,0.0,0.66
37135,37.135,0.49,3.13,0.61,0.0,0.03,0.0,0.64
37234,37.234,-2.0,0.0,0.52,0.02,0.08,0.12,0.74
37334,37.334,0.9,4.25,0.56,0.04,0.1,0.08,0.78
37433,37.433,2.8,7.5,0.62,0.0,0.08,0.0,0.7
37532,37.532,0.84,4.11,0.58,0.0,0.0,0.0,0.58
37632,37.632,-1.57,0.0,0.48,0.0,0.04,0.07,0.5900000000000001
37730,37.73,1.55,5.58,0.63,0.01,0.09,0.12,0.85
37829,37.829,2.15,6.57,0.55,0.01,0.03,0.02,0.6100000000000001
37932,37.932,1.49,5.47,0.56,0.0,0.0,0.0,0.56
38031,38.031,1.32,5.14,0.57,0.0,0.11,0.0,0.6799999999999999
38130,38.13,-1.14,0.0,0.57,0.0,0.05,0.06,0.6799999999999999
