ms,s,p,v,dv0,dv1,dv2,dv3,sum
7323,7.323,1.21,4.93,0.75,0.85,0.38,0.75,2.73
7424,7.424,-1.11,0.0,0.73,0.83,0.42,0.76,2.74
7522,7.522,-2.58,0.0,0.73,0.81,0.39,0.71,2.64
7620,7.62,0.87,4.17,0.77,0.88,0.42,0.75,2.82
7720,7.72,-1.95,0.0,0.76,0.9,0.29,0.8,2.75
7819,7.819,-0.48,0.0,0.72,0.83,0.46,0.73,2.7399999999999998
7917,7.917,1.66,5.78,0.78,0.83,0.42,0.69,2.7199999999999998
8016,8.016,-4.27,0.0,0.72,0.83,0.44,0.74,2.7299999999999995
8115,8.115,0.47,3.08,0.77,0.87,0.42,0.76,2.8200000000000003
8214,8.214,1.09,4.67,0.75,0.9,0.43,0.78,2.8600000000000003
8313,8.313,-2.8,0.0,0.77,0.89,0.44,0.77,2.87
8412,8.412,-1.74,0.0,0.76,0.88,0.45,0.77,2.8600000000000003
8510,8.51,1.37,5.26,0.78,0.86,0.37,0.71,2.72
8609,8.609,0.3,2.44,0.72,0.83,0.42,0.76,2.7299999999999995
8711,8.711,-4.27,0.0,0.73,0.87,0.45,0.77,2.8200000000000003
8809,8.809,-0.27,0.0,0.75,0.86,0.38,0.74,2.7299999999999995
8907,8.907,0.93,4.31,0.75,0.89,0.41,0.76,2.8100000000000005
9007,9.007,-2.58,0.0,0.77,0.91,0.45,0.8,2.9300000000000006
9105,9.105,-1.11,0.0,0.78,0.86,0.44,0.73,2.81
9203,9.203,1.55,5.58,0.73,0.83,0.34,0.68,2.58
9303,9.303,0.69,3.72,0.72,0.81,0.41,0.72,2.66
9402,9.402,-2.16,0.0,0.7,0.82,0.39,0.73,2.64
9500,9.5,0.18,1.92,0.75,0.88,0.37,0.74,2.74
9600,9.6,0.02,0.58,0.69,0.78,0.39,0.73,2.59
9699,9.699,0.42,2.89,0.72,0.83,0.43,0.74,2.7199999999999998
9798,9.798,1.27,5.05,0.79,0.86,0.37,0.69,2.71
9897,9.897,-4.27,0.0,0.68,0.78,0.38,0.69,2.53
9996,9.996,-3.0,0.0,0.7,0.79,0.35,0.69,2.53
10094,10.094,1.83,6.07,0.74,0.86,0.4,0.74,2.74
10196,10.196,-2.8,0.0,0.76,0.91,0.43,0.8,2.9000000000000004
10295,10.295,-2.38,0.0,0.77,0.86,0.43,0.75,2.81
10393,10.393,-0.69,0.0,0.76,0.83,0.36,0.67,2.6199999999999997
10491,10.491,-1.74,0.0,0.72,0.83,0.42,0.74,2.71
10590,10.59,-0.69,0.0,0.73,0.85,0.38,0.74,2.7
10688,10.688,0.13,1.61,0.74,0.88,0.36,0.75,2.73
10786,10.786,-0.48,0.0,0.7,0.8,0.41,0.75,2.66
10885,10.885,0.93,4.31,0.72,0.81,0.44,0.73,2.7
10984,10.984,1.33,5.16,0.77,0.85,0.42,0.72,2.76
11083,11.083,-4.27,0.0,0.7,0.82,0.43,0.73,2.6799999999999997
11182,11.182,0.87,4.17,0.76,0.9,0.41,0.73,2.8000000000000003
11281,11.281,0.36,2.68,0.73,0.84,0.36,0.71,2.6399999999999997
11380,11.38,0.64,3.58,0.69,0.78,0.42,0.74,2.63
11480,11.48,0.47,3.08,0.74,0.82,0.44,0.69,2.69
11582,11.582,1.09,4.68,0.77,0.82,0.33,0.64,2.56
11681,11.681,0.18,1.92,0.73,0.81,0.41,0.71,2.66
11781,11.781,-4.27,0.0,0.74,0.83,0.43,0.72,2.7199999999999998
11879,11.879,0.87,4.17,0.78,0.9,0.42,0.77,2.87
11978,11.978,0.24,2.18,0.75,0.89,0.38,0.76,2.7800000000000002
12078,12.078,-0.27,0.0,0.75,0.84,0.42,0.79,2.8
12185,12.185,-0.08,0.0,0.74,0.9,0.42,0.8,2.8600000000000003
12283,12.283,-4.27,0.0,0.76,0.83,0.39,0.72,2.7
12382,12.382,0.75,3.88,0.78,0.87,0.39,0.71,2.75
12481,12.481,-3.22,0.0,0.74,0.82,0.41,0.71,2.6799999999999997
12579,12.579,-1.95,0.0,0.71,0.77,0.37,0.68,2.5300000000000002
12678,12.678,1.49,5.47,0.74,0.88,0.41,0.72,2.75
12777,12.777,-2.17,0.0,0.77,0.89,0.42,0.75,2.83
12878,12.878,-1.95,0.0,0.69,0.78,0.38,0.71,2.56
12977,12.977,0.99,4.45,0.74,0.81,0.35,0.65,2.55
13076,13.076,0.53,3.26,0.71,0.8,0.4,0.69,2.6
13175,13.175,-4.27,0.0,0.74,0.8,0.43,0.7,2.67
13274,13.274,1.89,6.17,0.79,0.89,0.42,0.75,2.85
13373,13.373,0.42,2.89,0.73,0.86,0.39,0.74,2.7199999999999998
13472,13.472,-1.95,0.0,0.78,0.88,0.46,0.79,2.91
13571,13.571,-1.11,0.0,0.75,0.86,0.43,0.73,2.77
13669,13.669,1.27,5.05,0.78,0.85,0.39,0.7,2.7199999999999998
13768,13.768,0.02,0.58,0.71,0.81,0.4,0.74,2.66
13868,13.868,-2.8,0.0,0.72,0.76,0.42,0.71,2.61
13966,13.966,0.93,4.31,0.75,0.87,0.44,0.76,2.8200000000000003
14065,14.065,-3.22,0.0,0.77,0.88,0.45,0.76,2.8600000000000003
14164,14.164,-3.85,0.0,0.71,0.8,0.39,0.72,2.62
14266,14.266,0.99,4.45,0.74,0.81,0.44,0.69,2.6799999999999997
14365,14.365,-0.27,0.0,0.77,0.87,0.38,0.68,2.7
14464,14.464,-0.08,0.0,0.73,0.84,0.42,0.75,2.7399999999999998
14562,14.562,-4.27,0.0,0.72,0.83,0.38,0.72,2.6499999999999995
14660,14.66,1.61,5.68,0.79,0.91,0.42,0.74,2.8600000000000003
14760,14.76,-4.27,0.0,0.79,0.94,0.42,0.77,2.92
14859,14.859,-3.43,0.0,0.72,0.83,0.4,0.73,2.6799999999999997
14957,14.957,1.15,4.81,0.74,0.85,0.44,0.73,2.76
15056,15.056,0.99,4.45,0.75,0.83,0.34,0.66,2.58
15156,15.156,0.58,3.42,0.72,0.85,0.41,0.72,2.6999999999999997
15255,15.255,-4.27,0.0,0.74,0.86,0.44,0.74,2.7800000000000002
15353,15.353,0.36,2.68,0.78,0.9,0.42,0.75,2.85
15453,15.453,-0.48,0.0,0.76,0.87,0.39,0.73,2.75
15551,15.551,-0.48,0.0,0.69,0.81,0.39,0.77,2.66
15652,15.652,-3.22,0.0,0.76,0.86,0.41,0.74,2.7700000000000005
15751,15.751,1.27,5.05,0.75,0.83,0.33,0.65,2.56
15850,15.85,-0.27,0.0,0.7,0.78,0.39,0.7,2.5700000000000003
15948,15.948,-4.27,0.0,0.71,0.81,0.37,0.71,2.6
16047,16.047,1.21,4.93,0.74,0.9,0.42,0.77,2.83
16146,16.146,-1.11,0.0,0.77,0.92,0.43,0.8,2.92
16244,16.244,-4.27,0.0,0.76,0.87,0.42,0.75,2.8
16343,16.343,1.15,4.81,0.75,0.83,0.34,0.67,2.5900000000000003
16442,16.442,0.93,4.31,0.72,0.81,0.4,0.72,2.6500000000000004
16541,16.541,-4.27,0.0,0.72,0.83,0.43,0.74,2.7199999999999998
16640,16.64,-0.27,0.0,0.73,0.83,0.36,0.71,2.63
16738,16.738,0.93,4.31,0.71,0.85,0.37,0.73,2.66
16837,16.837,-3.43,0.0,0.75,0.9,0.46,0.83,2.94
16936,16.936,0.36,2.68,0.78,0.86,0.47,0.76,2.87
17039,17.039,0.87,4.17,0.72,0.84,0.43,0.73,2.7199999999999998
17138,17.138,1.09,4.68,0.8,0.85,0.39,0.68,2.72
17238,17.238,-1.32,0.0,0.69,0.83,0.45,0.73,2.7
17336,17.336,-4.27,0.0,0.78,0.82,0.42,0.69,2.71
17434,17.434,1.49,5.47,0.75,0.92,0.39,0.75,2.81
17534,17.534,0.18,1.92,0.76,0.86,0.39,0.74,2.75
17634,17.634,0.3,2.44,0.69,0.86,0.41,0.79,2.75
17733,17.733,-2.59,0.0,0.77,0.86,0.39,0.71,2.73
17832,17.832,1.27,5.05,0.75,0.8,0.34,0.65,2.54
17932,17.932,-1.74,0.0,0.72,0.81,0.39,0.71,2.63
18030,18.03,-4.27,0.0,0.73,0.82,0.44,0.73,2.7199999999999998
18128,18.128,1.89,6.17,0.76,0.86,0.41,0.73,2.7600000000000002
18228,18.228,-4.27,0.0,0.77,0.9,0.42,0.76,2.8499999999999996
18326,18.326,-2.8,0.0,0.74,0.85,0.44,0.73,2.76
18427,18.427,0.99,4.45,0.75,0.81,0.36,0.67,2.59
18527,18.527,-0.08,0.0,0.71,0.81,0.41,0.74,2.67
18625,18.625,-4.27,0.0,0.71,0.8,0.44,0.74,2.69
18723,18.723,0.3,2.44,0.75,0.85,0.4,0.75,2.75
18823,18.823,0.47,3.08,0.73,0.85,0.38,0.73,2.69
18922,18.922,-0.48,0.0,0.72,0.86,0.42,0.8,2.8
19020,19.02,0.64,3.58,0.76,0.88,0.44,0.74,2.8200000000000003
19120,19.12,1.1,4.69,0.75,0.82,0.34,0.66,2.57
19219,19.219,0.99,4.45,0.69,0.77,0.4,0.7,2.5599999999999996
19318,19.318,-4.27,0.0,0.72,0.8,0.45,0.7,2.67
19417,19.417,0.53,3.26,0.78,0.89,0.43,0.74,2.84
19516,19.516,0.13,1.61,0.72,0.86,0.39,0.74,2.71
19615,19.615,-0.08,0.0,0.69,0.83,0.44,0.79,2.75
19714,19.714,-1.11,0.0,0.74,0.9,0.45,0.77,2.8600000000000003
19815,19.815,1.33,5.16,0.73,0.79,0.4,0.68,2.6
19914,19.914,1.84,6.08,0.78,0.83,0.42,0.68,2.71
20014,20.014,-2.38,0.0,0.7,0.81,0.42,0.72,2.65
20112,20.112,-2.59,0.0,0.75,0.83,0.4,0.72,2.7
20210,20.21,1.04,4.57,0.75,0.91,0.42,0.77,2.85
20310,20.31,-4.27,0.0,0.76,0.9,0.42,0.77,2.85
20408,20.408,-0.48,0.0,0.72,0.82,0.39,0.71,2.64
20506,20.506,0.81,4.04,0.73,0.81,0.44,0.73,2.71
20606,20.606,1.21,4.94,0.79,0.89,0.39,0.7,2.7700000000000005
20706,20.706,-1.32,0.0,0.69,0.82,0.41,0.72,2.6399999999999997
20804,20.804,-3.64,0.0,0.71,0.76,0.41,0.66,2.54
20902,20.902,0.59,3.44,0.75,0.88,0.41,0.73,2.77
21002,21.002,0.81,4.04,0.7,0.85,0.42,0.75,2.7199999999999998
21104,21.104,-3.64,0.0,0.77,0.89,0.44,0.78,2.88
21203,21.203,-1.53,0.0,0.7,0.8,0.4,0.75,2.65
21302,21.302,0.75,3.88,0.75,0.85,0.46,0.76,2.8200000000000003
21401,21.401,1.38,5.27,0.79,0.88,0.39,0.69,2.75
21500,21.5,-2.38,0.0,0.71,0.84,0.4,0.69,2.6399999999999997
21599,21.599,-3.43,0.0,0.77,0.81,0.4,0.68,2.66
21697,21.697,0.99,4.45,0.79,0.94,0.42,0.72,2.87
21796,21.796,0.3,2.44,0.75,0.87,0.36,0.69,2.67
21896,21.896,-1.11,0.0,0.71,0.88,0.43,0.8,2.8200000000000003
21994,21.994,-0.69,0.0,0.78,0.89,0.42,0.76,2.8499999999999996
22092,22.092,1.5,5.49,0.78,0.87,0.37,0.69,2.71
22192,22.192,-0.08,0.0,0.73,0.82,0.41,0.7,2.6599999999999997
22290,22.29,-4.27,0.0,0.73,0.87,0.42,0.73,2.75
22388,22.388,-4.27,0.0,0.74,0.86,0.38,0.72,2.7
22490,22.49,0.36,2.68,0.77,0.91,0.27,0.7,2.6500000000000004
22589,22.589,0.59,3.44,0.69,0.82,0.43,0.73,2.67
22688,22.688,1.5,5.49,0.74,0.79,0.55,0.74,2.8200000000000003
22788,22.788,0.02,0.58,0.77,0.96,0.35,0.79,2.87
22887,22.887,-2.8,0.0,0.72,0.83,0.36,0.69,2.5999999999999996
22985,22.985,0.02,0.58,0.74,0.86,0.43,0.76,2.79
23085,23.085,-1.53,0.0,0.8,0.91,0.33,0.71,2.75
23183,23.183,1.78,5.99,0.69,0.79,0.46,0.69,2.63
23282,23.282,-2.17,0.0,0.71,0.82,0.42,0.71,2.6599999999999997
23382,23.382,-0.9,0.0,0.72,0.85,0.4,0.75,2.7199999999999998
23480,23.48,-2.8,0.0,0.72,0.78,0.38,0.66,2.54
23578,23.578,-0.9,0.0,0.72,0.78,0.36,0.7,2.5599999999999996
23676,23.676,1.21,4.94,0.74,0.85,0.38,0.72,2.6899999999999995
23776,23.776,1.04,4.57,0.71,0.84,0.42,0.77,2.7399999999999998
23878,23.878,-0.9,0.0,0.69,0.87,0.39,0.8,2.75
23977,23.977,-4.27,0.0,0.75,0.9,0.44,0.83,2.92
24076,24.076,-3.85,0.0,0.76,0.86,0.42,0.73,2.77
24174,24.174,1.27,5.05,0.74,0.81,0.4,0.68,2.6300000000000003
24273,24.273,1.44,5.37,0.75,0.86,0.39,0.68,2.68
24373,24.373,0.53,3.26,0.82,0.8,0.37,0.63,2.62
24472,24.472,-3.43,0.0,0.76,0.82,0.37,0.68,2.6300000000000003
24570,24.57,1.1,4.69,0.69,0.71,0.42,0.62,2.44
24670,24.67,-4.27,0.0,0.8,0.76,0.61,0.69,2.86
24768,24.768,1.44,5.37,0.65,0.78,0.31,0.67,2.41
24867,24.867,2.24,6.71,0.62,0.89,0.31,0.74,2.56
24967,24.967,-4.27,0.0,0.8,0.81,0.53,0.72,2.8600000000000003
25065,25.065,-4.27,0.0,0.75,0.84,0.45,0.75,2.79
25163,25.163,-4.27,0.0,0.66,0.8,0.42,0.75,2.63
25266,25.266,-0.27,0.0,0.77,0.86,0.42,0.75,2.8
25364,25.364,0.24,2.18,0.82,0.9,0.32,0.68,2.72
25463,25.463,0.24,2.18,0.76,0.85,0.31,0.71,2.63
25563,25.563,-2.8,0.0,0.73,0.85,0.39,0.74,2.71
25661,25.661,-1.32,0.0,0.73,0.86,0.4,0.75,2.7399999999999998
25759,25.759,-2.17,0.0,0.77,0.88,0.43,0.75,2.83
25859,25.859,-0.27,0.0,0.72,0.85,0.38,0.77,2.7199999999999998
25958,25.958,-2.59,0.0,0.7,0.82,0.39,0.72,2.63
26056,26.056,-1.32,0.0,0.77,0.85,0.39,0.73,2.74
26156,26.156,0.42,2.89,0.76,0.84,0.42,0.73,2.75
26255,26.255,-3.22,0.0,0.69,0.83,0.34,0.71,2.5700000000000003
26354,26.354,-3.22,0.0,0.72,0.85,0.39,0.76,2.7199999999999998
26454,26.454,-1.11,0.0,0.74,0.84,0.43,0.75,2.7600000000000002
26553,26.553,1.21,4.94,0.77,0.86,0.33,0.68,2.64
26655,26.655,-2.8,0.0,0.73,0.87,0.35,0.72,2.67
26754,26.754,-4.27,0.0,0.72,0.83,0.38,0.7,2.63
26852,26.852,1.44,5.37,0.75,0.81,0.43,0.7,2.69
26951,26.951,0.64,3.58,0.71,0.83,0.42,0.76,2.7199999999999998
27051,27.051,-0.08,0.0,0.75,0.84,0.35,0.68,2.62
27149,27.149,0.02,0.58,0.77,0.85,0.4,0.74,2.76
27248,27.248,0.24,2.18,0.76,0.88,0.37,0.74,2.75
27348,27.348,2.0,6.35,0.71,0.79,0.49,0.73,2.7199999999999998
27448,27.448,-1.53,0.0,0.75,0.94,0.33,0.73,2.75
27547,27.547,-4.27,0.0,0.68,0.78,0.42,0.72,2.5999999999999996
27648,27.648,0.13,1.61,0.81,0.87,0.38,0.74,2.8
27747,27.747,0.47,3.08,0.67,0.8,0.48,0.75,2.7
27846,27.846,1.27,5.05,0.76,0.85,0.39,0.71,2.71
27947,27.947,0.02,0.58,0.74,0.88,0.38,0.75,2.75
28049,28.049,-3.85,0.0,0.67,0.8,0.37,0.7,2.54
28147,28.147,0.59,3.44,0.73,0.83,0.43,0.74,2.73
28247,28.247,0.42,2.89,0.73,0.86,0.4,0.76,2.75
28346,28.346,-4.27,0.0,0.75,0.83,0.41,0.74,2.73
28444,28.444,-1.32,0.0,0.75,0.85,0.4,0.72,2.7199999999999998
28544,28.544,0.59,3.44,0.71,0.83,0.39,0.73,2.66
28643,28.643,-3.43,0.0,0.72,0.83,0.42,0.73,2.6999999999999997
28741,28.741,-4.27,0.0,0.72,0.83,0.42,0.71,2.6799999999999997
28840,28.84,-1.11,0.0,0.74,0.86,0.37,0.66,2.6300000000000003
28939,28.939,0.42,2.89,0.72,0.86,0.38,0.72,2.6799999999999997
29038,29.038,-2.59,0.0,0.74,0.88,0.45,0.79,2.8600000000000003
29136,29.136,-3.85,0.0,0.7,0.79,0.39,0.67,2.55
29235,29.235,1.5,5.49,0.69,0.76,0.37,0.65,2.4699999999999998
29337,29.337,1.78,5.99,0.73,0.78,0.32,0.64,2.47
29436,29.436,1.15,4.82,0.74,0.81,0.38,0.63,2.56
29536,29.536,0.99,4.45,0.73,0.77,0.43,0.64,2.57
29635,29.635,-3.01,0.0,0.7,0.76,0.44,0.72,2.62
29733,29.733,-4.27,0.0,0.75,0.88,0.32,0.7,2.65
29832,29.832,1.55,5.59,0.72,0.8,0.44,0.7,2.66
29931,29.931,0.64,3.58,0.73,0.85,0.36,0.71,2.65
30030,30.03,0.18,1.92,0.79,0.85,0.29,0.65,2.58
30130,30.13,0.42,2.89,0.69,0.75,0.44,0.68,2.56
30229,30.229,-4.27,0.0,0.77,0.88,0.35,0.7,2.7
30327,30.327,1.9,6.17,0.74,0.8,0.45,0.72,2.71
30427,30.427,0.47,3.08,0.73,0.87,0.42,0.76,2.7800000000000002
30526,30.526,-1.53,0.0,0.79,0.84,0.32,0.66,2.61
30624,30.624,-0.9,0.0,0.66,0.75,0.46,0.7,2.5700000000000003
30726,30.726,-1.11,0.0,0.7,0.78,0.36,0.63,2.4699999999999998
30824,30.824,0.47,3.08,0.73,0.83,0.42,0.72,2.7
30923,30.923,0.02,0.58,0.79,0.9,0.3,0.71,2.7
31023,31.023,1.44,5.37,0.68,0.75,0.46,0.7,2.59
31122,31.122,-0.48,0.0,0.73,0.91,0.34,0.74,2.72
31220,31.22,-3.22,0.0,0.68,0.77,0.43,0.69,2.5700000000000003
31319,31.319,0.02,0.58,0.83,0.89,0.34,0.75,2.81
31418,31.418,-1.11,0.0,0.8,0.9,0.3,0.68,2.68
31516,31.516,2.07,6.44,0.7,0.75,0.47,0.69,2.61
31616,31.616,0.53,3.26,0.69,0.83,0.46,0.75,2.73
31715,31.715,0.53,3.26,0.8,0.86,0.34,0.68,2.68
31814,31.814,0.18,1.92,0.68,0.75,0.42,0.71,2.56
31915,31.915,-4.27,0.0,0.64,0.73,0.47,0.7,2.54
32013,32.013,0.7,3.74,0.79,0.88,0.4,0.76,2.83
32115,32.115,-4.27,0.0,0.7,0.83,0.4,0.76,2.6899999999999995
32214,32.214,0.99,4.45,0.74,0.87,0.35,0.72,2.6799999999999997
32313,32.313,1.04,4.57,0.61,0.74,0.5,0.74,2.59
32412,32.412,1.1,4.69,0.71,0.79,0.56,0.77,2.83
32512,32.512,0.13,1.61,0.76,0.94,0.37,0.79,2.86
32611,32.611,-1.32,0.0,0.79,0.87,0.31,0.67,2.64
32709,32.709,-2.17,0.0,0.7,0.81,0.44,0.72,2.67
32808,32.808,-4.27,0.0,0.79,0.94,0.29,0.71,2.73
32907,32.907,0.47,3.08,0.77,0.91,0.29,0.69,2.66
33006,33.006,0.53,3.26,0.63,0.72,0.49,0.71,2.55
33105,33.105,-4.27,0.0,0.72,0.8,0.47,0.7,2.69
33204,33.204,-2.59,0.0,0.73,0.83,0.4,0.74,2.7
33302,33.302,-4.27,0.0,0.62,0.71,0.45,0.69,2.4699999999999998
33400,33.4,-3.43,0.0,0.77,0.85,0.42,0.75,2.79
33503,33.503,-4.27,0.0,0.68,0.81,0.42,0.74,2.6500000000000004
33602,33.602,-1.32,0.0,0.84,0.91,0.31,0.73,2.79
33701,33.701,1.1,4.69,0.71,0.82,0.42,0.75,2.6999999999999997
33801,33.801,1.44,5.37,0.73,0.79,0.54,0.76,2.8200000000000003
33900,33.9,-0.69,0.0,0.74,0.92,0.33,0.79,2.7800000000000002
33999,33.999,-2.17,0.0,0.75,0.84,0.32,0.68,2.59
34099,34.099,-1.11,0.0,0.69,0.79,0.47,0.74,2.69
34198,34.198,-4.27,0.0,0.73,0.87,0.34,0.74,2.68
34297,34.297,0.42,2.89,0.82,0.92,0.37,0.77,2.88
34397,34.397,-4.27,0.0,0.78,0.92,0.32,0.74,2.76
34496,34.496,1.9,6.17,0.7,0.72,0.48,0.67,2.57
34595,34.595,-0.08,0.0,0.75,0.95,0.34,0.78,2.8200000000000003
34695,34.695,0.18,1.92,0.82,0.86,0.33,0.67,2.6799999999999997
34794,34.794,0.24,2.18,0.72,0.84,0.36,0.7,2.62
34896,34.896,0.02,0.58,0.78,0.85,0.29,0.66,2.58
34996,34.996,-0.08,0.0,0.67,0.76,0.45,0.71,2.59
35095,35.095,-3.65,0.0,0.79,0.94,0.3,0.73,2.76
35194,35.194,0.47,3.08,0.76,0.89,0.3,0.7,2.65
35294,35.294,1.1,4.69,0.65,0.76,0.46,0.71,2.58
35393,35.393,1.55,5.59,0.72,0.77,0.51,0.73,2.73
35492,35.492,-1.11,0.0,0.75,0.95,0.31,0.77,2.78
35592,35.592,-4.27,0.0,0.72,0.81,0.33,0.64,2.5
35691,35.691,-1.32,0.0,0.7,0.77,0.48,0.67,2.62
35790,35.79,-4.27,0.0,0.69,0.81,0.46,0.76,2.7199999999999998
35890,35.89,0.81,4.04,0.79,0.91,0.42,0.79,2.91
35989,35.989,-2.17,0.0,0.8,0.99,0.29,0.79,2.87
36088,36.088,1.15,4.82,0.73,0.94,0.33,0.75,2.75
36188,36.188,0.81,4.04,0.65,0.88,0.44,0.7,2.67
36291,36.291,-1.11,0.0,0.89,1.09,0.23,0.67,2.88
36390,36.39,-4.27,0.0,0.77,1.04,0.31,0.58,2.7
36490,36.49,0.24,2.18,0.88,1.17,0.25,0.23,2.53
36589,36.589,2.18,6.62,0.89,1.3,0.1,0.0,2.29
36688,36.688,0.58,3.42,0.68,0.56,0.04,0.0,1.2800000000000002
36788,36.788,0.3,2.44,0.34,0.0,0.11,0.0,0.45
36887,36.887,1.61,5.69,0.74,0.0,0.44,0.0,1.18
36986,36.986,-0.69,0.0,0.25,0.09,0.0,0.0,0.33999999999999997
37085,37.085,0.75,3.89,0.51,0.0,0.51,0.0,1.02
37184,37.184,-0.27,0.0,0.52,0.09,0.0,0.0,0.61
37283,37.283,0.81,4.04,0.18,0.05,0.04,0.0,0.26999999999999996
37383,37.383,1.55,5.59,0.46,0.03,0.14,0.0,0.63
37482,37.482,1.73,5.89,0.74,0.0,0.23,0.0,0.97
