36.068 1.4576
36.167 1.5888
36.267 1.5088
36.366 1.3492
36.468 1.641
36.568 1.5
36.667 1.4412
36.766 1.3812
36.866 1.5018
36.965 1.6714
37.064 1.6
37.164 1.5188
37.263 1.5804
37.362 1.6298
37.462 1.5182
37.561 1.6678
37.66 1.4684
37.76 1.471
37.862 1.4604
37.961 1.5624
38.061 1.4616
38.16 1.6298
38.259 1.5568
38.359 1.4976
38.458 1.577
38.557 1.4074
38.657 1.5092
38.756 1.3398
38.855 1.6196
38.955 1.4284
39.054 1.56
39.153 1.4616
39.256 1.433
39.355 1.4628
39.454 1.524
39.554 1.4814
39.653 1.5312
39.752 1.5338
39.852 1.534
39.951 1.5236
40.05 1.5642
40.15 1.4326
40.249 1.5712
40.348 1.4002
40.448 1.4318
40.547 1.6018
40.649 1.3814
40.749 1.5106
40.848 1.5274
40.947 1.3772
41.047 1.647
41.146 1.5246
41.245 1.5848
41.345 1.6724
41.444 1.5606
41.543 1.539
41.643 1.4866
41.742 1.4386
41.841 1.428
41.942 1.5578
42.045 1.4474
42.144 1.5982
42.244 1.5782
42.343 1.4382
42.442 1.5198
42.542 1.6274
42.641 1.666
42.74 1.3544
42.84 1.496
42.939 1.4538
43.038 1.4032
43.138 1.3348
43.237 1.4646
43.336 1.3228
43.44 1.7
43.539 1.5052
43.638 1.3646
43.738 1.3528
43.837 1.5136
43.936 1.4606
44.036 1.6084
44.135 1.5158
44.234 1.4164
44.334 1.4086
44.433 1.3602
44.532 1.3222
44.632 1.562
44.734 1.408
44.834 1.4388
44.934 1.5006
45.033 1.3906
45.133 1.3614
45.233 1.4422
45.332 1.4312
45.431 1.492
45.531 1.5134
45.63 1.3342
45.729 1.3662
45.829 1.4074
45.928 1.417
46.027 1.4968
46.13 1.5578
46.229 1.3962
46.328 1.4984
46.428 1.4074
46.527 1.44
46.626 1.6316
46.726 1.419
46.825 1.363
46.925 1.5134
47.025 1.4116
47.125 1.5718
47.224 1.4804
47.325 1.3922
47.425 1.3818
47.529 1.4826
47.63 1.481
47.729 1.5208
47.83 1.3898
47.929 1.4864
48.028 1.4452
48.128 1.3548
48.227 1.425
48.326 1.3054
48.427 1.286
48.526 1.4994
48.625 1.3756
48.726 1.3242
48.825 1.3344
48.927 1.406
49.027 1.3402
49.135 1.5222
49.235 1.5008
49.335 1.5904
49.434 1.4146
49.534 1.3164
49.634 1.379
49.733 1.5198
49.833 1.5312
49.933 1.5156
50.032 1.396
50.132 1.2972
50.233 1.3988
50.336 1.5996
50.437 1.4446
50.537 1.5692
50.636 1.5128
50.737 1.4928
50.836 1.5108
50.935 1.5222
51.035 1.5614
51.134 1.5554
51.233 1.538
51.334 1.5094
51.433 1.668
51.532 1.5868
51.632 1.3964
51.734 1.7402
51.833 1.508
51.933 1.48
52.032 1.5662
52.131 1.5394
52.232 1.7114
52.332 1.6112
52.431 1.483
52.531 1.5652
52.63 1.526
52.729 1.5676
52.829 1.3074
52.928 1.3748
53.03 1.5292
53.13 1.4434
53.229 1.4188
53.328 1.482
53.428 1.6656
53.527 1.415
53.626 1.451
53.727 1.525
53.826 1.5758
53.925 1.658
54.026 1.695
54.125 1.6944
54.224 1.7854
54.325 1.956
54.427 1.6824
54.528 1.7408
54.627 1.6096
54.726 1.76
54.827 1.9908
54.926 1.6562
55.025 1.7474
55.126 1.548
55.225 1.9986
55.324 1.3404
55.424 2.035
55.523 1.19
55.622 2.1766
55.723 2.5068
55.825 2.2028
55.922 1.3738
56.022 1.605
56.12 1.6708
56.218 1.6998
56.316 1.3992
56.415 1.6116
56.513 1.6508
56.611 1.739
56.71 1.5976
56.808 1.716
56.906 1.8836
57.005 1.9494
57.103 1.7858
57.204 1.6644
57.304 1.6832
57.402 1.6632
57.501 1.462
57.6 1.6226
57.698 1.5228
57.796 1.7236
57.896 1.7314
57.996 1.83
58.094 1.8378
58.193 1.674
58.293 1.6236
58.391 1.6016
58.49 1.7214
58.592 1.4698
58.69 1.5412
58.788 1.6318
58.887 1.5808
58.985 1.5008
59.083 1.6212
59.182 1.6826
59.28 1.7234
59.378 1.4234
59.478 1.4866
59.577 1.5068
59.675 1.699
59.776 1.5886
59.875 1.6194
59.976 1.4782
60.076 1.5194
60.175 1.5574
60.274 1.4584
60.374 1.589
60.473 1.6204
60.572 1.4912
60.672 1.6914
60.77 1.6708
60.868 1.532
60.968 1.5238
61.067 1.6758
61.165 1.7062
61.267 1.4774
61.367 1.41
61.465 1.462
61.563 2.5156
61.662 1.6776
61.76 1.5114
61.859 1.5344
61.959 1.4548
62.058 1.405
62.157 1.5652
62.257 1.7154
62.356 1.554
62.455 1.5452
62.555 1.704
62.656 1.6154
62.755 1.5962
62.855 1.628
62.954 1.558
63.053 1.517
63.153 1.677
63.252 1.5158
63.351 1.5354
63.451 1.7056
63.55 1.763
63.649 1.5916
63.749 1.6014
63.848 1.5924
63.947 1.5844
64.05 1.644
64.149 1.6726
64.248 1.7204
64.348 1.6976
64.447 1.5456
64.546 1.7448
64.645 1.8042
64.744 1.614
64.843 1.5532
64.943 1.6842
65.042 1.5144
65.141 1.66
65.241 1.6264
65.34 1.8032
65.441 1.5578
65.54 1.5048
65.638 1.6394
65.736 1.697
65.835 1.5806
65.933 1.6492
66.031 1.5582
66.129 1.6182
66.228 1.5316
66.326 1.6996
66.424 1.649
66.524 1.675
66.622 1.8176
66.72 1.5668
66.823 1.5956
66.922 1.5608
67.021 1.5506
67.121 1.6344
67.219 1.5844
67.318 1.5232
67.418 1.5068
67.517 1.7398
67.616 1.5552
67.716 1.7328
67.815 1.6546
67.913 1.6064
68.012 1.6376
68.11 1.6164
68.212 1.4938
68.312 1.7128
68.41 1.5348
68.509 1.6466
68.609 1.64
68.708 1.6954
68.807 1.8298
68.907 1.5662
69.006 1.7136
69.105 1.6514
69.206 1.5738
69.305 1.6928
69.404 1.5
69.507 1.6652
69.606 1.8694
69.705 1.7804
69.805 1.7142
69.904 1.7274
70.003 1.856
70.103 1.5342
70.202 1.5588
70.301 1.5182
70.401 2.367
70.5 1.3098
70.598 1.4796
70.697 2.108
70.796 1.6684
70.898 1.7646
70.998 2.5708
71.096 1.3376
71.195 1.5844
71.296 1.6528
71.395 1.6922
71.494 2.2506
71.593 2.0212
71.693 1.707
71.792 2.3334
71.891 1.7882
71.991 2.2306
72.09 1.7812
72.19 1.8988
72.293 2.2648
72.392 2.0996
72.491 1.6728
72.59 1.6852
72.689 1.466
72.79 2.772
72.888 2.002
72.987 1.7372
73.088 1.6844
73.187 1.8634
73.286 2.2906
73.387 1.958
73.486 1.5598
73.585 2.6508
73.688 1.7512
73.787 1.9238
73.886 2.6314
73.986 2.6388
74.085 2.852
74.184 2.5466
74.284 1.8258
74.383 1.6576
74.482 2.3894
74.582 2.108
74.681 1.9752
74.78 1.9068
74.88 2.1026
74.979 2.1538
75.081 2.313
75.181 2.407
75.28 2.4318
75.379 2.7484
75.479 3.1454
75.578 2.1996
75.677 2.6406
75.777 2.6018
75.876 3.155
75.975 2.9
76.075 2.7184
76.174 2.672
76.273 2.855
76.376 2.9136
76.475 1.5538
76.574 3.3076
76.674 3.2188
76.773 2.7024
76.872 2.3772
76.972 2.8992
77.071 2.6604
77.17 3.2946
77.27 2.723
77.369 2.9102
77.468 2.1438
77.568 2.0824
77.67 2.2522
77.769 2.7648
77.869 2.921
77.968 2.3564
78.067 2.5446
78.167 2.9504
78.266 2.2936
78.365 1.972
78.465 2.6922
78.564 2.6698
78.663 1.8768
78.763 3.6594
78.862 1.4858
78.964 1.8192
79.064 2.9048
79.163 1.9942
79.262 2.6846
79.362 1.5932
79.461 2.4706
79.56 2.8268
79.66 2.8296
79.759 2.2784
79.858 2.5318
79.958 2.4084
80.057 2.0574
80.156 2.3416
80.259 2.3188
80.358 1.6336
80.457 2.7978
80.557 2.359
80.656 1.9286
80.755 2.1986
80.855 2.3386
80.954 2.0272
81.053 2.3274
81.153 2.2858
81.252 2.6658
81.351 2.3128
81.451 2.0254
81.553 1.8788
81.652 2.9046
81.752 2.239
81.851 2.3836
81.95 2.4322
82.05 3.4374
82.149 2.0264
82.248 2.5372
82.348 2.5462
82.447 2.615
82.546 2.524
82.646 2.5726
82.745 2.7142
82.847 2.3258
82.947 3.418
83.046 3.872
83.145 2.592
83.245 3.1706
83.344 2.7206
83.443 3.0468
83.543 2.7894
83.642 2.823
83.741 1.7608
83.841 2.5362
83.94 1.5364
84.039 2.6332
84.139 3.0248
84.241 2.1456
84.34 2.8214
84.44 2.6476
84.539 1.9302
84.638 2.3204
84.738 1.7838
84.837 1.547
84.936 2.5056
85.036 1.659
85.135 2.0666
85.234 2.5212
85.334 2.4836
85.433 2.223
85.535 1.7114
85.635 2.0806
85.734 2.0716
85.833 2.3286
85.933 2.713
86.033 2.434
86.132 2.679
86.232 1.515
86.331 2.2568
86.43 2.4974
86.53 2.0946
86.629 2.1282
86.728 2.7116
86.831 1.8492
86.93 2.6868
87.029 2.7472
87.129 2.3242
87.228 2.352
87.327 2.5266
87.427 2.181
87.526 3.0952
87.625 1.9024
87.725 3.159
87.824 1.9242
87.923 2.4482
88.023 2.5754
88.135 2.7598
88.236 2.0918
88.337 2.7082
88.438 3.566
88.54 2.7576
88.641 2.501
88.742 2.595
88.844 2.3308
88.945 2.997
89.047 1.9296
89.148 3.1036
89.249 2.577
89.351 2.6128
89.455 3.009
89.558 2.5834
89.659 2.806
89.76 2.3188
89.862 2.8196
89.963 2.9678
90.064 3.3182
90.166 2.7738
90.267 2.6078
90.369 2.3314
90.47 1.844
90.571 2.3238
90.673 2.85
90.777 2.5018
90.88 2.1498
90.981 3.1014
91.082 2.9072
91.184 2.2812
91.285 2.8008
91.386 2.3866
91.488 2.5704
91.589 2.2472
91.691 2.4508
91.792 2.1276
91.893 3.0608
91.995 2.3782
92.099 3.5258
92.201 2.1644
92.303 2.4254
92.404 3.0158
92.506 2.9812
92.607 2.6514
92.708 3.4416
92.81 2.8194
92.911 2.2806
93.014 3.6276
93.115 2.4728
93.216 2.4022
93.318 3.1086
93.421 3.2308
93.523 2.6804
93.625 3.8414
93.726 2.9416
93.828 2.9934
93.929 3.5588
94.03 2.2334
94.132 2.4534
94.233 2.6636
94.336 3.2718
94.437 2.5956
94.538 2.6008
94.64 3.574
94.741 2.9274
94.846 2.7392
94.948 2.9338
95.049 2.0656
95.151 3.0878
95.252 3.3022
95.353 2.4334
95.455 3.1442
95.556 2.9134
95.659 2.7962
95.76 3.0456
95.861 2.3268
95.963 2.8086
96.064 2.4704
96.169 2.249
96.271 3.1636
96.372 2.4002
96.474 2.019
96.575 3.037
96.676 2.8144
96.778 2.7102
96.879 2.3782
96.982 3.0264
97.083 3.0486
97.184 2.4974
97.286 2.5162
97.387 2.4006
97.491 2.7484
97.593 2.5666
97.694 2.6044
97.796 3.0728
97.897 2.2188
97.998 2.3726
98.1 2.901
98.201 2.8926
98.304 2.3368
98.405 2.7684
98.506 2.4988
98.608 2.9202
98.709 2.4016
98.814 2.5978
98.916 3.3374
99.017 1.8314
99.119 3.241
99.22 2.2008
99.321 3.3194
99.423 2.4934
99.524 3.2672
99.627 2.345
99.728 2.7952
99.829 2.4498
99.931 2.822
100.032 2.0364
100.137 3.2114
100.239 2.9402
100.34 2.2706
100.442 3.7426
100.543 3.2606
100.644 2.5708
100.746 3.1254
100.847 2.2136
100.95 3.1474
101.051 3.0296
101.152 3.0258
101.254 2.5106
101.355 2.311
101.46 4.0072
101.562 3.1808
101.663 2.721
101.765 2.4756
101.866 2.5468
101.967 2.4692
102.069 2.7976
102.17 2.8254
102.272 2.6894
102.373 3.1428
102.474 2.677
102.576 2.1748
102.677 3.1
102.782 2.1952
102.884 3.0836
102.985 2.9144
103.087 3.0118
103.188 2.0454
103.289 2.645
103.391 3.108
103.492 2.421
103.595 2.2174
103.696 3.0972
103.797 2.1124
103.899 2.5374
104 2.8152
104.099 2.3652
104.201 2.6882
104.302 1.913
104.404 2.5648
104.506 2.7
104.607 2.7926
104.709 2.3116
104.821 2.6382
104.923 2.8564
105.024 3.0108
105.125 2.4772
105.227 3.1628
105.331 2.8476
105.433 2.9112
105.534 2.487
105.635 3.046
105.737 2.6354
105.838 2.593
105.94 2.269
106.042 2.7562
106.143 2.58
106.245 3.6642
106.346 2.7234
106.447 2.4556
106.549 3.1142
106.653 2.3834
106.755 2.7794
106.856 2.764
106.957 3.0496
107.059 2.631
107.16 2.6528
107.262 1.854
107.364 2.706
107.465 1.8264
107.567 2.5088
107.668 2.334
107.769 2.3712
107.871 2.0668
107.975 3.0144
108.077 1.6704
108.178 2.6068
108.279 2.312
108.381 1.9086
108.482 2.235
108.584 2.4134
108.686 2.3344
108.787 2.2612
108.889 2.9006
108.99 2.0256
109.091 2.257
109.193 3.0004
109.297 1.9338
109.399 3.2768
109.5 2.3256
109.601 2.398
109.703 2.6898
109.804 3.0718
109.905 2.8994
110.007 3.0566
110.108 2.3582
110.21 1.855
110.311 3.3392
110.412 3.006
110.514 3.5094
110.613 1.6918
110.714 2.2948
110.816 1.8882
110.917 2.5862
111.019 2.4952
111.12 2.714
111.221 2.2196
111.323 2.5148
111.424 2.8742
111.525 2.9952
111.627 2.2932
111.728 3.0918
111.833 2.195
111.934 2.1494
112.035 2.8656
112.137 1.8674
112.238 2.7482
112.34 2.0122
112.442 2.7776
112.543 2.1386
112.645 2.1686
112.746 2.1036
112.847 2.7418
112.949 2.1474
113.05 2.723
113.155 2.6362
113.256 2.2338
113.357 2.497
113.459 1.9368
113.56 1.6128
113.662 2.0012
113.764 1.904
113.865 1.9598
113.967 2.491
114.068 2.7534
114.169 2.0772
114.271 2.7382
114.373 2.4706
114.479 2.5868
114.58 2.6026
114.681 2.6824
114.783 1.7564
114.884 2.1152
114.987 1.8658
115.088 2.811
115.189 2.3184
115.291 2.839
115.392 2.2174
115.494 2.4548
115.596 2.233
115.697 2.7542
115.803 2.6104
115.904 3.354
116.005 3.0098
116.107 2.4886
116.208 3.0824
116.31 1.9862
116.411 2.1434
116.512 2.8538
116.614 2.5846
116.715 2.4434
116.816 2.2304
116.918 2.6978
117.019 2.9032
117.12 2.3092
117.221 2.0858
117.322 1.9426
117.424 2.278
117.525 2.9664
117.627 2.519
117.729 3.3712
117.831 3.1336
117.934 2.7026
118.035 2.6582
118.136 3.0618
118.239 2.2992
118.344 2.8096
118.446 2.2464
118.547 3.3794
118.648 2.9494
118.75 2.7094
118.851 2.3694
118.953 2.956
119.055 2.393
119.156 3.0478
119.258 2.3408
119.359 2.2646
119.46 2.4532
119.562 2.2118
119.667 2.3706
119.77 3.1556
119.872 2.3756
119.974 3.0664
120.077 2.5928
120.179 3.0072
120.282 2.1548
120.384 3.2696
120.486 2.552
120.589 2.5138
120.691 2.84
120.794 2.1362
120.896 2.8864
121.003 2.6928
121.105 3.0604
121.207 2.5712
121.31 2.3864
121.412 2.3786
121.515 2.1892
121.617 3.2894
121.719 2.9144
121.822 1.8994
121.924 3.2146
122.027 2.1768
122.129 2.6544
122.231 2.035
122.337 2.3104
122.439 2.7714
122.542 2.8266
122.644 2.6614
122.746 3.4948
122.849 2.242
122.951 3.4162
123.054 2.038
123.156 3.0704
123.258 2.9136
123.361 2.9042
123.463 2.8606
123.566 2.626
123.666 2.5246
123.768 1.8866
123.871 2.6056
123.973 2.0754
124.076 1.8372
124.178 2.9746
124.28 2.8412
124.383 2.7378
124.485 2.695
124.588 1.6898
124.69 2.6094
124.792 2.4812
124.898 2.0318
125 2.2554
125.103 2.3086
125.205 2.1268
125.307 2.4596
125.41 2.4678
125.512 2.1436
125.615 2.7118
125.717 2.2534
125.819 2.1428
125.922 2.9508
126.024 2.789
126.127 2.573
126.232 2.7174
126.336 2.8844
126.438 1.9286
126.54 2.362
126.643 2.6316
126.745 1.9014
126.848 2.4608
126.95 2.598
127.052 2.7916
127.155 2.935
127.257 2.1884
127.36 3.3364
127.462 2.6572
127.567 2.9656
127.67 2.4006
127.772 2.974
127.875 3.3686
127.977 3.0744
128.079 2.2246
128.182 2.2962
128.284 2.396
128.387 3.1026
128.489 2.6692
128.591 2.4268
128.694 2.7594
128.796 2.1918
128.902 3.2044
129.004 2.8276
129.107 2.8584
129.21 3.2468
129.312 2.3264
129.415 2.5408
129.517 2.3898
129.62 3.0226
129.723 2.771
129.825 2.177
129.928 2.6126
130.03 2.1916
130.132 2.398
130.233 2.2034
130.335 2.5212
130.438 2.3094
130.54 1.7782
130.643 3.0972
130.746 2.1268
130.848 2.677
130.951 2.3794
131.053 2.1478
131.156 2.091
131.259 2.2236
131.361 2.3724
131.467 2.8606
131.569 3.1168
131.672 2.1334
131.774 2.493
131.876 2.5364
131.979 2.5478
132.081 2.6394
132.184 2.461
132.286 1.9248
132.388 2.585
132.491 1.9444
132.593 2.5952
132.696 2.3708
132.801 2.1786
132.904 2.2382
133.007 2.7646
133.109 2.9106
133.212 1.8904
133.314 2.5884
133.417 2.896
133.52 2.847
133.622 3.0016
133.725 2.1474
133.827 2.7406
133.931 1.9698
134.033 1.7562
134.138 2.2132
134.241 2.2476
134.343 2.769
134.446 2.7798
134.548 2.7062
134.65 2.3202
134.753 2.5164
134.855 1.9802
134.958 2.2728
135.06 2.5618
135.162 2.5396
135.265 2.6764
135.367 2.4788
135.473 2.3542
135.575 2.8348
135.678 2.379
135.781 3.3602
135.883 1.662
135.986 2.3454
136.088 1.4044
136.192 2.955
136.294 2.4028
136.396 2.6938
136.499 2.4498
136.601 2.3212
136.704 2.0138
136.804 2.6764
136.906 2.5532
137.009 2.0778
137.111 1.8904
137.214 2.3562
137.317 2.6776
137.419 2.0434
137.522 2.2094
137.624 2.1252
137.728 2.5504
137.83 1.619
137.932 2.6426
138.038 2.8588
138.14 2.5182
138.243 2.9164
138.345 2.6028
138.447 2.3494
138.55 2.2236
138.652 3.0886
138.755 3.0608
138.857 3.349
138.959 3.306
139.062 2.7444
139.164 3.0272
139.267 2.8252
139.372 2.6406
139.475 1.971
139.578 2.7158
139.68 2.7266
139.783 2.1234
139.885 2.4354
139.988 2.2364
140.091 1.8768
140.193 3.2084
140.296 2.0882
140.398 2.8802
140.502 2.5464
140.604 2.2732
140.709 2.6104
140.81 2.4378
140.911 2.3266
141.014 2.8936
141.115 2.5676
141.216 2.6056
141.318 2.2036
141.419 2.0592
141.52 2.4764
141.622 2.8352
141.723 2.4026
141.825 2.4928
141.926 2.5286
142.03 2.94
142.132 1.81
142.233 2.9748
142.336 1.968
142.437 2.557
142.538 2.8962
142.64 1.9646
142.741 2.699
142.842 1.9086
142.944 3.0406
143.045 2.0538
143.147 2.4264
143.248 2.5846
143.347 2.7098
143.449 2.3138
143.55 2.8264
143.651 1.955
143.753 2.5662
143.854 2.757
143.956 3.2622
144.058 2.4242
144.159 1.712
144.261 2.1514
144.362 3.1478
144.463 3.4972
144.568 2.9388
144.669 1.963
144.771 2.5758
144.872 2.9824
144.973 2.4612
145.075 3.1024
145.176 2.4454
145.278 2.4018
145.38 3.1716
145.481 2.4976
145.583 2.1936
145.684 2.6326
145.785 2.4718
145.89 2.7364
145.991 2.0698
146.093 2.1516
146.194 2.6388
146.295 2.6332
146.397 2.1106
146.498 2.4928
146.6 1.9422
146.702 2.4246
146.803 2.491
146.905 1.9124
147.006 2.2858
147.107 3.1348
147.212 2.0978
147.313 2.8162
147.415 2.5358
147.516 2.3242
147.617 1.81
147.719 2.5856
147.82 2.3618
147.921 1.969
148.023 2.516
148.124 2.7122
148.226 2.6794
148.327 2.3386
148.428 2.4596
148.533 2.127
148.634 2.554
148.736 3.0704
148.837 3.2512
148.938 2.5846
149.04 3.6772
149.141 1.6894
149.242 2.8602
149.344 2.5822
149.445 2.1898
149.547 2.2274
149.648 2.1864
149.749 2.4878
149.849 2.6524
149.95 3.3206
150.051 2.5424
150.153 2.7716
150.254 2.2202
150.356 2.3092
150.458 2.243
150.559 2.3718
150.661 2.6204
150.762 2.5516
150.863 2.3418
150.965 2.346
151.069 2.2496
151.171 2.3154
151.272 2.336
151.373 2.1408
151.475 2.6046
151.576 2.2716
151.678 2.5162
151.78 2.5272
151.881 2.9328
151.983 2.0452
152.084 2.2972
152.185 2.6322
152.287 2.4742
152.391 2.4372
152.493 2.1894
152.594 1.7528
152.695 3.05
152.797 1.9512
152.898 2.7998
153 2.1232
153.102 2.4992
153.203 2.089
153.305 2.3754
153.406 2.1368
153.507 2.4362
153.609 2.2116
153.713 2.3864
153.815 1.5582
153.916 2.17
154.017 2.0876
154.119 2.1338
154.22 2.6608
154.321 2.3664
154.423 3.5458
154.524 2.732
154.626 2.8636
154.727 2.1716
154.828 2.6732
154.93 2.7382
155.034 2.187
155.136 2.2432
155.237 1.9848
155.338 3.1682
155.44 2.9874
155.541 2.2578
155.642 2.4464
155.744 2.935
155.845 2.0618
155.947 2.2016
156.048 2.5504
156.149 2.0656
156.251 2.8392
156.35 2.5988
156.451 2.3378
156.553 3.3832
156.654 2.7352
156.756 2.4954
156.858 2.6898
156.959 2.5866
157.061 2.5476
157.162 2.2806
157.263 2.398
157.365 2.4668
157.466 2.2778
157.571 1.9588
157.672 2.0002
157.773 2.5916
157.875 2.5674
157.976 2.4178
158.078 1.987
158.18 1.8298
158.281 2.3678
158.383 2.521
158.484 2.136
158.585 2.4728
158.687 2.1366
158.788 2.8018
158.893 2.0038
158.994 2.6548
159.095 2.4638
159.197 2.3626
159.298 2.1636
159.4 2.4856
159.502 2.6944
159.603 2.2064
159.705 2.342
159.806 2.896
159.907 2.4114
160.009 2.691
160.11 2.9906
160.215 1.728
160.316 2.206
160.417 1.908
160.519 2.356
