0.000000	-5.406587	0.130911	0.000000	0.000000	0.000000	-0.030969	0.000836	0.016124
0.010000	-5.165030	-0.006733	0.000000	0.000000	0.000000	-0.000545	-99.985786	-99.990807
0.020000	-5.363787	0.243047	0.000000	0.000000	0.000000	-0.034446	-99.995155	-100.001015
0.030000	-5.458342	0.263636	0.000000	0.000000	0.000000	-0.082259	-99.993584	-99.984589
0.040000	-5.815124	-0.158693	0.000000	0.000000	0.000000	-0.032926	-99.992188	-100.009262
0.050000	-4.906269	-0.474321	0.000000	0.000000	0.000000	0.085597	-99.989037	-100.000107
0.060000	-5.557089	-0.065513	0.000000	0.000000	0.000000	0.017971	-100.006821	-99.996880
0.070000	-5.539016	0.072080	0.000000	0.000000	0.000000	-0.008082	-100.005447	-100.006195
0.080000	-5.413507	-0.046667	0.000000	0.000000	0.000000	-0.079845	-99.994057	-100.007233
0.090000	-5.410165	0.148556	0.000000	0.000000	0.000000	-0.116926	-99.990173	-100.006302
0.100000	-5.514484	0.146514	0.000000	0.000000	0.000000	-0.045343	-100.001709	-99.984299
0.110000	-5.553322	-0.143514	0.000000	0.000000	0.000000	0.049543	-100.000671	-100.003571
0.120000	-5.435374	0.626738	0.000000	0.000000	0.000000	-0.039054	-100.013374	-100.006813
0.130000	-5.494212	0.292820	0.000000	0.000000	0.000000	0.009201	-99.996696	-100.017395
0.140000	-5.413485	-0.057539	0.000000	0.000000	0.000000	-0.043508	-100.014107	-99.987198
0.150000	-5.419390	-0.403853	0.000000	0.000000	0.000000	-0.020846	-99.998566	-100.006599
0.160000	-5.342572	0.070904	0.000000	0.000000	0.000000	0.058576	-100.003479	-99.996086
0.170000	-5.182660	0.210627	0.000000	0.000000	0.000000	-0.034681	-100.001488	-100.002838
0.180000	-5.852477	0.244300	0.000000	0.000000	0.000000	0.074909	-99.992783	-99.994804
0.190000	-5.586162	-0.429842	0.000000	0.000000	0.000000	0.081054	-100.002953	-99.994904
0.200000	-5.527086	-0.091970	0.000000	0.000000	0.000000	0.045577	-100.014259	-99.990211
0.210000	-5.698895	0.202585	0.000000	0.000000	0.000000	-0.032428	-100.004822	-99.998955
0.220000	-5.672747	-0.171922	0.000000	0.000000	0.000000	0.004192	-99.987114	-100.001076
0.230000	-5.573159	0.075745	0.000000	0.000000	0.000000	-0.090002	-100.004143	-99.993584
0.240000	-4.978659	-0.459635	0.000000	0.000000	0.000000	-0.063327	-99.998405	-100.019821
0.250000	-5.738800	0.060724	0.000000	0.000000	0.000000	-0.001891	-100.001442	-99.986839
0.260000	-5.632254	0.033033	0.000000	0.000000	0.000000	0.033728	-99.997391	-99.988113
0.270000	-5.653438	0.125716	0.000000	0.000000	0.000000	0.049260	-99.982948	-100.003700
0.280000	-5.195029	-0.296734	0.000000	0.000000	0.000000	-0.005035	-100.004288	-100.001968
0.290000	-5.873522	-0.019893	0.000000	0.000000	0.000000	0.050354	-100.014626	-100.012794
0.300000	-5.480136	0.133263	0.000000	0.000000	0.000000	-0.051977	-100.011673	-99.993752
0.310000	-5.376384	0.005794	0.000000	0.000000	0.000000	0.014837	-99.993584	-100.006538
0.320000	-5.818987	-0.011927	0.000000	0.000000	0.000000	0.054306	-99.995193	-100.000931
0.330000	-5.756990	0.493146	0.000000	0.000000	0.000000	0.124896	-99.995346	-99.999733
0.340000	-5.378823	0.531622	0.000000	0.000000	0.000000	-0.090599	-100.013763	-100.001457
0.350000	-5.419729	0.091729	0.000000	0.000000	0.000000	-0.092384	-99.992485	-100.025688
0.360000	-5.427465	0.516406	0.000000	0.000000	0.000000	0.056712	-99.988441	-100.008163
0.370000	-5.504602	-0.018274	0.000000	0.000000	0.000000	-0.026718	-99.998146	-99.997108
0.380000	-5.622680	0.173874	0.000000	0.000000	0.000000	0.085320	-99.984016	-99.995720
0.390000	-5.480741	0.119184	0.000000	0.000000	0.000000	-0.045896	-100.003716	-99.988136
0.400000	-5.357587	0.096072	0.000000	0.000000	0.000000	0.123164	-100.024574	-100.005287
0.410000	-5.828353	-0.026026	0.000000	0.000000	0.000000	-0.015031	-100.004692	-99.999710
0.420000	-5.368851	-0.113188	0.000000	0.000000	0.000000	-0.073979	-100.004776	-100.012634
0.430000	-5.612198	0.210928	0.000000	0.000000	0.000000	-0.089173	-100.003448	-99.999390
0.440000	-5.574366	-0.168174	0.000000	0.000000	0.000000	0.025911	-100.005081	-99.994431
0.450000	-5.367095	-0.252599	0.000000	0.000000	0.000000	0.003471	-99.992210	-100.017441
0.460000	-5.399251	0.104100	0.000000	0.000000	0.000000	0.098679	-100.002686	-100.011627
0.470000	-5.483183	-0.339585	0.000000	0.000000	0.000000	0.026522	-100.012535	-100.009109
0.480000	-5.301558	-0.112102	0.000000	0.000000	0.000000	0.012454	-100.010139	-99.982979
0.490000	-5.693588	0.013979	0.000000	0.000000	0.000000	0.053333	-99.996658	-100.000572
0.500000	-5.857742	-0.042243	0.000000	0.000000	0.000000	0.003779	-0.006007	0.677120
0.510000	-5.592975	-0.322694	0.000000	0.000000	0.000000	-0.026734	-100.003326	-99.987984
0.520000	-5.389430	-0.293642	0.000000	0.000000	0.000000	-0.034666	-100.011589	-99.995880
0.530000	-5.509249	0.093601	0.000000	0.000000	0.000000	0.101789	-99.999222	-99.996429
0.540000	-5.193525	0.041051	0.000000	0.000000	0.000000	0.066730	-99.985306	-99.974281
0.550000	-5.608540	-0.332761	0.000000	0.000000	0.000000	0.092841	-99.978462	-100.026009
0.560000	-5.721648	-0.168094	0.000000	0.000000	0.000000	-0.016234	-100.016266	-99.986351
0.570000	-5.966180	0.124224	0.000000	0.000000	0.000000	0.028688	-99.973938	-99.989250
0.580000	-5.499178	0.031067	0.000000	0.000000	0.000000	-0.057387	-99.984711	-100.002853
0.590000	-5.771258	-0.022240	0.000000	0.000000	0.000000	-0.112011	-99.993645	-99.995758
0.600000	-5.282203	-0.064376	0.000000	0.000000	0.000000	0.095028	-99.994858	-100.007645
0.610000	-5.553619	0.170642	0.000000	0.000000	0.000000	0.067018	-100.000832	-99.999901
0.620000	-5.903552	-0.047291	0.000000	0.000000	0.000000	-0.011702	-100.002235	-100.013641
0.630000	-5.697060	0.026635	0.000000	0.000000	0.000000	0.020116	-99.996460	-100.004379
0.640000	-5.706553	-0.059688	0.000000	0.000000	0.000000	0.053644	-99.998688	-100.011467
0.650000	-5.618804	-0.336345	0.000000	0.000000	0.000000	-0.009105	-99.978386	-99.991470
0.660000	-5.777088	-0.095742	0.000000	0.000000	0.000000	-0.114766	-100.006935	-100.005699
0.670000	-5.535105	-0.152502	0.000000	0.000000	0.000000	0.081426	-99.976875	-99.982994
0.680000	-5.739008	-0.312934	0.000000	0.000000	0.000000	-0.002381	-100.001053	-99.971382
