0.000000	-0.000010	0.000546
0.010000	-0.000002	0.001679
0.020000	-0.000029	0.003329
0.030000	-0.000069	0.005519
0.040000	-0.000095	0.008247
0.050000	-0.000130	0.011519
0.060000	-0.000173	0.015373
0.070000	-0.000259	0.019800
0.080000	-0.000354	0.024780
0.090000	-0.000472	0.030310
0.100000	-0.000626	0.036364
0.110000	-0.000747	0.043009
0.120000	-0.000846	0.050216
0.130000	-0.000946	0.058019
0.140000	-0.001093	0.066355
0.150000	-0.001297	0.075227
0.160000	-0.001480	0.084667
0.170000	-0.001670	0.094647
0.180000	-0.001827	0.105186
0.190000	-0.002001	0.116284
0.200000	-0.002166	0.127943
0.210000	-0.002315	0.140157
0.220000	-0.002440	0.152928
0.230000	-0.002587	0.166233
0.240000	-0.002728	0.180132
0.250000	-0.002879	0.194584
0.260000	-0.003020	0.209595
0.270000	-0.003132	0.225157
0.280000	-0.003240	0.241295
0.290000	-0.003358	0.257986
0.300000	-0.003477	0.275233
0.310000	-0.003572	0.293050
0.320000	-0.003625	0.311407
0.330000	-0.003719	0.330287
0.340000	-0.003806	0.349723
0.350000	-0.003874	0.369720
0.360000	-0.003953	0.390272
0.370000	-0.004060	0.411375
0.380000	-0.004168	0.433015
0.390000	-0.004279	0.455226
0.400000	-0.004393	0.478003
0.410000	-0.004520	0.501325
0.420000	-0.004651	0.525189
0.430000	-0.004802	0.549590
0.440000	-0.004943	0.574554
0.450000	-0.005098	0.600074
0.460000	-0.005276	0.626164
0.470000	-0.005483	0.652820
0.480000	-0.005713	0.680043
0.490000	-0.005951	0.707802
0.500000	-0.006184	0.736123
0.510000	-0.006414	0.764970
0.520000	-0.006618	0.794358
