Time,rax,ray,raz,rgx,rgy,rgz
1.414,-0.003296313105792724,-0.0024503805516951464,0.9039211364934591,-4.2414539337124815,-4.7644557852433005,-0.5858933526237692
1.442,-0.0020875573689024766,-0.004045800501541042,0.9035646695395082,-4.236776303374983,-4.784050713857546,-0.5780848660216082
1.471,-0.0018977794262749787,-0.004587091365037311,0.905058790490462,-4.234342093977257,-4.793682467143223,-0.5764407872923711
1.499,-0.002634344932977253,-0.004170083059124828,0.9045989004458745,-4.228492812706597,-4.797893151948385,-0.58312798844761
1.527,-0.00330394993907023,-0.00288189369011348,0.9041808185871586,-4.226811647915088,-4.823539229043986,-0.5864799894978273
1.556,-0.003003590853700209,-0.004438085172830437,0.9047098350792351,-4.229828770831898,-4.802308390039987,-0.5904363540889339
1.588,-0.0027305371397274626,-0.0049437137934822155,0.905190759162941,-4.239844337119907,-4.810280354581806,-0.5985785037172127
1.616,-0.0033913973997522382,-0.0035851943577111054,0.90471887196631,-4.251676670109006,-4.816618504165278,-0.594162276106557
1.645,-0.003992179454320216,-0.004168358507010096,0.9042898836057363,-4.251524245553642,-4.817835003786616,-0.5883293419150518
1.674,-0.0036292540493820147,-0.004698507733645541,0.9048089850961238,-4.238658405048765,-4.818940912533288,-0.5893903108318653
1.702,-0.003299321863074559,-0.005180461576041401,0.9052808955419308,-4.23878036822615,-4.825400829575716,-0.5903548280289684
1.731,-0.0029993835118859624,-0.004709510523674001,0.9048008141290279,-4.249800334751045,-4.8312734814324685,-0.6012316618445168
1.759,-0.001817621374441784,-0.004281373203340001,0.9052734673900253,-4.251636667955495,-4.823884983120426,-0.594756056222288
1.787,-0.001652383067674349,-0.003892157457581819,0.9066122430818412,-4.251487879959541,-4.815349984654932,-0.5888691420202619
1.816,-0.0015021664251584992,-0.004447415870528926,0.906920220983492,-4.261352618145037,-4.799409076959029,-0.5871537654729653
1.845,-0.00227469675014409,-0.0040431053368444785,0.9072002008940836,-4.253956925586397,-4.79855370632639,-0.5910488777026957
1.873,-0.0020679061364946272,-0.004584641215313162,0.9074547280855305,-4.252688114169452,-4.8032306421149,-0.5873171615479051
1.902,-0.0018799146695405702,-0.005076946559375601,0.9076861164413914,-4.260625558335866,-4.793846038286273,-0.5857428741344591
1.931,-0.001709013335945973,-0.0046154059630687284,0.9078964694921741,-4.260568689396242,-4.794405489351157,-0.6043117037585991
1.961,-0.0015536484872236116,-0.0051049145118806614,0.9089967904474309,-4.248698808542038,-4.793095899410143,-0.6075560943259992
1.99,-0.0014124077156578286,-0.005549922283527874,0.9090879913158463,-4.256089825947307,-4.7837235449183115,-0.5923237221145448
2.019,-0.002193097923325299,-0.0050453838941162486,0.9091709011962239,-4.250990750861188,-4.795203222653011,-0.5884761110132225
2.048,-0.0029028162939320895,-0.00549580354010568,0.909246273814749,-4.2409006826010796,-4.782002929684555,-0.5858873736483841
2.076,-0.0026389239035746266,-0.00499618503645971,0.9093147943770445,-4.247182438728254,-4.76454811789505,-0.5898976124076218
2.105,-0.0023990217305223877,-0.004541986396781554,0.9093770857973132,-4.236529489752958,-4.775043743540954,-0.5853614658251107
2.134,-0.003090019755020352,-0.0050381694516195945,0.9094337143611939,-4.2341177179572345,-4.762767039582686,-0.5948740598410097
2.162,-0.003718199777291229,-0.004580154046926904,0.9103942857829035,-4.235561561779304,-4.771606399620623,-0.5871582362190998
2.191,-0.004289272524810208,-0.004163776406297185,0.9103584416208214,-4.247783237981185,-4.77600581783693,-0.5928711238355452
2.22,-0.0038993386589183704,-0.0037852512784519866,0.9103258560189285,-4.249802943619259,-4.7863689253062995,-0.6089737489414047
2.248,-0.0035448533262894275,-0.004350228434956352,0.9102962327444805,-4.260729948744781,-4.781244477551181,-0.6163397717649133
2.277,-0.004131684842081298,-0.004863844031778501,0.9102693024949823,-4.24793631704071,-4.792949525046528,-0.6075816106953756
2.308,-0.003756077129164816,-0.00442167639252591,0.9102448204499839,-4.2517602882188275,-4.79813593186048,-0.5968923733594323
2.336,-0.004323706481058924,-0.004928796720478099,0.9102225640454399,-4.263418443835298,-4.800123574418618,-0.6035385212358476
2.365,-0.004839733164599021,-0.004480724291343726,0.909293240041309,-4.264016767122998,-4.7982941585623795,-0.6177622920325887
2.394,-0.004399757422362746,-0.004073385719403387,0.9093574909466445,-4.2600152428390885,-4.800267416874891,-0.6152384473023533
2.422,-0.0039997794748752235,-0.004612168835821261,0.909415900860586,-4.260013857126444,-4.7993340153408095,-0.6238531339112303
2.451,-0.0036361631589774757,-0.005101971668928419,0.9094690007823509,-4.260921688296767,-4.798485468491645,-0.6180483035556639
2.48,-0.0042146937808886144,-0.005547246971753108,0.9095172734385009,-4.257201534815242,-4.8077140622651315,-0.6254984577778762
2.508,-0.0047406307098987405,-0.005042951792502825,0.9095611576713645,-4.259274122559311,-4.820649147513756,-0.619544052525342
2.537,-0.004309664281726127,-0.004584501629548023,0.9096010524285132,-4.251158293235737,-4.812408315921596,-0.6086764113866744
2.566,-0.003917876619751025,-0.005076819663225474,0.9087282294804665,-4.25105299385067,-4.807643923565087,-0.6078876467151585
2.594,-0.003561706017955477,-0.005524381512023158,0.9088438449822422,-4.240957267136972,-4.797858112331897,-0.6198978606501441
2.622,-0.003237914561777706,-0.005022165010930143,0.9089489499838566,-4.250870242851793,-4.797143738483543,-0.6180889642274037
2.651,-0.002943558692525187,-0.0054746954644819485,0.9090444999853241,-4.261700220774357,-4.811039762257766,-0.6073536038430942
2.682,-0.00267596244775017,-0.0049769958768017715,0.9091313636230219,-4.268818382522143,-4.810945238416151,-0.6003214580391766
2.711,-0.0033417840434092454,-0.0045245417061834286,0.9101194214754744,-4.266198529565584,-4.820859307651046,-0.5857467800356151
2.74,-0.003037985494008405,-0.004113219732894025,0.910108564977704,-4.26108957233235,-4.813508461500951,-0.5897698000323773
2.768,-0.0027618049945530953,-0.004648381575358205,0.9091896045251854,-4.260081429393045,-4.805007692273591,-0.5879725454839794
2.797,-0.0025107318132300866,-0.005134892341234731,0.9092632768410777,-4.26098311763004,-4.810916083885083,-0.5881568595308903
2.825,-0.002282483466572806,-0.004668083946577028,0.909330251673707,-4.259075561481855,-4.803560076259165,-0.5910516904826275
2.853,-0.002984075878702551,-0.005152803587797298,0.9093911378851881,-4.260977783165322,-4.809600069326513,-0.5882288095296614
2.882,-0.0036218871624568647,-0.005593457807088452,0.9094464889865347,-4.2654343483321115,-4.81418188120592,-0.5974807359360558
2.911,-0.003292624693142604,-0.005084961642807684,0.909496808169577,-4.282213043938283,-4.817438073823563,-0.6022552144873234
2.939,-0.0029932951755841856,-0.00462269240255244,0.9095425528814336,-4.276557312671166,-4.818580067112331,-0.6029592858975668
2.968,-0.0036302683414401685,-0.005111538547774945,0.9095841389831214,-4.265961193337423,-4.830527333738482,-0.5990538962705152
2.997,-0.004209334855854698,-0.005555944134340859,0.9096219445301104,-4.277237448488567,-4.81866121248953,-0.602776269336832
3.025,-0.003826668050776998,-0.005959949213037144,0.9096563132091913,-4.273852225898697,-4.819692011354118,-0.6125238812153019
3.057,-0.004387880046160907,-0.006327226557306494,0.9096875574629012,-4.27441111445336,-4.813356373958289,-0.6204762556502744
3.086,-0.003988981860146279,-0.0066611150520968125,0.9097159613299102,-4.273101013139419,-4.820323976325717,-0.6240693233184313
3.113,-0.0045354380546784355,-0.006055559138269829,0.9088326921181001,-4.284637284672199,-4.827567251205197,-0.6209721121076648
3.142,-0.004123125504253123,-0.00641414467115439,0.9089388110164547,-4.2769429860656345,-4.835970228368361,-0.6208837382796952
3.171,-0.0046573868220482935,-0.005831040610140354,0.9090352827422316,-4.268129987332395,-4.821791116698511,-0.6153488529815411
3.2,-0.005143078929134812,-0.006210036918309412,0.9082138934020286,-4.258299988483995,-4.821628287907737,-0.6266807754377646
3.228,-0.004675526299213466,-0.005645488107554011,0.908376266729117,-4.266636353167268,-4.8242075344615785,-0.6242552503979678
3.257,-0.004250478453830423,-0.006041352825049101,0.9085238788446518,-4.258760321061152,-4.822006849510526,-0.6220502276345162
3.286,-0.003864071321664021,-0.005492138931862819,0.9095671625860471,-4.2625093827828655,-4.828188045009568,-0.608227479667742
3.314,-0.0035127921106036554,-0.005901944483511654,0.909606511441861,-4.264099438893513,-4.810170950008699,-0.6102067996979472
3.343,-0.00319344737327605,-0.006274494985010594,0.9096422831289646,-4.264635853539557,-4.81379177273518,-0.6165516360890428
3.372,-0.0038122248847964092,-0.00661317725910054,0.9087657119354222,-4.275123503217779,-4.816174338850164,-0.6032287600809481
3.402,-0.0034656589861785537,-0.006921070235545945,0.908877919941293,-4.278294093834345,-4.8047039444092405,-0.5992988728008618
3.431,-0.00315059907834414,-0.006291882032314495,0.9089799272193573,-4.273903721667586,-4.8179126767356735,-0.5975444298189653
3.46,-0.0028641809803128544,-0.005719892756649541,0.9090726611085066,-4.274457928788714,-4.819011524305158,-0.6050403907445139
3.488,-0.002603800891193504,-0.005199902506045037,0.9091569646440969,-4.271325389807922,-4.82728320391378,-0.6045821734041035
3.517,-0.0023670917192668214,-0.005636275005495487,0.9092336042219062,-4.271204899825383,-4.832075639921618,-0.6050747030946395
3.546,-0.0021519015629698377,-0.005123886368632261,0.9093032765653694,-4.265640818023075,-4.820977854474197,-0.6018860937223994
3.574,-0.001956274148154398,-0.005567169426029328,0.9093666150594267,-4.272400743657341,-4.8181616858856335,-0.5953509942930904
3.603,-0.0017784310437767255,-0.005970154023663026,0.9094241955085698,-4.280364312415765,-4.806510623532394,-0.5985009039028094
3.632,-0.0025258464034333865,-0.005427412748784569,0.9094765413714271,-4.280331193105241,-4.810464203211267,-0.5959099126389176
3.659,-0.0022962240031212605,-0.004934011589804153,0.9095241285194792,-4.2839374482774915,-4.812240184737516,-0.5871908296717432
3.702,-0.0029965672755647823,-0.004485465081640139,0.9095673895631629,-4.283579498434083,-4.806581986125014,-0.5956280269743119
3.732,-0.0036332429777861655,-0.004986786437854672,0.9086976268756025,-4.265072271303712,-4.809619987386377,-0.5851163881584653
3.761,-0.003302948161623787,-0.005442533125322429,0.908816024432366,-4.2627929739124655,-4.822381806714888,-0.5819239892349685
3.791,-0.003002680146930715,-0.004947757386656753,0.9089236585748781,-4.257084521738605,-4.821256187922625,-0.5917490811226986
3.82,-0.0036388001335733774,-0.004497961260597048,0.9090215077953437,-4.252804110671459,-4.83296017083875,-0.6034082555660897
3.849,-0.004217091030521252,-0.004089055691451862,0.9100195525412216,-4.258003736974054,-4.820872882580682,-0.5967347777873543
3.877,-0.004742810027746592,-0.003717323355865329,0.910926865946565,-4.2636397608855034,-4.835338984164257,-0.6024861616248676
3.906,-0.0052207363888605385,-0.003379384868968481,0.9108426054059682,-4.259672509895912,-4.840308167422052,-0.6040783287498797
3.935,-0.005655214898964126,-0.003072168062698619,0.9107660049145165,-4.272429554450829,-4.841189243110955,-0.6064348443180724
3.963,-0.0051411044536037506,-0.0027928800569987445,0.9116054590131968,-4.266754140409844,-4.833808402828141,-0.604031676652793
3.992,-0.005582822230548864,-0.0025389818699988586,0.9114595081938153,-4.278867400372586,-4.827098548025583,-0.6036651605934482
4.02,-0.0050752929368626035,-0.003217256245453508,0.9113268256307412,-4.288061273065987,-4.808271407295984,-0.6042410550849528
4.048,-0.005522993578966003,-0.0029247784049577347,0.9112062051188556,-4.281873884605442,-4.8229740066327125,-0.6011282318954116
4.077,-0.005020903253605457,-0.002658889459052486,0.9110965501080506,-4.294430804186765,-4.8299763696661016,-0.6010256653594651
4.106,-0.004564457503277688,-0.00241717223550226,0.9119059546436823,-4.304937094715242,-4.840887608787365,-0.5972960594176955
4.134,-0.0041495068211615345,-0.0021974293050020543,0.9117326860397111,-4.299033722468401,-4.8571705534430585,-0.5939055085615413
4.166,-0.0037722789283286674,-0.001997663004547322,0.9106660782179191,-4.298212474971273,-4.8565186849482345,-0.5862777350559467
4.195,-0.004338435389389697,-0.0027251481859521106,0.9106055256526537,-4.285647704519339,-4.840471531771122,-0.5938888500508607
4.224,-0.003944032172172452,-0.0033864983508655553,0.9105504778660488,-4.278770640472126,-4.834065028882838,-0.593535318228055
4.251,-0.003585483792884047,-0.003078634864423232,0.9105004344236808,-4.289791491338296,-4.824604571711671,-0.6041230165709591
4.28,-0.003259530720803679,-0.0027987589676574834,0.9104549403851644,-4.284355901216633,-4.838731428828792,-0.6164754696099628
4.308,-0.0029632097461851628,-0.0034534172433249846,0.9104135821683312,-4.283050819287848,-4.8488467534807205,-0.6149776996454207
4.337,-0.0036029179510774206,-0.0031394702212045314,0.909466892880301,-4.284591653898043,-4.843497048618837,-0.6127069996776551
4.366,-0.004184470864615836,-0.002854063837458665,0.9086062662548191,-4.275083321725494,-4.8295427714716705,-0.6079154542524137
4.395,-0.003804064422378033,-0.002594603488598786,0.9078238784134719,-4.278257565204994,-4.820493428610609,-0.6099231402294669
4.423,-0.0034582403839800296,-0.0032678213532716235,0.9080217076486108,-4.27205233200454,-4.805903116918736,-0.6190210365722426
4.452,-0.0031438548945272996,-0.002970746684792385,0.908201552407828,-4.280956665458673,-4.803548288107941,-0.6191100332474933
4.481,-0.002858049904115727,-0.0027006788043567134,0.9083650476434799,-4.2745060595078845,-4.803225716461765,-0.6055545756795393
4.511,-0.0035073180946506603,-0.0024551625494151938,0.9085136796758908,-4.28318732682535,-4.792932469510696,-0.6086859778904903
4.54,-0.003188470995136964,-0.0022319659540138126,0.9086487997053553,-4.284715751659409,-4.789029517736996,-0.6197145253549912
4.569,-0.002898609995579058,-0.002029059958194375,0.9078625451866865,-4.287923410599462,-4.786390470669996,-0.6179222957772647
4.597,-0.0026350999959809615,-0.0027536908710857956,0.9080568592606241,-4.275384918726783,-4.806718609699996,-0.6072020870702405
4.626,-0.0033046363599826918,-0.002503355337350723,0.9082335084187492,-4.286713562478894,-4.815198736090905,-0.6120018973365823
4.655,-0.003913305781802447,-0.002275777579409748,0.9083940985624992,-4.281557784071722,-4.82018066917355,-0.6163653612150748
4.683,-0.004466641619820406,-0.0029779796176452253,0.908540089602272,-4.2814161673379285,-4.8210733356123185,-0.6176048738318861
4.712,-0.0049696741998367325,-0.0027072541978592954,0.9086728087293381,-4.284923788489026,-4.828248486920289,-0.6205498853017146
4.741,-0.00542697654530612,-0.0024611401798720865,0.9087934624812164,-4.272657989535478,-4.829316806291172,-0.6223180775470133
4.769,-0.004933615041187381,-0.0022374001635200786,0.9089031477101968,-4.276052717759526,-4.817560732991975,-0.6221073432245575
4.798,-0.004485104582897619,-0.002034000148654617,0.9090028615547243,-4.285502470690478,-4.80960066635634,-0.6182794029314159
4.827,-0.00316827689354329,-0.002758181953322379,0.9081844195952039,-4.283184064264071,-4.810546060323946,-0.6129812753921963
4.855,-0.0028802517214029906,-0.0015983472302930717,0.9092585632683672,-4.270167331149155,-4.820496418476314,-0.6045284321747239
4.886,-0.0026184106558209005,-0.001453042936630065,0.9093259666076066,-4.267424846499232,-4.814996744069377,-0.6150258474315671
4.915,-0.0032894642325644553,-0.00132094812420915,0.9084781514614605,-4.266749860453847,-4.8072697673357965,-0.6072962249377882
4.943,-0.0038995129386949594,-0.0021099528401901362,0.9086165013286005,-4.265227145867134,-4.823881606668906,-0.6039056590343529
4.972,-0.003545011762449963,-0.0019181389456273965,0.9087422739350913,-4.2729337689701214,-4.810801460608097,-0.6090051445766845
5.001,-0.0032227379658636025,-0.002652853586933997,0.9088566126682649,-4.279030699063746,-4.809819509643725,-0.6109137677969859
5.029,-0.0038388526962396382,-0.003320775988121815,0.9080514660620589,-4.289118817330678,-4.793472281494295,-0.6017397889063508
5.058,-0.004398956996581489,-0.0030188872619289226,0.9082286055109626,-4.284653470300617,-4.793156619540268,-0.6024907171875916
5.087,-0.003999051815074081,-0.0027444429653899296,0.9083896413736023,-4.277866791182379,-4.801960563218425,-0.6068097428978105
5.115,-0.0036355016500673465,-0.0034040390594453906,0.9085360376123658,-4.272606173802163,-4.815418693834932,-0.6080088571798278
5.144,-0.003305001500061224,-0.0030945809631321734,0.9086691251021507,-4.28600561254742,-4.826744267122665,-0.6109171428907525
5.173,-0.0030045468182374763,-0.0028132554210292485,0.9087901137292279,-4.275459647770382,-4.813403879202423,-0.6017428571734114
5.201,-0.002731406198397706,-0.0025575049282084076,0.9089001033902072,-4.271326952518529,-4.808548981093112,-0.5979480519758285
5.232,-0.002483096543997914,-0.0032340953892803703,0.9099091849001884,-4.270297229562299,-4.811408164630102,-0.6017709563416622
5.261,-0.0022573604945435584,-0.002940086717527609,0.909917440818353,-4.267542935965727,-4.80309833148191,-0.5997917784924202
5.289,-0.0020521459041305075,-0.0035818970159341903,0.9090158552894118,-4.262311759968842,-4.8019075740744634,-0.6034470713567456
5.318,-0.0027746780946640978,-0.0032562700144856275,0.9091053229903743,-4.2630106908807655,-4.793552340067693,-0.6113155194152232
5.347,-0.002522434631512816,-0.0029602454677142066,0.9091866572639766,-4.259100628073423,-4.798683945516084,-0.611195926741112
5.376,-0.002293122392284378,-0.00360022315246746,0.909260597512706,-4.258273298248566,-4.812439950469167,-0.6001781152191927
5.404,-0.0020846567202585254,-0.0032729301386067817,0.9093278159206418,-4.256612089316878,-4.816763591335605,-0.6028891956538115
5.433,-0.0028042333820532048,-0.0038844819441879834,0.9093889235642199,-4.261465535742616,-4.807966901214186,-0.6098992687761922
5.462,-0.0025493030745938226,-0.0035313472219890758,0.9094444759674726,-4.257695941584196,-4.806333546558351,-0.6080902443419928
5.49,-0.002317548249630748,-0.003210315656353705,0.9094949781522478,-4.270632674167452,-4.7930304968712285,-0.6028093130381753
5.519,-0.0021068620451188615,-0.003827559687594277,0.9104499801384071,-4.278756976515865,-4.803664088064753,-0.6189175573074321
5.548,-0.0028244200410171465,-0.004388690625085706,0.9104090728530974,-4.27250634228715,-4.809694625513411,-0.6126523248249384
5.576,-0.0034767454918337697,-0.004898809659168823,0.9103718844119066,-4.275005765715591,-4.810631477739465,-0.6051384771135804
5.607,-0.0031606777198488816,-0.004453463326517112,0.909428985829006,-4.266368877923264,-4.826937707035877,-0.5964895246487094
5.636,-0.003782434290771711,-0.0040486030241064655,0.9094808962081873,-4.263062616293876,-4.811761551850798,-0.5913541133170085
5.664,-0.0034385766279742824,-0.00368054820373315,0.9095280874619884,-4.260966014812615,-4.813419592591634,-0.5839582848336441
5.693,-0.003125978752703893,-0.0042550438215755906,0.9095709886018076,-4.264514558920559,-4.8140178114469405,-0.5917802589396765
5.722,-0.002841798866094448,-0.0038682216559778096,0.909609989638007,-4.26864959901869,-4.816379828588128,-0.578891144490615
5.75,-0.002583453514631316,-0.004425656050888918,0.9087363542163699,-4.2596814536533545,-4.808527116898298,-0.5889919495369227
5.779,-0.0032576850133011967,-0.004023323682626289,0.9088512311057908,-4.260619503321231,-4.790479197180271,-0.6045381359426569
5.808,-0.0038706227393647237,-0.004566657893296627,0.9098647555507189,-4.258745003019301,-4.801344724709336,-0.6168528508569608
5.836,-0.0035187479448770213,-0.0050605980848151145,0.9098770505006535,-4.252495457290273,-4.799404295190306,-0.6180480462336008
5.865,-0.004107952677160929,-0.0055096346225591945,0.9107973186369577,-4.257723142991157,-4.803094813809369,-0.6109527693032734
5.894,-0.004643593342873571,-0.0059178496568719945,0.910724835124507,-4.261566493628324,-4.800086194372153,-0.6145025175484303
5.922,-0.0051305394026123375,-0.0053798633244290855,0.9106589410222791,-4.254151357843931,-4.79098744942923,-0.6368204704985729
5.954,-0.0046641267296475795,-0.005799875749480986,0.90968994638389,-4.259228507130846,-4.786352226753845,-0.6371095186350664
5.982,-0.004240115208770527,-0.005272614317709988,0.9097181330762636,-4.257480461028042,-4.794865660685313,-0.6300995623955149
6.01,-0.0047637410988822975,-0.004793285743372716,0.9097437573420578,-4.267709510025492,-4.799877873350284,-0.6309996021777409
6.039,-0.004330673726256634,-0.004357532493975197,0.9097670521291434,-4.270645009114084,-4.808070793954803,-0.6245450928888553
6.081,-0.003936976114778758,-0.003961393176341087,0.9106973201174031,-4.276950008285531,-4.810973449049821,-0.6223137208080503
6.11,-0.003579069195253416,-0.0036012665239464428,0.9106339273794574,-4.274500007532301,-4.799975862772564,-0.6166488370982275
6.138,-0.0041627901775031055,-0.0032738786581331296,0.9096672067085976,-4.269545461393,-4.800887147975058,-0.6114989428165705
6.167,-0.004693445615911914,-0.0029762533255755725,0.9096974606441797,-4.271404964902727,-4.803533770886417,-0.614999038924155
6.196,-0.004266768741738103,-0.0036147757505232475,0.9088158733128906,-4.271277240820661,-4.820485246260379,-0.6145445808401409
6.224,-0.0038788806743073664,-0.003286159773202952,0.9089235211935369,-4.272979309836964,-4.820441132963981,-0.621404164400128
6.253,-0.004435346067552151,-0.002987417975639047,0.9090213829032154,-4.28270846348815,-4.812219211785437,-0.6076401494546618
6.282,-0.004032132788683774,-0.0027158345233082243,0.9091103480938322,-4.279734966807409,-4.821108374350397,-0.606945590413329
6.31,-0.003665575262439794,-0.002468940475734749,0.9091912255398474,-4.270668151643099,-4.812825794863996,-0.6063141731030264
6.341,-0.004241432056763449,-0.0022444913415770444,0.9092647504907704,-4.261516501493726,-4.810750722603633,-0.602103793730024
6.37,-0.004764938233421317,-0.0020404466741609493,0.9093315913552458,-4.268651364994296,-4.8297733841851205,-0.60463981248184
6.398,-0.004331762030383015,-0.0018549515219644993,0.9093923557774961,-4.264228513631179,-4.8143394401682915,-0.6005816477107636
6.427,-0.004847056391257286,-0.001686319565422272,0.9094475961613601,-4.245662285119253,-4.821217672880264,-0.6059833161006942
6.456,-0.004406414901142987,-0.00153301778674752,0.9094978146921455,-4.234238441017503,-4.840197884436604,-0.6190757419097219
6.484,-0.0040058317283118055,-0.0013936525334068363,0.9104525588110414,-4.232944037288639,-4.846543531306003,-0.6100688562815654
6.513,-0.004550756116647096,-0.0021760477576425784,0.9104114171009468,-4.239949124807853,-4.838675937550912,-0.6073353238923321
6.542,-0.005046141924224632,-0.001978225234220526,0.9094649246372243,-4.239953749825321,-4.837887215955375,-0.6030321126293928
6.569,-0.005496492658386029,-0.0017983865765641145,0.9086044769429311,-4.241776136204837,-4.8353520145048865,-0.6073019205721752
6.598,-0.005905902416714572,-0.0016348968877855587,0.9087313426753919,-4.250705578368034,-4.843047285913533,-0.6120926550656139
6.627,-0.005369002197013247,-0.0023953608070777805,0.9088466751594472,-4.25973234397094,-4.847315714466848,-0.6119024136960126
6.656,-0.004880911088193861,-0.0030866916427979823,0.9089515228722247,-4.2661203127008545,-4.842105194969862,-0.6253658306327388
6.684,-0.005346282807448964,-0.0028060833116345294,0.9090468389747497,-4.26556392063714,-4.83736835906351,-0.6303325733024898
6.716,-0.005769348006771785,-0.002550984828758663,0.9091334899770451,-4.269603564215582,-4.835789417330464,-0.6330296120931725
6.745,-0.005244861824337986,-0.0032281680261442387,0.9092122636154956,-4.2669123311050745,-4.836172197573149,-0.632754192811975
6.773,-0.005677147113034532,-0.003843789114676581,0.9092838760140869,-4.259011210095522,-4.83288381597559,-0.631594720738159
6.802,-0.005161042830031393,-0.0034943537406150736,0.9093489781946245,-4.261828372814111,-4.818076196341446,-0.6396315643074173
6.83,-0.005600948027301266,-0.004085776127831885,0.9094081619951131,-4.264389429831009,-4.820978360310405,-0.6433014220976521
6.858,-0.00600086184300115,-0.0037143419343926226,0.9094619654501028,-4.268535845300917,-4.834525782100368,-0.6411831109978655
6.887,-0.0054553289481828636,-0.003376674485811475,0.9104199685910025,-4.273214404819016,-4.839568892818516,-0.6492573736344233
6.916,-0.005868480861984421,-0.003069704078010432,0.9103817896281841,-4.2674676407445595,-4.835062629835014,-0.6456885214858393
6.944,-0.005334982601804019,-0.0036997309800094833,0.9103470814801673,-4.262243309767781,-4.848238754395467,-0.6297168377143993
6.973,-0.005759075092549108,-0.00427248270909953,0.9094064377092429,-4.271130281607073,-4.833853413086788,-0.6179243979221811
7.002,-0.005235522811408279,-0.003884075190090482,0.9094603979174936,-4.270118437824612,-4.847139466442535,-0.6244767253838011
